,content
3085,슬프면서도공포스러워서 재미있었던것 같아요...또보고싶어요~!!!
3086,저영화가 100만넘긴게 그저 신기할따름..
3087,무서웠던건 오직 남규리의 허여타못해 파란얼굴과 써클의눈동자...보다계속놀램..ㄷㄷ
3088,연기는 기대안했고
3089,연기는 잘 모르겠고 공포영화 보면서 지루한적 처음이다 진짜 무서운 장면이 없다.
3090,"2008년 ""가루지기""가 최악인줄 알았는데 오늘 ""고사""가 최악인걸 깨닳았다."
3091,딴영호들처럼지루한것도 없고 진짜진짜재밋는데여?ㅋㅋ밑에님들뭐임ㅋㅋ
3092,정말최고였어요^^ 감동
3093,별 반개도 아깝다. 전혀 논리를 찾아 볼 수 없는 전개
3094,마지막 장면 진짜 웃꼇음 ㅋㅋ 진짜로 보지마세여 돋만날렷어요 무섭지도 않고 ㄷ
3095,설정이 정말 재밌다 !! 긴장의끈을 놓칠수가 없었다..공포보단 스릴러쪽에 가깝다
3096,와전재밋음 이런영화어디서도 볼수업승ㅁ 오직한국에서만 쓰레기볼수잇음
3097,뻔한 스토리. 마지막 장면에서는 웃었다.
3098,제 의견으로는 한국 공포영화 치고는 꽤 괜찮았던 공포영화였던 거 같아요~
3099,볼만한 한국영화ㅋ
3100,재미있었어요 ^ㅇ^
3101,난재밋던대
3102,말도안되는레파토리 억지스러움 돈아까움 추석명절날떄 티비로보는게낳음
3103,잔인한거뿐 ... 무서운건 없고... 놈놈놈 볼걸 그랫나
3104,실제 평점은 5~6점정도.. 실제평점으로 내립시다. 개봉중엔 왜 일케 높아;;;
3105,좀 억지스럽고..무섭기보다는 잔인한 장면만..넣은것같다..보고 나서 찝찝...
3106,큰 기대는 하지 않는것이
3107,예고편 보다 편집이 심해서
3108,이범수 빼면 연기력 다 꽝에...어떻게 평점이 미이라 보다 높은지...이해불가입니다.
3109,이런것도 공포영화라고.... ㅉㅉ 도대체 얼마나 편집이된건지 ...
3110,처음보는 스토리가 탄탄하고 반전이 있는 한국공포영화~ 놀랐습니다.
3111,초큼 쏘우보는듯 하더라...근데 내가 이걸 왜 봤을까? -_ -;;
3112,엔딩컷 ㅋㅋ 키스신은 왜 짤랐다냐... 그래도 괜찮았다..
3113,이거 안무섭던데;;   무서운영화 못보는데 이건 볼수 잇엇어요
3114,오늘 영화관에서 봤는데 재밌게 봤는데 ㅋ 일산이라 운좋게 배우도 만나고 ㅎㅎ
3115,우리나라 공포 영화는 아직까지 갈길이 멀다!!!!!!
3116,돈 아까울그런 영화 아니구요 난진짜 괜찮게 봤는데 ㅋㅋㅋㅋ
3117,울나라 공포영화중에 이정도 수준되는게 몇개나된다고.. 괜찮기만하더만..
3118,머 감동적이다 최고다는 아니지만 여름에보긴 좋은데?
3119,여름때마다 한두편의 공포영화를 보는편인데
3120,=_=;;솔직히 하나도안무섭다.......복수전....하하
3121,많이 무섭고 잘 만들어진 듯 하다.
3122,완전 실망..이런 저런 영화 짜집기..예를 들어 쏘우..
3123,셤못보면 디지는거야? ㅋㅋㅋ...암튼 엔딩이 상당히 괜찮았어여
3124,귀신이야기가 아닌 있을법한 이야기로 스토리를 구성해서 좋았다 촌지는 nono
3125,존나무섭네 진짜;; 12:20분꺼 오늘 비오는데다가 ;;아 보세요;
3126,남규리 연기 개못해 윤정희 넌드라마에서뭐배웟니 이범수 오즈는잘찍엇더만
3127,큐브 짝퉁. 반전 시들.. 하지만 무섭게 잘 봤음 ㅋ 엔딩 완전 웃김 ㅋㅋ
3128,이건뭐... 코미디영화도 아니고.. 근데 엔딩이 잴 웃겼다;;...김치가 어쩌는둥.. ㅋㅋ
3129,울나라영화는 이상하게 우리나라에서 더 많이까이는듯 이정도면 잘만들었구면 왜케들
3130,뮤직비디오보고서 완전 기대했는데 역시나 !! .. 간만에 한국에서 볼만한공포영화인듯
3131,남규리나온대서 별로일줄알았는데 끝에갈수록 연기실력이 느네요 ㅋㅋ.. 볼만한데염
3132,줜나재밌음 고사 대박나겟네
3133,최악이다. 초반부터 예상되는 반전에 무섭기는 커녕 잔인하기만 하다.
3134,나름 괜찮았어요^^
3135,평점이 낮아 걱정했는데 나름 재미있게봤습니다.
3136,쏘우짭 엔딩은그냥애교로봐줄만함 말그대로 그냥그런영화
3137,외국스릴러를많이봐서그런지 그다지...
3138,훈훈한 엔딩크레딧에 10점...
3139,왜 까놓고 돌아다니는 경비는 안죽이나 생각해봤지. 스릴이랑 공포 조성은 최고 ㄷㄷ.
3140,최고 스릴러에요~깜짝깜작 놀라는거 맘에들구요 남규리가 이뻐욤 ㅋㅋ
3141,문제를 풀었는데도 죽인다. 안풀어도 죽인다. 어차피 죽일거 였다. 스릴좀 떨어짐
3142,말이 필요없어요!! 완전 스릴 만점!!
3143,길게 얘기 안해
3144,이정도면 괜찮은 편인데요~ 주인공인 남규리의 연기와 윤정희의 발음은 좀 아니지만^^
3145,무서운영화잘못보는데큰맘먹구ㅋ다시생각해보니일어날법한..ㅠ..무섭다ㅋ반전두쩔어요
3146,김범이랑 남규리랑 더 많이 나왔었으면 하는 아쉬움 재미있었다.
3147,별로 무섭지는 않은.... 그렇지만 마지막 이 재미있다 ㅋㅋㅋ
3148,귀신보다 무서운 남규리의 화장과...여전한 윤정희의 발성(발음말고!!!!)
3149,특별히 무서운거는 아니고 그런대로. 범인은 바로~~~~ 바로~~~~ 가까운데~~~~
3150,기대 안하고 봤는데 생각외로 재밌게 잘봤습니다.
3151,마지막에나름반전이엇던영화....정말 괜찮은거같다 근데 진짜무서움...
3152,10%만 채웠으면 완벽
3153,재밌었다... 마지막 ㅋㅋㅋ
3154,돈전혀안아까움!눈물까지나던데..
3155,빠르게진행되는영화내용과
3156,생각보다 훨씬 좋았던 영화. 흐지부지 귀신영화가 아니라 좋았다 나름 여운도 남구..
3157,볼만한공포영화ㅎㅋ
3158,ㅡ '..볼만한
3159,정말 무섭지않은 공포영화...
3160,볼만했는데 뭔가 아쉽다고 느껴지던... 흠
3161,엇평점이생각보다낮네.... 전공포영화를자주안봐서그런지정말재밌게 본영화 ^ㅡ^
3162,뒤끝이 아쉽다. 처음본 공포영화였다. 친구는 한번더 보고십다고하네요.
3163,무섭지도 않고....애매하게 잔인하고...그냥 돈아까움
3164,ㅡㅡ에휴....돈아깝다
3165,출연진만 번지르..할뿐. 남규리발연기乃.쏘우+데스노트+베틀로얄. 진짜 싱거운공포
3166,재밋어여 ㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3167,정말 재미있게 봤어요..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3168,너무 잔인해요 .............. ㅋㅋ 저는 남규리보는맛에 봣다는 ...ㅋㅋ
3169,잔인하지도않고 무섭지도않은 애매한 영화. 반전도 다 보이더라.
3170,볼만했지만 끝이 쫌 허무했음.......
3171,은근스토리는 개안음서도 여고생들 이쁨 이범수선생님 착하ㅏ게 살야야지~
3172,무서워서계속눈가리고봄귀신잘만든듯!보고나서도계속잘봣다고생각결말이범수반전짱임
3173,뒤끝없고진짜 ㅋ 걍재미씀 ㅋ  친구나 연인끼리 가면 손잡게되잇는
3174,별기대안하고봤더니 볼만하던데 ㅋㅋㅋ 잔인한거빼고........
3175,잔인하면서도 마지막에 반전 최고!!
3176,완전 학생으로서 슬프기도 하고 공포스럽기도 하고 진짜 짱 반전도..!
3177,공포물보단 잔인한 쪽이여서솔직히 놀랐지만 ㅠㅠ 결말 부분은 좀 슬픈거같고 그래서;
3178,영화 중간엔 너무 잔인해서 기분 좀 더러웠는데 결말까지 보니까 꽤 괜찮은 것 같아요
3179,긴장감에 마지막 반전까지...쵝오..배우들이름올라갈때 장면에서 뻥뻥터지고..ㅋㅋ
3180,의외로 넘넘 괜찮은 영화
3181,지금까지 본 한국 공포영화중 최고로 재미있었어요!
3182,적당한 긴장감/예상못한 반전/아쉬운 스토리/ 볼만해요~
3183,아주솔직히 하나도안무서운데.. 중학교수준영화??진짜.... 안무서워요
3184,무서워 ㄷㄷ...
3185,재미는 있는데 반전이나 공포정도는 별로네요 그래도 상당히 잼써요 ㅎㅎ 추천합니다
3186,귀신이 안나와서 -_-;; 공포영화보다는 그냥 좀 공포스러운 영화인듯...
3187,죽은애들은 무슨죄요
3188,그냥 볼만했음.
3189,이거 촌나재미있는데 안보고 욕하는 인간들뭐야 ㅉㅉ개념찾아라
3190,아정말재밌었어요ㅎㅎ 진행도 괜찮공~ㅎ 근데 이범수윤정희남규리다귀신같다는ㅋㅋ
3191,영화관에서 볼땐 많이무서웟는데 지금은 쫌괜찮아요ㅎ그리고 남규리 연기 괜찬던데
3192,반전쵝오
3193,재미잇어요!
3194,전 스릴있고 재미있었습ㅋㅋㅋ
3195,그냥 볼꺼없어서 밧어요 ㅋㅋ 은근히 무서움 마지막 재밋엇음
3196,재미있기는한데 하나도 안무서워요 오히려 웃김?ㅋㅋㅋ마지막에 컵라면 먹고 있슴ㅋㅋ
3197,뻔한스토리였지만
3198,나름 볼만 했음
3199,기대안하고봐서그런지솔직히즐겁게봤다
3200,이거 반올림납량특집임??남규리좋은데...연기 지못미.........
3201,난무섭던데?이범수연기짱잘한다ㅋㅋㅋㅋㅋㅋ난재밋엇듬
3202,아진짜 의외로 재미있엇덩 ㄷㄷㄷ
3203,처음엔 약간 남규리 연기 어색했지만 많이 재밌던데
3204,이거 재밌던데...의외로 잼게 잘만들었음 ㅋ
3205,헐헐...... 그럴줄 알았어!!!
3206,이영화보단 데드싸일런스를 추천함
3207,공포영화 맞음? ㅋㅋ 남규리 연기보구 웃었음 ㅋㅋ
3208,최악의 영화
3209,무섭기만 하고 너무 뻔한 반전
3210,재미있지만 제영화도아닌데 높은점수주기싫네여 ㅋ
3211,요즘영화다봐서고사봤더니아니나다를까쩌는고만10점준사람들뭥미남규리팬들이것지
3212,진짜 반전이였다. 촛농떨어져서 죽는거 ㄷㄷ 생각할수록 ㄷㄷ 남규리 연기실망ㅜㅜ
3213,한국 공포영화 수준 낮게봤는데 좀 달라졌네 ㅋㅋㅋ 봐보세요 볼만합니다.
3214,쏘우1이런거젤재밋게봣는데..고사는정말ㄷㄷ한국인의상상을넘은공포
3215,엔딩자막!!! 끝까지 보세요
3216,이범수 때문에 봣는데 역시 남규리 연기도 그렇고 참..할말없게 만드는 영화 돈아깝다
3217,범♡ 넘 멋있음
3218,우리나라 공포영화치고 괜찮았어요. 남규리씨 연기는 좀-_-
3219,왜 하필 배경이 외고야..ㅠㅠ 더 무섭게시리...
3220,범&범완전 멋있음 소리가커서 놀랬지만 그래도 재밌었음
3221,이범수연기 진짜잘함 ㅋㅋㅋㅋ 반전짱ㅋㅋㅋㅋ
3222,이범수 연기 진짜 잘하더라 근데 반전은 별로였어
3223,영화촬영장 학교는 지금 폐교인데 원래 무덤이 있었다고 하더군요 ㅎ
3224,반전도 이상하고 진짜 하나도 안무서워 돈아까워
3225,제발 내가 무릎꿇고 부탁할테니까 우리나라는 공포영화좀 찍지 마라 배우들 욕먹는다
3226,반전최고!
3227,ㅋ걍그럼
3228,생각보다 넘 재미있엇고 연기도 잘하고 반전도 있고 아주 괜찮았어요 ^^
3229,역시 짱!!! 잔인하고감동적임
3230,결말의 반전 최고였어요^^ 재미있게 봤어요
3231,재밌떤데.. 약간 잔인하면서도...
3232,별로던데...
3233,이범수랑김범완젼멋잇어ㅎㅎㅎ재밋어재밋어
3234,한국판 쏘우를 보는듯한... 느낌...........
3235,재미있게 봤어요~~
3236,볼만하네요. 학생들을 노린 영화인듯 ?
3237,뮤직비디오 감독이라서 그런지 정말 신선하다...
3238,징그럽기만하지재미는없음....남규리연기별로...
3239,마지막반점 ㅋㅋ 잼떤데
3240,무조건 영화관에서 봐야함 보는내내 힘들었다... 무섭다기보다 막 가슴을 졸이게된다.
3241,재밌게 봤습니다. ^^:~! 넘 무서워서... 부끄럽게도 중간중간 눈감아버렸다는....
3242,잔인하기만 하지.. 초딩에게나 충격적이고 신선한 영화일듯 지루하다..
3243,정말 무섭게 봤네요 귀신나오는 영화는 많이 봤지만 아 정말 잼있어요 반전 ㅋ
3244,별기대안하고봤는데 의외로재밌고 남규리의무난한연기..글고 마지막이압권ㅋㅋㅋㅋㅋ
3245,개콘극장판인줄.
3246,이범수나와서정말기대했는데영화가너무 어이없는결말 실망스럽다 우리나라공포영화
3247,보면서 범인 예상했다. 너무 잔인하지만 좀 괜찮게 본편임
3248,개인적으로는 볼만한 영화였습니다.
3249,마지막 장면보고...ㅋㅋㅋ
3250,반전 짱짱!!!!!!!!!!!!!!!!!!!1 적극추천
3251,여고괴담보단 재밋게봣다
3252,한국판 쏘우 전체관람가편이라고 보면 어느정돈지 쉽게이해할듯 --;;;
3253,남규리 연기력에 한숨...소리지를때는 그저 웃음이 나올뿐. 알바생들아 이건 아니잖어
3254,내가본 코미디 영화 ㅋㅋㅋㅋㅋㅋㅋㅋ
3255,볼만하던데ㅋㅋ 막 두근두근하면서 봤음~~이범수 연기는 언제봐도ㅎㄷㄷ♡
3256,괜찮은데.
3257,정말 뻔한 반전에 연기력에 살짝 풉ㅋㅋㅋ돈아깝다고 생각하기오랜만이네요
3258,귀신을 내세운 공포보단 깔끔하게 끝나는 괜찮은 영화.
3259,관객들을 바보로 생각하는 것 같다. 차라리 범인이 귀신이었던게 더 맞았을 듯 한다.
3260,다들 연기 잘했는데 피만 잔뜩 나오고 소리만 지르는 영화.나는 안무섭 결말 초허무
3261,난 엄청재밌던데.. 한명씩 죽어가는 그 스릴 ; 마지막은 좀 허무하지만 재밌었다 ^^
3262,진짜 재밌음 강추강추 !!
3263,볼만한데조조주고봤땈ㅋㅋㅋㅋㅋㅋ..
3264,ㅋㅋㅋㅋㅋ재밌음 무섭진않고
3265,재밋던데 ?
3266,음...............마지막어이없습니다
3267,한국공포물은 사라져야한다. 이범수 버럭연기 못버렸냐? 돈과 시간이 같이 아까운영화
3268,시간맞아서 본건데 기대이상으로 만족! 이범수 연기는 말할것도 없고
3269,조금 어이없지만
3270,너무해..
3271,재미있었어요 ㅋㅋ
3272,쏘우라고 하기엔.. 범인과 원인이 너무 잘 들어나게 한듯.. 그리고 뻔한 반전..
3273,볼만해요 스토리 ㅋㅋ (좀 허무하기는...)
3274,무섭기보단 스릴있고 재밌었다.우리나라 교육현실의 문제를 반영해 공감됫따
3275,진짜 재밌더라 와
3276,소재도 신선하고 김범수연기가 인상적이었어요~ 굳!
3277,재밌어요~ 기대이상으로 재밌네요 하하하
3278,쓰래기- -
3279,^.^....허무하다...
3280,재밌어요~
3281,이것도아까워
3282,젤 볼만했던 장면은 남규리 생리할떄 ^^
3283,허무
3284,긴장감속에 눈물이 있는 영화
3285,우리나라교육현실에대해쫌느낀것도있고재밌게봤는데..남규리 너 연기 그따위로할래?.
3286,나름의 반전.. ㅋㅋ 볼만했어요
3287,이거 엄청 재미없어요
3288,신선했습니다. 완전 재미있었습니다^^
3289,완전 재밌어요   꼭 보세요
3290,팬들이 활약 하는구만
3291,작년에 나온 한국 공포 영화에 비하면 아주 좋았던 것 같음..
3292,보다가 깜짝깜짝 놀라공ㅋㅋ평이 안좋아서 볼까말까하다가 봤는데 재밋던걸요ㅋㅋ
3293,역시한국영화......한번씩 잔인한거빼곤 무서운영화같지가않앗슴...ㄷㄷ;;
3294,너무재밌었어요 남규리연기최고.. 남규리 키스신은 편집했나..? 안나오던데..
3295,재미있음 추천하고픈 영화
3296,쵝온데 ㅋㅋ
3297,10점 다알바지?또보러간데ㅋㅋ 개그하는구만
3298,긴급조치 19호가 울고갈만한 명작
3299,정말 재밌어요!^ㅇ^
3300,개봉 전부터 무진장 보구 싶었는데 ㅋ 무진장 잼있음 또보러 갈꺼임 ㅋㅋ
3301,역시 우리나라는 공포는아니다...그래도 재미없진않았다
3302,너무너무재미있었음ㅋㅋㅋ안봤으면 후회할뻔ㅋㅋㅋ
3303,결말 허무한거빼면 볼만한영화
3304,전형적인 한국영화..^^
3305,뻔한 결말 뻔한 스토리 웃으면서 봤다 ^ ^
3306,처음에는 많이 놀래긴했는데 뒤로갈수록 실망스러운... 너무엉성한듯..;;;;
3307,볼만했는디 스토리있고..
3308,김범너무멋있어여><♡ 나름재밌어요!스토리쵝오
3309,3류 Feel → 두근두근 → 허무  볼만했다 남규리 때문에 봤다-ㅅ-
3310,조금 무섭긴했지만 꽤 재밌어여~~~~~~
3311,볼만하네
3312,엄청 무서웠어요 ! 무서워 죽는줄;
3313,나름대로 볼만 했음.. 긴장감도 있고
3314,오랜만에 공포영화 하나 제대로 본거같네요^^ 진짜 재미있고 스릴있게 봤어요^^
3315,왜 존나 재밋던데 ? 한국인이 한국영화 쓰레기라고하면 뭐니?
3316,왜 난 재밌었는데 ?
3317,한국영화역시쓰레기 모든결말을 예상할수잇다
3318,공포영화지만 내용이 있어서 재밌었어요. 그런데 쏘우랑 비슷한 느낌 ㅋㅋㅋ
3319,돈주고보기 아까운영화인거같네요...
3320,규리님짱 고사최고
3321,한마디만한다. 앞으로 돈주고 한국영화 안본다.
3322,정말인상깊은영화였어요특히배우로서의남규리와김범연기인상적이였어요
3323,내용은 쏘우랑 비슷한데 어딘가 좀 많이 어설프네요 ㅜㅜ휴 아쉽네여
3324,재밋닼ㅋ
3325,원래 공포영화를봐도 무서움을느낀적이없는데 이건 마지막에 울면서볼뻔함...최고
3326,스토리만 있었다... {이건뭐..재밌지도 않고 무섭지도않은 ...출연진을 위해본영화..}
3327,ㅋㅋㅋㅋㅋㅋ윤정희 발음 왜그럼? 혀가 왜케 짧아ㅋㅋㅋ이범수랑 비교됨ㅉㅉㅉㅉㅉ
3328,아.......무섭다 ㅜ ㅋㅋ 스토리짱 대박 !!!
3329,긴장감 최고 !! ㅎㅎ 근데 먼가 부족해..
3330,지루하다. 공포영화를 관람하고 싶어 본다면 후회할 영화
3331,다른공포영화와는 달리 스토리가 잇엇다. 교훈도
3332,음 재밌었어
3333,스토리는 좀 진부하고 돈이 안아까울정도는 아니였다 엔딩크레딧을 주목..
3334,십점주ㅕ도안아까울정도로재밌었어요
3335,오싹해요; 넘 잔인한듯 ㅎㅎ; 보고나서 장면이 안떠올라서 정말 다행인듯ㅋㅋ잼나요!
3336,공포라고하기엔 좀 약한감이 있었고
3337,병맛이뭔지알려줌 후기에개낚임 평점에비해1점도주기어려움왤케높음?다크나이트나봐라
3338,ㅋㅋㅋ앞뒤안맞는것같기도하구 뭐..잔인하기도하구..내용구성은 재밌었음
3339,병맛 말이 필요없음
3340,대본연기빈약상황자체가말도안되이건공포물도아니스릴러도아니화나서미칠뻔했어요^^
3341,할말이없다내용전개도뚝뚝끊어지고대체뭘보란건지모르겠다어정쩡한시나리오즐이다
3342,십점까지는 아니고 .. 볼만은 하던데
3343,여러가지 한국 공포영화보다 괜찮았다^^* 그리고 반전두~ 난 6000원은 아깝지않다.
3344,여자친구랑 같이봤는데 진짜 재미있어요!!
3345,나 방금 봣는데. 고사보다 소림축구가 더무서워 명심해
3346,보면서 웃은적은 있지만 놀란적은 단한번도 없다. 0점주고싶다 진짜 아우
3347,덕분에 친구랑 재밋게 봣어요~ 영화 괜찮네요 ^&^
3348,6000원이 아까웠다는 ;; 귀신 몇명은뭐야?원래 범인은 2명인데
3349,올해 여름을 살려준 그런영화.. 고맙다 중간고사..^^
3350,남규리 넘귀여웡.ㅋㅋ 고사짱.ㅋㅋ
3351,재미 없는 걸 재밌다고 하니...쯧쯧.... 전문가도 뭐라 하는 걸...  연기도 못하고..
3352,진짜 재밌었어요 ㅋㅋㅋㅋ
3353,시체 앞에서 태연하게 라면을 ㅋ처음부터 끝까지 지루함이없네요 귀신은 곧 사람이다
3354,시험에 메달리는 21세기 청소년을 말하는것같음 처음부터 끝까지 지루함을 덜어줌
3355,현재의 교육의현실? 부모를 사랑하는 어미의마음? 마지막 도끼로 찍는데 미안해한마디
3356,오히려 기대안하고봤더니 나름 괜찮게 본 영화 . . . 흥행을하고있는이유.
3357,나에게 돈의 소중함을 알게해준영화..
3358,좀 잔인하지만..볼만하던데요..
3359,괜찮기만하다.기대를안하니까 재밋다
3360,귀신을 기대했더니 귀신은 어딨는건지..
3361,다크나이트를어제봤는데 7000원주고 다크나이트를 한번 더 보는게 더 낫겟다.
3362,너무 재미있었는데요 ㅎㅎ 아 마지막 결말 정말 웃겼어요 ㅠ 마지막 센스
3363,씹결말 갑자기 코미디가된다-_-
3364,알바가 넘 많네염 전 공포가 아니라 코미디로 봐씀 ㅋㅋ
3365,한국공포영화는 그다지 기대안하지만 이번만큼은 기대이상이였다
3366,쏘우따라하다 미적지근 망친영화ㅡㅡ...아...놔....내돈내놔
3367,클럽씬은 대체 왜 나온거지? .... 생각보단 괜찮았어요
3368,긴장감최고!시체들이너무무서웠어요ㅋ잔인하기도 했고
3369,무섭긴 진짜 무서웠음 잔인해 ㅠㅠㅠㅠ ... 연기 잘함 GOOD !
3370,생각보다 넘 무서워서 놀랬다 꺅~
3371,너무 기대했다 그렇지만 정말 여친이랑 보기는 좋다!
3372,생각보다 정말 무섭게 본 영화! 시체들이 어디선가 떨어질때마다 가슴이 철렁!ㅋㅋ
3373,소리로써 무서움을 주는게 아닌 영화! 끝날때의 웃음. 재밌었어요 남규리씨 연기도 짱
3374,정말 기대만큼 재미있었어요!!ㅋㅋㅋㅋ
3375,마지막에 웃고나온영화 ㅋㅋ
3376,한국공포영화치곤 =_=정말괜찮았던거같애욬ㅋㅋㅋ아정말재밌었음
3377,연기못해
3378,기대한 것 처럼 재밌었고
3379,한국공포영화치곤 아주 굿인듯 ~근데 평점이 왜이런지? 1점 모자란건 윤정희 발음 굿
3380,남규리 저ㅈ밖에안보임 최고영화
3381,이런 영화 처음이야 정말 대단해 감동
3382,배우들도 다 좋고 최고 였음!!내용도 꽤 괜찮았구요.ㅋ완정 짱!!김범~
3383,우리나라 공포영화 이정도면 훌륭
3384,이사쿠는 시계탑에 있어;;;;; 한국판 유작...
3385,기대에 부흥한 영화였고 볼만한 했어요^^ 본사람들도 다 재밌다고 하구요!!
3386,한국 공포영화치고는 재밌었어요 스토리랑
3387,재밌었음
3388,무섭긴무서웠는데 반전이조금 허무하고 재미있었다...........
3389,실망이네여...
3390,이쁘면 용서된다 ㅇㅅㅇ!
3391,친구랑봤는데~진짜 재밋었어요~한번 더 보고 싶어욤
3392,친구랑봣는데짱재밋엇음. 돈하나도안아까웠어요.
3393,정말 재밋엇어요^^10점 주고갈게여 ~~
3394,친구한테 보러가자고 졸라서 갔는데 끝나고 맞을뻔했습니다. 참고해두세요
3395,디워' 이후 영화관에서 돈아깝다고 느끼게 만들어준 대단한 영화.
3396,초반에 좀 지루하네...중반에 오 흥미진진한데?!...결말보고 이건뭐..규리땜에만점
3397,쏘+6월의 일기+여고괴담 = 뻔한 스토리
3398,재밌지만....폰을 넘지는 못하네....
3399,학교 밖으로 나가면 죽는다고해서 선생 죽었는데 단체로 다 뛰었으면 살았어 ㅡㅡ
3400,공부 잘하는애들이 얼굴도 이뻐요 -_- 오크였으면 빨리죽어라 라고 했겠지만
3401,정말 오랜만에 만족한 한국 공포영화!
3402,진짜 돈이 아깝다.. 스토리 연기 까지 모두 아니다  배우는 이범수빼고는 다들 듣보잡
3403,고사 : 피의 중간고사... 오늘 봤는데 되ㅣ게 재밌어요... 고사 홧팅^^*
3404,개망작 정말 시시하고 쓰레기 남자들은 아무느낌없어요 거의 쓰레기영화 돈아깝고
3405,저 공포영화 되게 잘보는데 이거는 무섭게 봤어요 와 마지막 반전도 재밌어재밌어ㅋㅋ
3406,여자들은재밌게보고 남자들은 시시해서 재미없엇다 뻔한영화 최하
3407,아 한국공포영화중 최고내요. 재밌습니다 강추! 스릴넘치는.. 첨에는 귀신영환줄 ㅋㅋ
3408,경비아저씨랑 전단지돌리는 아줌마..이범수 뭔가있을줄 알았어. 살인자녀석..
3409,쏘우매니아라서봤더니 한국판쏘우는무슨 때려치워라 하지만 볼만햇다 보는거 추천한다
3410,무서운거왠만하면잘못보는데
3411,쓰래기..
3412,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ별거아냐!걍재밋어
3413,재미잇어요^^ 진짜 손에 땀을 쥐고 본영화 ㅋㅋㅋㅋㅋ
3414,친구들한테 욕안먹어서 좋았다ㅋㅋ! 이걸 다운받아보려고햇엇다니ㅠ..아무튼 최고!
3415,아니 어떤 서인영닮은 녀석이 별로 안무섭다 해서 갔는데 어매 무섭네
3416,짱 재밌어 ㅋㅋㅋㅋㅋ 굳굳굳 ㅋㅋㅋㅋㅋㅋㅋ
3417,전체적인 내용보다는 마지막 엔딩스크롤이 신선했던 영화..
3418,앞뒤가안맞음 겨우2명때문에 몇명이죽냐?
3419,왠만하면공포영화안무서하는데소리계속질렀다ㅠ그웅얼대며 공부하는귀신 최고ㅋ
3420,정말 재미있어요 ㅇㅅㅇ !!!!!!!!!!!!!!!!!!!!!
3421,친구랑 완전 재밌게 본ㅠㅠ무섭기도 하지만 마지막 엔딩장면에 올인ㅋㅋㅋ
3422,한국영화 공포영화의 어이없는 결말이 아닌것만으로도 감사하다.
3423,공포영화 중에 제일 재밌고...내용도 좋네요..
3424,다크나이트 보고 봤는데 훨신낮네요..
3425,난 걍 무섭기만 하든데..10점 주기엔 좀 그런 영화
3426,배우들연기가.ㅋㅋ
3427,참 안타깝게도
3428,진짜재밋어요 ;ㅁ; 짱임ㅋ_ㅋ 강추 *_*
3429,친구들이랑심야로봤는데진짜사람도많았고중간중간에놀라기도하고추천합니다 꼭보세요
3430,친구랑봤는데 재밌어요
3431,재미있떤데..
3432,공포영화 치곤 스릴이 적은 영화.
3433,난 재미있었는데 먼가 2프로 부족한느낌
3434,이건  아니잖아~!!!!!!!  아무것도 없는영화 한배우에 품격을 떨어뜨린다
3435,이범수씨 외엔 다들 국어책을 읽으시더군요..몰입되려다가도 대사처리에 정신이 번뜩
3436,아... 무슨생각으로 만든 영화인가? 그리고 10점주는 사람은 모야?
3437,진짜 이건 아니다
3438,이 영화 대박임 ㅋㅋㅋ  짱잼잇음 ㅋㅋㅋㅋㅋㅋㅋ
3439,재미있어여!!ㅋㅋ
3440,재미있네요~
3441,무더위를 식혀주기는씹..ㅡㅡ무더위가 온다;
3442,요새 공포영화볼게 없었는데 이게 입맛에 땡겨서 본 결과 후회없음!!.
3443,아무런 기대없이 봤는데요 생각보다 괜찮았어요.. 특히 자막 올라갈때..
3444,스토리가 약간 흠인데 공포영화니까 영상이 독특해서 나름 좋아효.
3445,반전이 있네요.. 요즘같은 무더위를 식혀줄만하다는...
3446,이범수씨 연기가 일품이었습니다. 역시 명불허전 ^^*
3447,의미있는 영화네요
3448,나름괜찮았던영화~돈도 아까운줄 모르겟고..재밋엇던거같다^^
3449,밑에님아 님은 돈을 보고 영화를 줍니까? ㅋㅋ 아웃겨 글고 고사 대박임 깝 ㄴㄴ
3450,돈보고 주기 아까운 영화라고 할까요
3451,짱
3452,그나마 이범수가 있었기에 끝까지 참고 봤다....
3453,내년에 이런 공포영화 또 왕창 나오겠네..
3454,예고편에 비하면 좀 기대에 못미치는 ....;;
3455,뭐지 이게 재미있다는건가;;; ㄷㄷㄷ 그저 그럼 기대하면 안됨
3456,고사짱^^
3457,재밌다 솔직히 우리나라꺼라 기대별로 안했는데 기대에 만족한다 돈안아까움
3458,다필요없고고사대박!!
3459,생각도 못한 반전이 있을줄이야...ㅋ어쨌든 재밌었음^0^
3460,생각보다 괜찮네 ㅎㅎ
3461,이범수 코믹스러움도 어울려 범수조아..ㅋㅋ
3462,맘편히보면 좋은영화 기대를 버려~~
3463,범이 범이 지못미 ㅠ.ㅜ
3464,그저그럼
3465,정신병있는 남학생... 진짜 실감나게 연기해서 살짝 무서웠다는;;
