,content
676,와진짜ㅋㅋㅋ걍 믿고봐도됨ㅋㅋㅋ블룸하우슨데 웨안봐여?
677,크게 무섭지 않고 나름 참신한 블룸하우스 영화~~
678,스릴러 영화로는 소재가 나쁘지 않은 듯
679,지들이 재미없으면 별점 높게준사람은 다 알바여?ㅋㅋㅋㅋ정신수준 알만하네
680,Truth or Dare?
681,몰라서 물어보는건데 끝에 여주가 유튭본 모든 사람을 게임에 끌어들이고 지네 둘이 살아난 거임? 친구들 다죽여도 멕시코사람들 살려야 된다고 말했던 여주가?
682,와 마지막 개소름 이걸 이렇게 ...
683,호러와 막장의 만남. 갈수록 느슨해지는 전개에 하품만..
684,시간도 아까운 영화.  도대체 10점 준 사람들은 영화를 한 번도 못 본 원시인인가...
685,유치한 영화입니다.정말 초등학교 애들이 좋아할만한 영화예요.영화비 1만 2천원 아끼셔서 맛있는거 사드세요.
686,네이버 영화에는 알바생이 많다
687,보지마세요..  같이 본 사람도  재미 없다고했음.. 차라리 독전 보시길..
688,졸았음 너무졸림 자러감
689,ㄹㅇ 댓글알바가 있다는걸 처음으로 느껴본 영화
690,보고나서 한동안 소름돋아서 못일어났다..
691,대유잼~ ㅈㄴ재밌는데 ㅈㄴ무서움ㄷㄷ
692,진짜 이거 본사람들중에 혹평하는사람들은 블룸하우스영화가 안맞는사람들일거임 개쫄리고 역시 블룸하우스다 라는 생각들게함 꼭 보세요ㅠㅠㅠ
693,졸라무섭고요 결말 실화인 부분인가요..
694,와....진짜 재밌었다. 너무 긴장돼서 손에 쥐남;;
695,결말이 좀 아니어서 그렇지 영화는 재밌었음 아니면 아예 2탄 만들 생각으로 결말 만들던가
696,너무재밋음내용이획기적
697,좋은데 상영시간 좀 더 늘려서 설명 더 들어갔으면 좋았을 듯! 중간에 넘어가는거 대충 이해하고 넘어갔는데 조금 부족하네요! 하지만 재밌다는 것!
698,괜찮았어요 팝콘은 살아있었지만 ㅎㅎ
699,기대안하고 봤는데 꿀잼ㅋㅋㅋ 무서운 장면은 별로 없고 공포적인 요소보다는 내용이 흥미로움 ㅋㅋ 주인공들이 어떻게 할지 기대하게됨
700,예고편은 별거 아니었네 진짜
701,좋았어요~ 엔딩도 나쁘지 않고 적당히 무섭고 재미있게 봤어요
702,커플들끼리 꼭보세용 ~~~~ 진짜 무서워서 스킨쉽가능 ^^ 추천추천
703,역시 사람은 함부로 믿으면 안되
704,공포영환데 흥분됩니다 ㅎㅎ
705,너무 무서워서 도중에 나왔네요..부처님 오신날 부처님 볼 뻔
706,조조로 와이프와 같이 봤는데
707,딱 블룸하우스 스탈
708,좋은 아이디어가 꼭 좋은 결과물로 이어지진 않는다
709,유치 그 자체... 아오 10자
710,평론가 ㅄ 들 이걸 별로라고 하네 개명작인데 ㅋㅋㅋㅋ
711,하아 즈기요 알바님들 돈얼마받아요 ? 차라리 편의점이나 하세요 님들글읽고 난 님덜 시급을 쓰레기통에 버렸어요
712,야이 댓글 알바들아 하.. 내 시간 진짜... 예고편이 끝이다... 이게 코믹영화인지 공포영화인지 분간이 안가더라 다끝나고 관객들 어이없어서 다같이 실소하는게 영화냐 쯧...
713,아놔 네이버 댓글에 속았어요..  기대하시지말고보세요 진짜 곤지암보다못해요. .  ㅆㄹ기영화
714,왤케 고평가되는지 노이해. 스토리라인도 평범하고 내용전개도 식상. 돈 시간 아까워서 ㄹㅇ 타임스톤으로 보기 전으로 되돌리고 싶음.
715,올리비아 꽤나 똑똑한줄 알았더만 ㅜ마지막에 데어 한다음에 여기서 끝내 하거나 너 죽어 하면 될것을... ㅎ
716,결말에 소름돋았는데 영화끝나고 친구가 Truth or Dare? 이러면서 표정 똑같이 지어서 두번소름...
717,진심 공포영화보고 시시하다고 재미없다고 하는데 이 영화는 재밌음 겟아웃 해피데스데이 이어서 트우스 오어 데어까지 완전 꿀잼 ...
718,개꿀잼!! 짱짱 추천합니다 굳굳
719,숙면? OR 환불? 진짜 핵노잼 ㅠㅡㅠ
720,재밌기만 하구만~~ ~~!!!
721,공포영화 생각하면 걍 보지마셈 1도 안무서움 그리고 알바 작작좀 ㅈㄴ티나게하네
722,진짜 재밌음 이거 볼 때 예고편이나 평점도 안보고 갔던건데 기대를 안해서 그런건지 너무 재밌었음 공포 보다는 그냥 소리때문에 좀 놀랬던거 밖에 없음 내용도 되게 신박해서 더 재밌었던거 같음 ㅜㅜ 꼭 보삼 그리고 여주...
723,인간의 심리를 자극하는 공포가 가장 무서운것
724,나름 괜찮앗음. 열자열자
725,이런 흥미진진한 게임이라니
726,아.. 진짜 날씨도 구리고 더 오싹한 기분;;
727,ㄷ감독이랑 제작진 믿고 고르긴 했지만 역시나 잼남. 블름하우스 믿고 보삼
728,역시  블룸하우스다움
729,무서울까봐 조조로 봤는데....따흐흑....
730,ㅈ 노잼 이니까 낚이지들 마라 제발.
731,진짜 개똥 영화네 시간아끼세요 보지마여 ㅠ
732,진심 알바천국인듯..속았다
733,많이안무섭고 지루함.. 단 결말은 허무하면서 마음에듬 올리비아가 처음질문에 답했을때 카터가 슬쩍 웃은 이유를 알것같음 ㅎㄷㄷ
734,아 존무섭.... 핵무섭...개무섭...
735,이고 보고 재미없다고 하면 도대체 뭐가재밋음?
736,알바진짜많네 와 별점낮은건 다공감주고 ㅋㅋ알바믿지마세요방금보고옴 재밌음
737,재밌고 돈안아깝ㅜㅠㅜㅜ
738,조낸 무섭다 기대안하고봤는데 존나 무섭다 시간가는줄 모르고봤다
739,겟아웃
740,결말이 호불호가 나뉠수도 있지만 나는 좋았음 그때의 충격이란..재미있게 봤음
741,이런 이기적인년들..
742,오지고 지린다. 기대안하고 그냥 봤는데.등에서 식은땀이 아직도 있는것같다.오랜만에 공포다운 공포영화가 나온것같다.
743,끝까지 집중할 수 밖에 없었다ㅠㅠ
744,이영화를 보내는 내내 생각했다여기에 어떤말을 적어야 내 X같은심정을 말할수있을까 ..내인생 최대의 실수내인생 최악의 돈낭비알바에 속지말자 ..
745,대박 !! 흥행예감 잘봤어요~~
746,미국서 망한 이유가 있다
747,사람들이 못됐네.. 돈아까우니 같이죽자냐
748,결말 실화임? 나같으면 닥 트루스ㄱ
749,진짜 재미있어요 마지막 장면에서 소름 오소소 돋음요 후회 안 할 거예요 꼭 보세요
750,진짜 후회했다 무서운 것도 없고 너무  밋밋한 영화. 딴걸 볼걸 진짜 후회하고 돈이 아까웠음 별 두개도 아까움
751,10점까지 줄 영화는 아니고
752,아침부터 조조로 보는게 아니었어 역시 블룸하우스지리네..
753,긴장감 끝까지 장난아니더라...지렸...
754,지린다는 말은 이럴때 쓰는거였구만
755,긴장감 장난 아니네 진심
756,노잼 
757,컨셉 죽이네- 존잼!!
758,역시 긴장감 쩔어 더위가 싹 졸잼
759,흥미진진한 전개와 그렇지않은 결말
760,죽여도 될걸 못 죽였네.아쉽다.
761,18.05.25.적당한 B급 호러. 한 번 볼 정도.
762,엔딩은 아쉽지만 엔딩까지 가는 과정이 참으로 쫄깃하고 신선했다.
763,Truth or Dare?
764,소재도 신선했고 영화도 재미있게 봤습니다! 그리고 리브와 마키의 우정 그리고 악마의 성실함에 놀라고 갑니다
765,중2 짜리가 쓴 듯한 유치뽕짝 각본. 진짜 끝까지 봐주기 힘드네. 바이올렛 빈은 이쁨.
766,초반의 올리비아와 대비되는 선택이 아주 인상적이네요 게임 이전의 그리고 수도원에서 게임이 막 시작되었을 때 너희를 위해 수백명의 멕스코인을 죽일 수 없다던 올리비아가 마지막 순간 하나 남은 친구를 위해서 수백만명 혹...
767,뭐야 결국 나쁜주인공이네
768,내용 신선지루할 틈 없음네이버 대여 1
769,맨정신에도 술게임을 계속하자는 눈치없는 친구의 질문과 지시에서 살아남기.
770,개 노잼 진짜 답답하고 시간낭비 오짐
771,저는 진짜 그 댓글 알바 아니구요 진짜 개 재밌어요 진짜 완전 ㅁ재밌는데 이게 평점이 8.8밖에 안된다는게 전 진짜 속상하네요 진짜 재밌어요 저 한번만 믿고 봐보세요 일단 그 주인공 친구들 무리중 여자애가 주인공인데...
772,너무 재밌어요 막 무섭지도 웃기지도 무겁지도 가볍지도 않은 내용이라 편하게 보기좋네여 결말이 신선해서 좋았습니다
773,소재좋고 결말 앞까진 재밌었음. 이제 마지막 클라이막스 결말에서 잘 마무리하면 좋았을텐데 결말이 개똥임 보지마셈
774,와우 너무 재미 없어서 눈물이 나네
775,참신한 소재로
776,미소가 공포스러운건 처음이야..
777,
778,소재는 좋은데 결과물이 많이 아쉬운 것 같아요ㅠㅠ 괜히 로튼 토마토 지수가 16퍼가 아닌 듯...
779,감독의 재기발랄함이 곳곳에 나온다 여자배우들이 하나같이 매력적이고 나중에 다들 성공할 듯
780,하앍; 올리비아 용감무쌍하네 아주...-ㅅ- 첫번째포인트에서 놀랐고 마지막 포인트에서 놀랐음.
781,이영화 블룸하우스 제작이였네~ㅋㅋ 잼있긴한데~ 결말이 좀  별로임~ ㅋㅋㅋ
782,OCN에서 방영해주길래 생각없이 보기 시작했는데 흡입력에 놀랬다. 정말 집중해서 빠져들게 만드는 신박한 스토리. 결말도 허무한 해피엔딩일 줄 알았는데 의외의 결말이라서 놀람. 미국스러운 공포영화- 나는 네가 지난 여...
783,그냥 킬링타임용인데 뭐 쓸 게 있긴 하냐
784,공포영화는 아니다. 결말이 이상하게 끝.. 2편이 나온다고 해도 흥행은 못할듯. 생각못한 스토리나 전개는 나쁘지 않음.
785,결말이 찝찝해도 생각지 못한 전개여서 맘에 들었음공포로 보기엔 전혀..무섭지 않았지만 나름 참신한 스토리라 재미있게 봄
786,약간? 막장같지만 신선한 내용이였어요!!ㅋㅋㅋㅋ 재밌습니다~~
787,나는 진실을 말한다
788,병맛인데 진짜 중독성 있어서 화장실도 못가고봄...결말이 허무하지 않을까 걱정했는데 ..
789,
790,스토리 몰입감 있고 좋음ㅋㅋ 다들 마지막 결말이 허무하다고 하는데 첨에 나도 응? 뭐지? 하다가 다시 생각해보니.. 올리비아의 가식(인류애뿜뿜 해비타트)이 까발려지는 부분이라 좋았음. 실제로 자기가 OOO 되는 쫄리...
791,엔딩쥐기네 ㅋ
792,표정보고 개그영화인줄
793,트루어스 오어 데어난 살고싶다
794,영화 전개가 좀 이상함..그래도 결말은 좀 섬뜩하긴하다
795,굿 킬타용.10자 10word.
796,결말이 영..맘에 안드네용
797,막장에 온 세상을 향해  X을 뿌리고 가는고만...트루스 오어 데어 비기닝??
798,볼만하네요 추천~ ㅎ ㅋㅋ
799,ㅋㅌ.ㅌ.ㅋ 모다 같이 죽자 ㅋ
800,이냔들이 지들 둘 살겠다고..
801,신선해 갠찬어 허무해 까비
802,결말이 무서워진다...
803,재밌어유유유융 히히히
804,탈룰라 우디르 이상의 태세전환을 보여주는 영화
805,지루하지 않을정도로 그냥저냥 볼만함 마키가 젤 이쁨
806,젤마지막에 마키는  왜 안죽었을까?  미션 수행거부했는데   ㅠ 아놔 
807,내용이 넘 막장 비급느낌남. 결말만괜춘.
808,기승전지구멸망ㅋㅋㅋ
809,오래간만에 킬링타임용으로 최고!!
810,기승전결 마무리 에서 '결'만 빼고 다 좋았다. 그 특유의 표정은 잊혀지지가 않음
811,세상사람들 다 착한척하면서 본인이 곤경에 처하면 다른사람들 생각은 안함ㅋㅋ
812,영화가 주는 교훈: 살고싶으면 비트코인과 다단계를 해라
813,마지막 결말에서 주인공의 행위가 무척이나 이중적이네요. 유튜버 양예원 씨가 떠올랐습니다 ~ ♥
814,감독의 끝없는 폭주!!!
815,뻔하고 지루해서 특별한 것이 없는
816,장난아닌데요~ 긴장
817,오 ㅋㅋ 신선하다. 재밌게 봤음
818,여주가 은근히 짜증나는스타일
819,영화 다 보고 기억에 남는건 악마빙의 되었을때 스마일 표정
820,파이널 데티 보는 느낌나서 좋기도 했고
821,서양 sns 공포물 쏘쏘
822,볼만은 하지만 신선하진 않았다.
823,소재가 아쉬웠고 아쉬웠다.
824,몰입도가 좋았지만 결말이 너무 이상해서.7점
825,웃는게 소름돋았음;; 킬링타임으로 봤는데 존잼~
826,꽤 잼있게 본 작품. 다음 작품이 기다려 지는 ㅎㅎ
827,이영화 백프로 공감 : 표정따라해봄
828,한국에 와서 본 2번째 영화. 나름 신선한 스토리다. 어제 스크린골프
829,진실게임에 짜맞춰 놓은듯한 설정이 다소 보였지만 볼만함.. 그리고 페북의 효과가 엄청나군요
830,시작은 좋으나 마무리를 제대로 못하고 간지난다고 생각하는지 책임감없이 끝냄
831,이런 무책임한 주인공하고는
832,8점자리는 아닌 듯 한데...뭐 긴장감을 일으키거나 유지해주는 정도는 좋음. 개좋음은 아님...
833,기대하고봤는데 너무 노잼이다 내용도 뻔하고 반전도 너무 허무하고 그냥 질문하고 죽이고 하다 끝나는 영화
834,개노잼이다 ㄹㅇ 공포영화 보다 졸은건 또 처음이네
835,무서운건 아니고 액션없는 스릴러
836,평점에 말처럼 정말 신선한 소재인데.. 개인적으로 무서웠어요 영화 전개 넘 무서웠음..
837,이상하게 무섭고 잼있다. 몰입도가 대단한 영화다. 근데
838,죽음의 다단계를 본거 같네요 헤어 나올 수 없는 느낌
839,생긴것도 딱 이기적이게 생긴 주인공년 때매 평범한친구들이 피해보는 턱주가리여주영화
840,진실 혹은 도전! 흐름이 빨라 지루할 틈이 없었다.
841,이 영화의 장르는 코미디 입니다
842,영화 보고 평점보니 리얼 알바가 있다는걸 암 개봉할땐 10점이 많았는데 상영기간 지나니 1점2점 받네. 신선했지만 노잼이였음
843,노잼 이였다.... 후... 스토리가 쪼매 어정정한 것같음
844,그냥킬링타임용 그이상도이하도
845,개막장영화 던지는 메세지 이런거는 1도없고 백퍼센터 킬링타임용영화임
846,"재미있고 볼만한데 질문할때 유세윤의 ""장난하냐?"" 표정은 꼭해야하는지.. 너무 오그라드네"
847,하이틴 호러무비치고는 괜찮았다. 파이널 데스티네이션 느낌의 쏘우같은 느낌이랄까? 여튼 여주는 아주 나쁜X이었다ㅎㅎ
848,얼마나 잘나신 영화들을 보셨길래 악평들을 하시는지ㅋㅋㅋ 충분히 볼만했어요
849,신선하고 볼만했다. 속편 연상시키는 마무리는 별로.
850,공포보다는 전개가 뻔한 스릴러에 가깝다는 생각
851,해외 혹평 이해간다.... 갈수록.. 노답... 아휴...
852,첨에는 신박하고 전개도 빠릿해서 ㄱㅊ더니 게임자체가 단순그자체에 계속 순서넘어가니까 지루하고 너무 뻔함;; 마지막엔 진짜 너무할정도로 재미없었다 소재의 한계인지 감독의 역량인지는 모르겠는데 라스트스퍼트 오지게 딸리는...
853,ㅋㅋㅋ나도 그 생각했는데.뭐 전 세계 다 돌고 오려면 내 차롄 겁나 늦게 오겠네~
854,jQuery22409310324412212064_1530299141689?난 지금까지봤던 한국영화보다 이게 훨씬 재밌는데???? 재미없다는 사람은 무슨 얼마나 더 재밌는 영화를 기대한는건지...? 뻔하지도 않고 개재...
855,영화 재밌게 봤어요..그리고 유튜브 끊을게요ㅠㅠ
856,노잼 알바가 잇긴 잇구나..
857,예고편만 흥미진진 낚였다
858,데스티네이션의 다른 버전
859,아
860,데스티네이션 아류작 같음
861,특이한 스토리라 계속보게 되네요.한가지 아쉬운점은 연기가 그닥이네요
862,비디오도 복사해야되고전화도 해야되고집에 데리고 와야되고 바쁘다ㅋㅋ
863,소재는 참신 하긴 한데 모순되는 부분들이 좀 있음 마지막 남주가 둘을 위해 죽일 수 없다고 판단하고 왜 악마는 바로 남주를 죽이기 위한 실행에 옮기지 않는건지; 다른 부분들 보면 바로 죽이던데 미션에 시간제한도 걸려...
864,현대적이고 재밌어요 추천해요!
865,재밋습니다.알바니 어쩌구 따지지말고다보고나면 따라하고있는자신을 보게됩니다.Truth or Dare?
866,볼래? 말래? 신선한 공포와 스토리 블룸하우스의 스릴을 여전히 짜릿하고 신선하다 귀신나오고 악마나와서 살인만 쳐 해대는 식상함을 넘어선 업그레이드 스릴
867,게임을 시작하면 거스를 수 없다. 거스를 수 없는 운명
868,올리비아 첨부터 끝까지 휘둘리는 캐릭터라 힘듦 금발머리 인성 개ㅎㅌㅊ 그게 절친이라고
869,친구와의 우정.. 그리고 인간의 이중성을 잘 보여주는 영화 다소 호러스럽지만 결말까지 흥미진진함
870,솔직히 출연자 모두 한번씩 짓는 표정 개웃김.
871,진실을 말하지 않어면 넌  죽는다.
872,킬링타임 용 으론 안성맞춤
873,오 간만에 괜찮은 공포영화!! 뭐 꼭 귀신 나오고 그래야 하나? 꽤 신선하고 뭔가 거슬리는 전개도 없고.. 금발여자네 아빠 동영상에서 아미슈 할때 슬펐다
874,킬링타임용으로 낫베드
875,우정
876,소재나 긴장감은 좋은데 용두사미같은 영화네요.
877,데스티네이션 생각나고 참신한 것 같기도 하고 근데 끝이 악마 뭐 그런거라 별로 재밌진 않음.
878,참신한 기획
879,b급 데스티네이션과 sss급 인성의 결합
880,중국 인도 돌다 지친다곸ㅋㅋㅋ
881,좋은데 뭔가 아쉽다 ~~
882,죽음의 게임을 진행하는 영화의 전제 조건은 충분히 가능성 있어 보이지만
883,개노잼 불룸하우스도 이제 별거 없네그저그런 하이틴 공포영환데 무서운거 1도 없음룰에 억지로 끼워넣는 상황이 짜증만 남
884,트루
885,흥미진진 했고 재밌었는데 마지막이 아쉽지만 그게 맞는듯 교훈도 있음 인간은 닥쳐봐야 알고 이기주의임 해피데스데이는 걍 귀여운거 귀신 면상 소름 ㅡㅡ 기분나빠
886,15세등급으로 갖춰야될 요소는 고루갖춤 거기에 신선함도 플러스 쫄면서보는 공포가아니라 재미있게보는 스릴러정도임
887,킬링타임용 호러무비. 나름 볼만하네요. 결말부분은 관객들이 원하는 방향이 아니라서 아쉬웠어요.
888,그 입꼬리 찟어진 얼굴이너무 무서움
889,킬 링타임용으로 나쁘지 않은듯
890,별로. 결말도 이상하고
891,트루스 오어 대어표정ㅋㅋㅋ
892,호러 보다는 그냥 스릴러 느낌..
893,개연성은 전혀 없는 스토리였지만 등장인물들은 분주히 왔다리 갔다리 바쁘기만 하다.영화의 포스터는 먹어주지만 그닥 탄탄한 시놉스의 영화는 아니었다. 오컬틱한 소재가전혀 소름돋지 않는다. 그저 공포 스릴러 영화는 보는 ...
894,초반 갑분싸 질문을 한 부분은 무의미 한게 아니였다
895,난 결말 마음에 들던걸?
896,결말은 무난했는데  중간에 지루한 구간이 너무 길다
897,봉인풀린 악마가 진실도전게임  진실두번하면  도전을 한번 해야한다 이를 거부하거나 실패시 죽음 악마봉인 방법을 알아내고 실행하는 순간 실패  마지막 장면 섬뜩
898,근데 지금 지구상에도 많은 사람들이 죽어 가고 있는데?
899,초반 주인공의 높은도덕성을 보여주다 시간이 흐를수록 고구마... 생명위협에 나타나는 현실적 도덕성은 '나만아니면돼'ㅎㅎ신선한 소재 구성이다 기대안하고봤는데 재미있었음ㅎ
900,컨셉은 좋은데 마키 때문에 짜증이 나서 원... 같이 있어야 되는데 자꾸 제 분에 못 이겨 이탈하려고 하고 또 왔다가 이탈하고 어우 썅
901,언프렌드보단 재밌는 영화
902,이영화가 말해주고 싶은게 뭘까 사람이 벼랑끝에 몰리면 결국은 현실적인 선택을 한다는건가...성악설을 주장한걸까
903,진짜 지루할 틈이 1도 없다. 근데 결말이 생각보다 시시해서 아쉼
904,예고편이 다 스포했습니다
905,공포 이제 안볼래요...
906,재미있었는데 약간 유치한감이 없지않아 있음 (눈가리고봄 ....)
907,시작과 끝을 잘 연결함. 근데 2편이 안나올 것 같은디 빡치네
908,킬링타임용+그냥 클리셰 공포로는 딱이긴함
909,켈룩스도 게임에 꼇으니까 켈룩스보고 계속 도전 하라고 하면 되지 않나 그리고 실패하게 하고 그럼 켈룩스는 죽자너
910,올해 첫 공포영화 존잼짱
911,킬링타임용으오 괜찮은거같아요
912,중간에 들어가도 내용에 다나올정도록 잘알겟는데 마지막 결말이 응..? 다죽으라는건가 의문..
913,실제로 일어나면 무서울것 같다...
914,내용자체는 흥미로웠다. ㄱㅅㅌ 탈모새1!끼...
915,난 수많은 공포영화 컨저링
916,지루하지는않은데 결말이 조금 아쉽다
917,영화 '데스티네이션'이 생각났던 영화.그냥 가볍게 보기 좋은 영화.많이 무섭지는 않음.
918,도덕적 딜레마를 시험하는 영화.
919,재미있게 잘 봤습니다.
920,영화가 끝나고 모두가 같은 반응이엇다
921,끝나고 여운이 많이남는 영화..미침
922,이게뭔지모르겠다.
923,무서운데 재밌어요ㅋㅋ생각보다 잔인한 장면도 별로 없고흥미진진하네요
924,킬링 타임용. 데스티네이션 보단 약하네
925,볼만했어요. 후반부엔 좀 억지스러웠긴 했지만
926,예고편은 장난 아닌데  과연?
927,난 이제 유튜브 안본다 ㅋ 씨부레
928,모럴 딜레마.. 진짜 물어보고 싶다 진실인지 모험인지
929,영화가 너무 신선했어요 이런장르 좋아요~^^
930,소름돋는 반전과 탄탄한내용 정말재밌는 영화였어요 역시 띵작
931,기존과는 확실히 다른 새로운 장르의 공포 영화를 만들어내면서 이제는 믿고 보는 블룸하우스 제작진. 무엇보다 이 영화의 좋은 점은 색다른 소재와 공포 영화를 보고싶지만 부담스러워하는 사람들도 함께 즐길 수 있다는 것....
932,유치하지만 후반부로 갈수록 심리적 공포가 후덜덜함
933,썸에서 커플되기를원해서 봤던 영화지만
934,인간의이기심에대한영화인듯...평점은8.3점주고싶다
935,악령과 연관지어 좀 김빠졌지만 소재가 신선하니까 나름 볼만합니다 말 한마디가 천냥 빚을 갚을 수 도 독이 될 수 도 있네요
936,이 영화이후에 유튜브 안봅니다.
937,트루스 오어 데어? 선택해
938,흐름은 시시했으나 생각보다 스토리가 탄탄했음 기대없이봐서 그런지 쫄깃했음ㅎㅎㅎ
939,무서운영화 맞는가유 하나도 안무섭던데
940,재밌습니다 강추 합니다 다만 결말이 너무 허무 합니다 좀 잔인한 영화 입니다
941,미소가 아름답네ㅋㅋㅋㅋ
942,의문이드는건 왜 악마한테 도전시켜서 게임그만두라고 하지 않았는지정도? 근데 간단한게임가지고 꽤 잘만든것같아서 깔끔하고 나쁘지않았다.
943,짱입니다요~~~!!
944,진짜 재밌었어요 너무 행복했슴돠
945,굳굳굳 반전도있고 재밌음
946,그냥 표정 보는 맛으로 봤음
947,결말이 미쳤음 개소오름..
948,재밌게 봤어요 신선했음ㅎㅎ
949,짱짱??결말이시작~~~!
950,스릴만점 시간이 금방지나갔어요
951,명확하게 킬링타임용. 심심하고 볼건 없고. 무섭진 않았음.
952,좋은데 신선했어 결말은 유투브에서 볼게
953,모 영화의 아류라고하지만 개인적으로 더 재밌게봤음. 여러 생각해볼 요소들을 넣었는데
954,오랜만에 킬링타임용 영화봤어요 결말이 곧시작이 맞는거같아요ㅎㅎ
955,asfbasfnbadfnasabssb
956,표정 너무  리얼한거 아닌가
957,해피데스데이에서는 사이다가 있었다면
958,내용 신선하고흥미로운영화임몰입도굳
959,ㅋㅋㅋ 깜놀 포인트 좀 잇는데 그래두 재밋음
960,정말동말 쟈밋냐요!!!
961,긴장감은 계속 있다마지막이 허무
962,너브랑 비슷한 영화라 신선하다기엔 다소 무리
963,시간가는줄모르고
964,재미임댱 아주신선하고좋다
965,표정이 살렷네..ㄷ ㄷ
966,사람은 어쩔수 없다는 것
967,너무너무너두재미이었습니다
968,킬링타임용으로 좋은거같습니다
969,음 뭐 ... 그냥 그렇네요
970,한국의 왕게임인가~_~
971,무서운데  결말이 오잉 이기도하고
972,ㅎㄷㄷ개꿀잼임후회안함완전무서웠다
973,별로라고 듣고 갔는데 보니까 꿀잼. 포스터랑 영화결말이랑 너무 잘어울림
974,딱해피벌스데이같은느낌~~~
975,재밌었어용..할머니 좀 무섭...
976,돈을 주고 생각을 없애는 영화... 내용은 재미있었음!
977,재밌어요^^ 더운 날씨 볼만합니다^^
978,생각외로 상당히 허무했던 영화
979,마무리가 너무  허무해서...  잘마무리 지었으면 좋았을텐데 ㅋㅋㅋ
980,영화보고 소름돋았는데 평점남기라고 문자와서 제목보고 한번더놀랬네요..와..
981,재밋어용 도덕적이고 여자가 매력적
982,기대 안하고 봤는데 재밌네요
983,볼만했어요
984,개 재밌음 진짜 ~~결말 좀 허무하지만
985,개 재밌음 진짜 ~~결말 좀 허무하지만
986,재밌어유 재밌어유 재밌어유
987,뭔가 결말이 아쉽다 초반 집중은 잘되는듯
988,공포 스릴러 매니아인 나에게 신선하고 몰입도 좋고 너무 재밌었던 영화였어 정말 요근래 봤던 영화중에 가장좋았고 무엇보다 결말마저 내스타일이라 굉장히 여운이 남는다고할까? 한번 더 보러갈까 생각중이야
989,공포 스릴러 매니아인 나에게 신선하고 몰입도 좋고 너무 재밌었던 영화였어 정말 요근래 봤던 영화중에 가장좋았고 무엇보다 결말마저 내스타일이라 굉장히 여운이 남는다고할까? 한번 더 보러갈까 생각중이야
990,재밌었어요 21세기적 결말
991,무섭진않고 스토리가 좋다
992,팝호러라고 정의하면 되려나. 블룸하우스 작품답게 신선하다. 공포지수는 낮다.
993,트루스 오어 데어 트루스
994,공포영화 맞나 싶을 정도로 공포를 못느꼈음그래도 킬링 타임으로는 추천
995,ㅋㅋㅋ 킬링타임용인 것 같군요
996,평점이 안 좋아서 별 기대없이 봤는데 생각보단 재밌었다. 그냥 볼만한 정도임 ㅎㅎ
997,아대박결말이굉장히찝찝하면서징그러운몇몇장면빼고그냥초딩들이보면덜덜떨면서볼듯
998,색다른관점 어쩔수없는선택
999,ㅋㅋ남친 계속 놀랜다 옆에서
1000,너무너무 재밌고 무섭고 시간가는줄 모르게봣어요!!!꿀잼
1001,잼잼 헌팅은 함부로 하지 말것
1002,기대를 했더니 생각보다 병맛
1003,불안불안하면서 그 표정이 주는 결말에 대한 암시가 참 괴롭고도 궁금한 영화
1004,크게 놀래키거나 잔인한 장면은 없었지만 보는 내내 조마조마하면서 봤네요. 악몽은 꾸지 않았지만 누워있는데 계속 생각나서 조금 무섭긴 했네요ㅋㅋ 추천드려요!
1005,미소가 너무 인상깊은 영화
1006,공포물을좋아하진않아요겁이많아서그래도나름볼만했어요
1007,이렇게 킬 패스를? ㅎㅎ 재밌었습니다
1008,신선하고 지난 블룸하우스 영화들보다 강렬함은 더 있지만 다 보고나면 : 어쩌라고?
1009,신선은 무슨 ㅡㅡ전개방식과 스토리만 다를뿐 이런류의 결말영화 많음..개연성 없는 내용과 죽을 친구들은 무조건 도전! 살 친구들은 진실! 특히 여주는 도전을 해도 살 운명!
1010,내가 무서운영화 잘못보는데도 많이 무섭진 않았고 심장쫄리며 보는정도 ? 스토리가 참신하고 재밌었다
1011,기대했던거보단 나름 재밌었던 영화.
1012,그냥 그럭저럭본거같음... 리뷰에 속지마시길바래요
1013,재미가 없었던건 아닌데 엄청 재밌는것도 아닌; 결말도 좀 뻔하진않았지만 똥안닦은느낌
1014,내용은 신선하고 어느정도의 공포감은 있지만 자막이나 내용전개 앞뒤가 안맞는 부분이 있구여 (게임참여조건이 갑자기 맘대로 바뀌네염) 그런거 안따지시면 볼만합니다. 공포영화 매니아들에게는 추천하지 않아요! 겟아웃은 정말...
1015,나쁘지 않은데.. 상영관에 우리 포함 6명 있더라 ㅋㅋ 이번엔 홍보가 좀 부족한듯
1016,결론 : 유튜브를 하지 말자 ..?
1017,1점도 주기아까운영화 올리비아인지 올리브영인지 겁나 발암캐릭터 결국개때문에시작됨
1018,흥미롭다 ㅋ 특히 결말이 신선함
1019,재밌게봤습니다아아어어어
1020,윈체스터 형제였다면 딘이 게임에 뛰어들어 자신에게 차례가 오면 데어를 선택한 후에 지령을 수행하지 않고 악마가 자신을 죽이기 위해 몸에 들어오게끔 유도한 뒤! 샘에게 자신을 결박하도록해서 악마를 자신의 몸에 가둬두고...
1021,선택해 Truh or Dare? 게임에 끝은 니들이 죽는거야
1022,영화에 나오는 게임자체가  치밀해서 손쓸수가 없고
1023,기대없이 봣는데 재밌다ㅜㅜ 내용이 좋던데 난
