,content,,,,,,,,,,,,,,,
1042,친구뵈주느라 3번봤는데 매번기겁함 어디서모나올지 알아도놀람,,,,,,,,,,,,,,,
1043,귀신주인공이 대박이지.. 분장안해도 무섭게 생겼다~~,,,,,,,,,,,,,,,
1044,아나 뭐가무섭나 진짜 깜짝 놀래키는것빼고 하나도없네,,,,,,,,,,,,,,,
1045,극장에서 보면 꽤 무섭다 스토리도 소름끼친다,,,,,,,,,,,,,,,
1046,무섭다그러길래 봤더니 .. 대체 뭐가 무섭다는건지 ..,,,,,,,,,,,,,,,
1047,미청년과 살벌한 귀신면상으로 먹고 들어간ㅋ 욜라이 뽕따이~,,,,,,,,,,,,,,,
1048,어오 깜짝깜짝 놀라는건 지대. 그러나 스토리가 넘빈약,,,,,,,,,,,,,,,
1049,현재개봉중인 우리 나라 공포영화보다 낫다,,,,,,,,,,,,,,,
1050,관전포인트:혼자잘생긴주인공,,,,,,,,,,,,,,,
1051,아직까지 잊혀지지 않음..진짜 무서움,,,,,,,,,,,,,,,
1052,깜짝 놀래키는건 싫지만... 그래도 이정도면 괜찮은 공포영화,,,,,,,,,,,,,,,
1053,진짜 무섭다.. 난 겁쟁이..,,,,,,,,,,,,,,,
1054,놀라기만 했을뿐 연출과 스토리 뭔가 부족했다,,,,,,,,,,,,,,,
1055,정말 볼만한 공포영화였다 ^^ 추천!,,,,,,,,,,,,,,,
1056,새벽에 혼자서 불끄고 밧다..마지막반전도 괸찮고 볼만햇다,,,,,,,,,,,,,,,
1057,친구랑 봤던 영화. 내용은 유치하지만 재밌었음 ..정통공포영화?,,,,,,,,,,,,,,,
1058,잼있던데..명장면들이 꽤나 많았음..스토리는 그게그거였지만..,,,,,,,,,,,,,,,
1059,태국이라는 나라에 관심을 갖게해준 영화....,,,,,,,,,,,,,,,
1060,일본삘나는 주온영화쯤?? 잼더라 ㅋㅋ 무섭던걸,,,,,,,,,,,,,,,
1061,영화를 너무 많이 봤나.. 그냥그런..,,,,,,,,,,,,,,,
1062,안무서웠는데 생각보다 점수가 높네. 의외..,,,,,,,,,,,,,,,
1063,태국말...만 빼면 다 좋다,,,,,,,,,,,,,,,
1064,엄청 무서운건 알겠는데 스토리가 너무 뻔했다.,,,,,,,,,,,,,,,
1065,혼자보면대략낭패다..죠낸무서운영화다~특OO에보지않는거다;;,,,,,,,,,,,,,,,
1066,공포영화중 최고다 솔직히 컴터로는보지말아라 망친다,,,,,,,,,,,,,,,
1067,깜짝 놀라게 해서 간떨어지게 하는 영화~,,,,,,,,,,,,,,,
1068,익숙한스토리지만 감독의 참신한 구성이 돋보이는군요!!,,,,,,,,,,,,,,,
1069,존내 무서운거다;;;,,,,,,,,,,,,,,,
1070,뻔한스토리지만음향효과진짜짱이닷.착신아리보다더재밌음,,,,,,,,,,,,,,,
1071,무서웠던건,,,,,,,,,,,,,,,
1072,으허허허 졸라 무서워 ㅠ.ㅠ 깜짝깜짝 놀래키는거 으허허 ㅠ.ㅠ,,,,,,,,,,,,,,,
1073,내용은 별로지만..귀신이 너무무섭게 생겼다 무서버,,,,,,,,,,,,,,,
1074,마지막은 남자 어께아플때 예상,,,,,,,,,,,,,,,
1075,무섭다기 보단 깜짝 놀래키는 수준...,,,,,,,,,,,,,,,
1076,다른 태국영화보고 실망한 기분을 일거에 만회해주는 영화!!,,,,,,,,,,,,,,,
1077,악!!조낸 무섭게 봤삼.ㅠㅠ우엥!!진짜 너무 무서워요.ㅠㅠ,,,,,,,,,,,,,,,
1078,결말이조금은그렇지만생각할수록섬뜩한영화,,,,,,,,,,,,,,,
1079,여자친구랑 보면 좋을꺼다,,,,,,,,,,,,,,,
1080,무서웠지만 지루했다,,,,,,,,,,,,,,,
1081,생각보다 훨씬 잘 만들었던데???,,,,,,,,,,,,,,,
1082,씁쓸한 결말,,,,,,,,,,,,,,,
1083,나름대로 진짜 무서움;;;,,,,,,,,,,,,,,,
1084,그러고보니 이준기 닮았네,,,,,,,,,,,,,,,
1085,이준기도 나와요,,,,,,,,,,,,,,,
1086,은근반전짱이엇여욤,,,,,,,,,,,,,,,
1087,조낸 무서웟어요 ㅠ,,,,,,,,,,,,,,,
1088,친구들이랑 모여서 봐서 그런지 안 무섭더라;;,,,,,,,,,,,,,,,
1089,시종일관 깜짝깜짝 놀래는 것이 너무 짜증났던 영화...,,,,,,,,,,,,,,,
1090,뻔한결말.. 짐작했던 대로다.. 나만그런가..?,,,,,,,,,,,,,,,
1091,조용한 새벽에 불끄고 혼자 보면 정말 무서운 영화,,,,,,,,,,,,,,,
1092,정말 대단한 영화입니다..,,,,,,,,,,,,,,,
1093,개최고!! 친구랑 불끄고 둘이서 보다가 OO뻔 했다!!,,,,,,,,,,,,,,,
1094,정말 무서움 주온 블레어위치와 함께 엄청난공포를 자극하네요..,,,,,,,,,,,,,,,
1095,심장마비를...조심할것....,,,,,,,,,,,,,,,
1096,벌건 대낮에 옆에는 조카가 자고있고,,,,,,,,,,,,,,,
1097,비디오로 봐서 그런지 별로였다,,,,,,,,,,,,,,,
1098,이거 공포영화맞아?ㅋ,,,,,,,,,,,,,,,
1099,귀신이 남자야 여자야?,,,,,,,,,,,,,,,
1100,겁없는내가 이영활 보면서 기겁을 했다ㅠ 정말 무섭다 ㅠ,,,,,,,,,,,,,,,
1101,동양 공포는 뒷끝이...덜덜덜,,,,,,,,,,,,,,,
1102,여자귀신 역할 맡은 여배우 귀신분장 안했을때가 더 무서워 -_-;,,,,,,,,,,,,,,,
1103,이거 볼때는 하나도 안무서운데 나중에는 혼자 못있겠다. ㅋㅋ,,,,,,,,,,,,,,,
1104,저도 봤어요~ㅋㅋ 볼만하던데요,,,,,,,,,,,,,,,
1105,내용이 짐작이 됨 -_-,,,,,,,,,,,,,,,
1106,재밋던데 ㅋㅋ,,,,,,,,,,,,,,,
1107,B급호러물..,,,,,,,,,,,,,,,
1108,착신아리(1편)와 더불어 지금껏 본 호러중 최고라 평하고 싶다.,,,,,,,,,,,,,,,
1109,낮에 보아도 살떨림 ㅡ.ㅡ,,,,,,,,,,,,,,,
1110,뭐,,,,,,,,,,,,,,,
1111,잘 만들었네요. 흔하게 봐온 소재지만,,,,,,,,,,,,,,,
1112,편견을 버리자. 쉴새없이 조여오는 호러.,,,,,,,,,,,,,,,
1113,내용 좀 다듬으면 더 괜찮았을텐데... 볼만한 영화,,,,,,,,,,,,,,,
1114,귀신영화는 귀신이많이나와야 맛이지...,,,,,,,,,,,,,,,
1115,재밌게(?) 무서웠지만 슬픕니다..여자친구에게 잘하세요..^^,,,,,,,,,,,,,,,
1116,깜짝 놀래는 걸로써의 공포 조성력은 23년 내 일생에 최고였다.,,,,,,,,,,,,,,,
1117,2번..알면서 놀라는 섬뜩함 시작전에 깔리는 음악의 공포 ㅠ,,,,,,,,,,,,,,,
1118,깜짝 놀래게하는 동양퓔공포물,,,,,,,,,,,,,,,
1119,진짜 무서운데.ㅅㅅ..^^ 그래두.ㅅㅅ.^^,,,,,,,,,,,,,,,
1120,무섭긴하던데...,,,,,,,,,,,,,,,
1121,그냥..,,,,,,,,,,,,,,,
1122,사랑은 장난이 아니야~,,,,,,,,,,,,,,,
1123,최고!! 이보다 무서울 수 없다,,,,,,,,,,,,,,,
1124,한을품은 귀신이라는것은 동양적으로 다 비슷하군...공포의참맛,,,,,,,,,,,,,,,
1125,안무서웠는데... 마지막 귀신이 남자목에 매달려사는 장면은 굿~,,,,,,,,,,,,,,,
1126,뻔했지만 태국영화라는 편견치곤 좋았다.,,,,,,,,,,,,,,,
1127,여태껏 바왔던 동양공포영화중 최고,,,,,,,,,,,,,,,
1128,공포영화 귀신 분장 중에 최고..ㅎ,,,,,,,,,,,,,,,
1129,걍 무섭고 무서운영화,,,,,,,,,,,,,,,
1130,아놔~ 무섭네~ 반전 좋았음~,,,,,,,,,,,,,,,
1131,영화관에서 볼껄,,,,,,,,,,,,,,,
1132,많이 무서웠다.ㅠㅜ 많이 놀라고,,,,,,,,,,,,,,,
1133,좆대가리를 함부로놀리면 저렇게된다는걸깨달음.. 잘해야지,,,,,,,,,,,,,,,
1134,마지막에 무서웠다........,,,,,,,,,,,,,,,
1135,우리나라 공포영화랑 수준차이가....,,,,,,,,,,,,,,,
1136,한 여름 영화관에서 관객과 함께 소리를 지르며 함께가 된 영화,,,,,,,,,,,,,,,
1137,여태까지 본 공포영화중에 왠지모르게 제일 무서웠던영화,,,,,,,,,,,,,,,
1138,남자들 그러면 천벌받는다..,,,,,,,,,,,,,,,
1139,내가 본 공포영화중 쵝오,,,,,,,,,,,,,,,
1140,스토리는 뻔하지만 장면은 정말 무서웠던...,,,,,,,,,,,,,,,
1141,스토리는신기할정도로뻔하지만 귀신다운귀신때문에무섭다.,,,,,,,,,,,,,,,
1142,영화보다 꺼버린건 오랜만이네 지루하다,,,,,,,,,,,,,,,
1143,상당히 무서웠습니다 저예산영화지만 8점드립니다,,,,,,,,,,,,,,,
1144,공포영화 중에서 괜찮은 편이다.,,,,,,,,,,,,,,,
1145,귀신역굿캐스팅에완전동감~!내용은둘째치고귀신자체가무서웠음,,,,,,,,,,,,,,,
1146,공포영화 귀신역중 제일캐스팅 잘한영화! 무서웠다..,,,,,,,,,,,,,,,
1147,여태까지 본 공포영화 귀신들중 셔터에 나오는 귀신역이 최고,,,,,,,,,,,,,,,
1148,글쎄..다른공포영화와 달리 귀신얼굴 진짜 무섭다.ㅋ,,,,,,,,,,,,,,,
1149,...........다른 거 다 빼도 귀신이 진짜 귀신같음.,,,,,,,,,,,,,,,
1150,전형적인 공포영화,,,,,,,,,,,,,,,
1151,너무 뻔 한 스토리,,,,,,,,,,,,,,,
1152,빈 영화관에서 혼자 봐보세요. 살떨립니다. 괜찮은 영화.,,,,,,,,,,,,,,,
1153,본것중에 가장 무서웠다.,,,,,,,,,,,,,,,
1154,MBC 서프라이즈에 가끔 나오는 스토리.,,,,,,,,,,,,,,,
1155,무서운거 싫어하는 내가 보고 잤다.,,,,,,,,,,,,,,,
1156,잘 만들었네~,,,,,,,,,,,,,,,
1157,짱무서웠다..그런데무서울때마다다꿈이였음,,,,,,,,,,,,,,,
1158,이거너무 무서워 ㅠㅠ,,,,,,,,,,,,,,,
1159,평점 왜이렇게 높아-_-; 친구여섯이서 다 졸다 나온 영환데-_-,,,,,,,,,,,,,,,
1160,몇번 가슴철렁했습.나트레 얼굴이 정말 무섭습니다.,,,,,,,,,,,,,,,
1161,나트래 맡은배우 평소모습이 더무서움(앗 미안해요 제발 꿈에는),,,,,,,,,,,,,,,
1162,얼굴 들이대기,,,,,,,,,,,,,,,
1163,영화 짱재미씀.,,,,,,,,,,,,,,,
1164,간만에 무선 영화~,,,,,,,,,,,,,,,
1165,대화소리는 작은데 음향은 엄청크네--;조낸 놀라는거다,,,,,,,,,,,,,,,
1166,마지막에 올라 타고 있을꺼란 반전..예상은 했지만..뭐..,,,,,,,,,,,,,,,
1167,태국귀신은 봐주질 않네. 소름이 싸악 돋는다.,,,,,,,,,,,,,,,
1168,주변에서 하도 무섭다고 해서 기대를 크게 한탓일까.. 그다지..,,,,,,,,,,,,,,,
1169,셔터... 공포영화치곤... 볼만하네..,,,,,,,,,,,,,,,
1170,귀신을 찍으려고 방안을 이리저리 찍는 주인공.. 하지만 반전..,,,,,,,,,,,,,,,
1171,무서운영화.간만에짜릿.ㅋ,,,,,,,,,,,,,,,
1172,드세게보이지않고충살하면서마지막강펀치를날리는저력.,,,,,,,,,,,,,,,
1173,기대이상..턴~`귀엽다..ㅋ 뻔하지만 그이상..,,,,,,,,,,,,,,,
1174,태국 공포는 힌트가 너무 많다.,,,,,,,,,,,,,,,
1175,셔터,,,,,,,,,,,,,,,
1176,별로 ;;;;;;;;;;,,,,,,,,,,,,,,,
1177,무섭다,,,,,,,,,,,,,,,
1178,나트레엄마가 콧물흘리는 장면이 인상적이었다,,,,,,,,,,,,,,,
1179,타이와  우리나라 공포의 정서는 비슷한듯. 즐거운 공포영화,,,,,,,,,,,,,,,
1180,제목하고는잘 어울리지않는영화..예전의디아이1을보는듯한기분..,,,,,,,,,,,,,,,
1181,영화관에서 공포영화 따위에 쫄지 않을거라고 다짐했건만 제길.,,,,,,,,,,,,,,,
1182,일본 공포물들을 짜집기한 영화. 재미는 있음.,,,,,,,,,,,,,,,
1183,귀신으로 나온 배우는 죽기전에도 꼭 귀신같다 -_ ㅋㅋ,,,,,,,,,,,,,,,
1184,적어도공포영화5편이상 본사람에게는 완젼 비추. 시종일관뻔함,,,,,,,,,,,,,,,
1185,내생에 가장 무섭게 본영화. 의미를 알고보면 정말 무서움..,,,,,,,,,,,,,,,
1186,충실한 공포영화의 원칙을 따름. 주인공 잘생김,,,,,,,,,,,,,,,
1187,가끔 목이 결리십니까?? 난 무릎이 결리는데 누군가 매달려있나,,,,,,,,,,,,,,,
1188,평점이괜찮게나와있길래봤는데너무평범,,,,,,,,,,,,,,,
1189,평범한 공포영화,,,,,,,,,,,,,,,
1190,뻔한 스토리지만 신선한 소재,,,,,,,,,,,,,,,
1191,새벽1시에 불 끄고 보기엔 너무 무서웠다(대만족)덜덜덜~,,,,,,,,,,,,,,,
1192,때와장소좀보고나오지차에는왜치고창에는왜나타나고?앙?깼음거서,,,,,,,,,,,,,,,
1193,럭셔리한 느낌은 없지만..공포만은 대단하다..,,,,,,,,,,,,,,,
1194,링과 주온등의 장점만을 골라냈다!! 아시아 공포물 결정판!,,,,,,,,,,,,,,,
1195,요즘 본 공포영화중 최고였음!!,,,,,,,,,,,,,,,
1196,스토리는 고전스러워 별로지만 중간중간 놀래키는건 최고.,,,,,,,,,,,,,,,
1197,마지막의 공포감이 재미있었음~,,,,,,,,,,,,,,,
1198,올여름 공포영화중 제일 나은듯,,,,,,,,,,,,,,,
1199,신선함은 없지만 클래식(?)해서 더 좋은,,,,,,,,,,,,,,,
1200,태국말은 어감이 재밌어서,,,,,,,,,,,,,,,
1201,일본식 호러가 아닌 영화를 찾아서..잼있었음ㅋ,,,,,,,,,,,,,,,
1202,올여름 공포영화중에 제일 무서웠다.~,,,,,,,,,,,,,,,
1203,재밌게 봤음,,,,,,,,,,,,,,,
1204,중간중간 놀라는 정도,,,,,,,,,,,,,,,
1205,정말 리마리오닮은주인공 : 잘생겨꼬..... 꽤나 잼남.,,,,,,,,,,,,,,,
1206,신명나게 놀래키는 귀신의 집과 다를게 머가 있나..,,,,,,,,,,,,,,,
1207,후반부에서 너무 무서웠다,,,,,,,,,,,,,,,
1208,이제껏 본 영화중 깜짝 놀라는 씬이 가장 많음;,,,,,,,,,,,,,,,
1209,태국영화수준이 이렇게나 괜찮다니~! 헌데 뭔가 아쉽다,,,,,,,,,,,,,,,
1210,결정적 한방이 약하다!,,,,,,,,,,,,,,,
1211,뻔하긴 한데~ 재밌었읍당,,,,,,,,,,,,,,,
1212,쫌뻔한스토리이긴햇지만 ㅋㅋ이번여름에본영화중에선최고,,,,,,,,,,,,,,,
1213,스토리가 흔하다;,,,,,,,,,,,,,,,
1214,놀랄 때도 있고 웃길 때도 있고 괜찮았음..,,,,,,,,,,,,,,,
1215,조금 놀라긴했따.,,,,,,,,,,,,,,,
1216,깜짝깜짝 놀라는것 빼고는 별로 안무서웠던 영화,,,,,,,,,,,,,,,
1217,최근 본 영화 중에 괜찮았음..,,,,,,,,,,,,,,,
1218,너무 뻔한 스토리에 깜짝 놀래키는 공포밖엔 없다..,,,,,,,,,,,,,,,
1219,진짜무섭다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,,,,,,,,,,,,,,,
1220,리마리오나오네 ㅋㅋ,,,,,,,,,,,,,,,
1221,난 존나 깜짝깜짝 놀랬는데ㅡㅡ;,,,,,,,,,,,,,,,
1222,재미없다 돈아깝다,,,,,,,,,,,,,,,
1223,술먹구봐서 기억이 안나 ...ㅋㅋㅋㅋㅋㅋㅋ,,,,,,,,,,,,,,,
1224,이 영화가 무섭지 않다면 도대체 어떤 영화가 무섭단말인가?,,,,,,,,,,,,,,,
1225,스토리는 별로지만 올해 가장 무서웠던 영화,,,,,,,,,,,,,,,
1226,어설픈귀신분장.그러나순간효과는 오스슥 태국영화의 가능성,,,,,,,,,,,,,,,
1227,진짜 재미없었음..,,,,,,,,,,,,,,,
1228,공포영화가 거기서 거기지 뭐.이정도면 꽤 훌륭한거 아냐?,,,,,,,,,,,,,,,
1229,올들어 본 공포물중 가장 무서운 영화!!!!,,,,,,,,,,,,,,,
1230,소재나 스토리,,,,,,,,,,,,,,,
1231,대략 잼없던 영화 주인공 대략 리마리오 닮았지 않턴가요?,,,,,,,,,,,,,,,
1232,절대 무섭지않은 허무한 영화. 평점보고 봤다간 시간낭비함 ㅡㅡ,,,,,,,,,,,,,,,
1233,이것저것 다 끌어다 쓴 영화;,,,,,,,,,,,,,,,
1234,낯익은 장면도 보이지만 끝까지 소름 쫙~!!,,,,,,,,,,,,,,,
1235,식상한 스토리 라인. 무섭지도 않은데 공연히 겁주는 척..,,,,,,,,,,,,,,,
1236,여고괴담.주온.링. 무서운 이야기들의 짜집기.,,,,,,,,,,,,,,,
1237,마지막 장면만 좀 괜찮았다.,,,,,,,,,,,,,,,
1238,어렸을적 괴담을 영화화화 한듯.귀신같은 캐릭터Good,,,,,,,,,,,,,,,
1239,음 -- 부기맨보고 보니까 썩 무섭진않지만 소름돋는다.,,,,,,,,,,,,,,,
1240,식상한 두려움,,,,,,,,,,,,,,,
1241,그다지~~ 솔직히 잘 모르겠다,,,,,,,,,,,,,,,
1242,ㅋㅋ조금 색다른 공포영화,,,,,,,,,,,,,,,
1243,운전하다 튀어나오는 귀신떄문에 7점,,,,,,,,,,,,,,,
1244,언제나 놀래키기만하는 공포물과는 다른 새로운 공포물,,,,,,,,,,,,,,,
1245,결말도 괘안코..괜찮은영화이던데..ㅎ,,,,,,,,,,,,,,,
1246,공포영화치곤 괜찮았던 영화...,,,,,,,,,,,,,,,
1247,싱숭생숭해.공포영화의묘미는특수효과라서그런가?좀아닌것같아,,,,,,,,,,,,,,,
1248,학창시절부터들려오던귀신이야기총집합.뻔한스토리!!,,,,,,,,,,,,,,,
1249,최악의 영화 역시 태국 뒤떨어져 중간에 코믹을 넣어주는 센스,,,,,,,,,,,,,,,
1250,흔히 아는 무서운얘기들의 총집합 허나 올해 공포물중엔 상위권,,,,,,,,,,,,,,,
1251,올해 공포영화중 무섭게 봤던영화 결말 진짜 무서워요.,,,,,,,,,,,,,,,
1252,영상이랑 스토리랑 깔끔하게 무서운 괜찮은 태국 호러,,,,,,,,,,,,,,,
1253,옛날 전설의고향을 지금보는 것 같은 뒤떨어진 영화,,,,,,,,,,,,,,,
1254,그냥 깜짝깜짝 놀래는것 빼곤 별것없다,,,,,,,,,,,,,,,
1255,그냥 깜짝깜짝 놀래킬 뿐...스토리 짜임새는 최악..,,,,,,,,,,,,,,,
1256,역시... 내용면에선 밋밋~ 하지만 ,,,,,,,,,,,,,,,
1257,그냥 그럭저럭... 보통...,,,,,,,,,,,,,,,
1258,이 영화를 별로라고 하신분들은 컴퓨터로 보신거라 생각됩니다.,,,,,,,,,,,,,,,
1259,비교적 볼만한 영화. 그러나 별로 그닥 무섭진...,,,,,,,,,,,,,,,
1260,으윽..잠잘때자꾸생각나고무섭다,,,,,,,,,,,,,,,
1261,내가 봤던 공포영화중에 최고,,,,,,,,,,,,,,,
1262,스토리 운운해서 덜무서웠다.,,,,,,,,,,,,,,,
1263,뻔한 스토리면서도 무서운 영화,,,,,,,,,,,,,,,
1264,제3세계 영화 생소하고 새로운 맛이 느껴짐,,,,,,,,,,,,,,,
1265,정말무섭고어떨땐코믹하고그래요,,,,,,,,,,,,,,,
1266,무섭다.....,,,,,,,,,,,,,,,
1267,4점정도. 여기 알바에게 속한게 억울해 1점,,,,,,,,,,,,,,,
1268,무섭던뎅.........사운드가 반은 먹고 들어가네여~~,,,,,,,,,,,,,,,
1269,영화 보는내네 웃음만;; 무섭지는 안타. 중국식 공포,,,,,,,,,,,,,,,
1270,세련미없는 단조로운촬영,,,,,,,,,,,,,,,
1271,스토리는 거기서 거기ㅡㅡ;; 딱 한번 놀랬다 전율감도 떨어짐,,,,,,,,,,,,,,,
1272,역대여자귀신중 가장 어울리는 듯. 후반부가 무섭다.,,,,,,,,,,,,,,,
1273,오랜만에봤던 정말무서운 공포영화....,,,,,,,,,,,,,,,
1274,스토리는 식상했지만,,,,,,,,,,,,,,,
1275,완젼 무서움 ㅠ 보지마셈 ㅋㅋ ㅠ,,,,,,,,,,,,,,,
1276,솔찍히 몇번놀라서 공포영화라고 말할정도 였다.. 별3개정도??,,,,,,,,,,,,,,,
1277,후반부의 자동차와 사다리씬이 최고...,,,,,,,,,,,,,,,
1278,공포영화 중 제일 깔끔하고 쌈박하게 끝남.재미따,,,,,,,,,,,,,,,
1279,여자 울리면 이렇게 된다ㅋㅋ,,,,,,,,,,,,,,,
1280,이제까지 본 공포영화중에 젤무섭고 잼있다!! 자꾸생각남..ㅋㅋ,,,,,,,,,,,,,,,
1281,솔직히,,,,,,,,,,,,,,,
1282,혼자봤으면 울뻔했다 -_ㅠ;,,,,,,,,,,,,,,,
1283,주인공남자리마리오랑똑같다귀신생긴것도남자머리에여자가발씌었,,,,,,,,,,,,,,,
1284,헐 무섭다~!!,,,,,,,,,,,,,,,
1285,이정도면훌룡한거같은^^ 강추에요!,,,,,,,,,,,,,,,
1286,후반부가 좀 식상하지만 그래두 공포영화로는좋네요^^,,,,,,,,,,,,,,,
1287,무섭진 않았지만 재밌었다...그러나 엉성한 스토리..,,,,,,,,,,,,,,,
1288,무서워서죽는줄알았음.남자들도.으악~하고 소리지르고 날리던데,,,,,,,,,,,,,,,
1289,후반부는 그냥 볼만..어디선 본듯한 내용들 짜증나기도,,,,,,,,,,,,,,,
1290,이정도면 공포영화로 손색없지,,,,,,,,,,,,,,,
1291,알바에 속지마세요,,,,,,,,,,,,,,,
1292,조용한 .. 그리고 심장이 멈출듯한 공포,,,,,,,,,,,,,,,
1293,귀신이 나올 듯한 느낌을 주었다.,,,,,,,,,,,,,,,
1294,정말재밌었어요ㅋㅋ특히 차밖에 귀신나올때심장마비,,,,,,,,,,,,,,,
1295,웬만해선무서운영화그냥보는데이영화는무서워서기절할뻔했음ㅜㅜ,,,,,,,,,,,,,,,
1296,귀신너무 자주등장하는거 아냐?근데 깜짝깜짝놀래키는 재주는ㅋ,,,,,,,,,,,,,,,
1297,동양 문화권이라서 절실히 다가오는 공포. 태국호러의 힘.,,,,,,,,,,,,,,,
1298,웬만해선 공포영화보고 안쪼는데.. 대략 무서웠삼 -_ -,,,,,,,,,,,,,,,
1299,어둠의 경로로 보아서 그런가? 그다지..남우주연이 멋지긴 하다,,,,,,,,,,,,,,,
1300,처음엔 졸라 재미없을줄알앗는데 재밋더라구요 ~,,,,,,,,,,,,,,,
1301,뻔한 스토리 둘째치고 반대로 사다리를 타는 귀신의 완력...,,,,,,,,,,,,,,,
1302,재미있었어 ㅋㅋㅋ,,,,,,,,,,,,,,,
1303,관객보다 앞서가지 못한 뒷북치는 뻔한 스토리.,,,,,,,,,,,,,,,
1304,지극히 동양적인 스토리라인,,,,,,,,,,,,,,,
1305,재밌었음 ㅋㅋ 무서움조성하는 귀신얼굴,,,,,,,,,,,,,,,
1306,요즘 나오는 영화중에서 제일 무서운것 같음..,,,,,,,,,,,,,,,
1307,태국 영화...;; 정말 안 무섭다는,,,,,,,,,,,,,,,
1308,이거 보고 잠들기 힘들었다..,,,,,,,,,,,,,,,
1309,요즘 호러물중엔 그나마 제일 낫다.,,,,,,,,,,,,,,,
1310,귀신 진짜못생김; 프란체스카에 대교주랑 똑같이생김ㅋㅋㅋ,,,,,,,,,,,,,,,
1311,나올때에는 안나오고 이상한때에서만 나오는 귀신,,,,,,,,,,,,,,,
1312,장르에 충실한 영화-,,,,,,,,,,,,,,,
1313,화장실사건 재미있었음.. 알고보니 게이..,,,,,,,,,,,,,,,
1314,쫌다르나했더니 그냥 알만한내용들..공포라할만한?,,,,,,,,,,,,,,,
1315,볼만한 공포영화...밤에 잠들기 힘들었따..ㅠ.ㅠ..,,,,,,,,,,,,,,,
1316,이것도 공포영화?친구와 가끔 중간에 몇장면 놀랄뿐  졸뻔했다.,,,,,,,,,,,,,,,
1317,태어나서 이렇게 놀라보긴 처음이3,,,,,,,,,,,,,,,
1318,그래두 공포영화 중에선 볼만하다..,,,,,,,,,,,,,,,
1319,꾀볼만했던영화!!ㅋㅋㅋ근데쪼오끔아쉬운면도...^^,,,,,,,,,,,,,,,
1320,솔직히 일본이나 우리나라성우였다면 더 무서울듯.,,,,,,,,,,,,,,,
1321,눈물나와 무섭다고 한 네이버평점은 모냐구 다신알바한테 안속아,,,,,,,,,,,,,,,
1322,졸라 무서웠는데.. 착하게 살아야겠다는 교훈을 남긴 영화.,,,,,,,,,,,,,,,
1323,요즘 들어 공포 영화들 많이 나오는데 그중에서 제일 짱^^,,,,,,,,,,,,,,,
1324,굿여~^^,,,,,,,,,,,,,,,
1325,곳곳에 흐르는 공포영화의 전형적 이야기.,,,,,,,,,,,,,,,
1326,공포영화가 무서워야 영화죠; 안무서우면 그게 영화입니까,,,,,,,,,,,,,,,
1327,난 별로 안무섭던데. 뻔히 알면서 보는 영화,,,,,,,,,,,,,,,
1328,초반에 좀 뻔한듯 했지만,,,,,,,,,,,,,,,
1329,공포영화의 정석을 보여주는 영화,,,,,,,,,,,,,,,
1330,스크린을 똑바로 쳐다볼 수 없는 공포의 엄습,,,,,,,,,,,,,,,
1331,귀신..분장안한게더무서움..영화는정말괜찮음,,,,,,,,,,,,,,,
1332,영화보면서 뛰쳐나가고 싶기는 처음..ㅠ.ㅠ,,,,,,,,,,,,,,,
1333,깜짝깜짝 놀랐음..ㅋㅋ재밌음.밤에 혼자보삼,,,,,,,,,,,,,,,
1334,자동차씬에서 딱 한번 놀랬음..내용은 3류,,,,,,,,,,,,,,,
1335,진짜 무서워서 뛰쳐나가고싶을정도,,,,,,,,,,,,,,,
1336,제대로 무섭다.,,,,,,,,,,,,,,,
1337,마지막 장면이 압권 ! 그 장면때문에 진정 무서운 공포영화 !!,,,,,,,,,,,,,,,
1338,원래 공포영화를 잘 못본다. 확실한건 귀신이 이쁘다는거?ㅋㅋ,,,,,,,,,,,,,,,
1339,일본영화와 유사한 작품.예상되지만 무서움.,,,,,,,,,,,,,,,
1340,기본에 충실한 공포영화...,,,,,,,,,,,,,,,
1341,이정도면 재밌음,,,,,,,,,,,,,,,
1342,진짜 재미없었음..,,,,,,,,,,,,,,,
1343,흠 링2,,,,,,,,,,,,,,,
1344,정말 재밌었어요~~!!!너무 무서웠음!!,,,,,,,,,,,,,,,
1345,강력추천 순간순간 정말 정말 놀랬다 ........,,,,,,,,,,,,,,,
1346,평점이 높네요..생각보다..별루던데;;,,,,,,,,,,,,,,,
1347,태국에서 만들었다는 것이 믿기지 않았을 정도로 잘 만든 영화!!,,,,,,,,,,,,,,,
1348,무섭진 않지만 순간순간 놀람,,,,,,,,,,,,,,,
1349,귀신의 뻔한 등장...허나 뻔한 등장에도 놀랄만한 연출...,,,,,,,,,,,,,,,
1350,예상 가능한 장면이 많아 별루 무섭진 않지만 약간 웃김,,,,,,,,,,,,,,,
1351,나날이 발전하는 귀신;; 귀신 등장할땐 너무 무서움;,,,,,,,,,,,,,,,
1352,태국 영화... 장난 아니다...,,,,,,,,,,,,,,,
1353,태국에서 만들었다고 믿기지 않을만큼... 잘만든 영화,,,,,,,,,,,,,,,
1354,화장실씬과 귀신엄마 콧물신 최고 웃김..=..=^ ㅋㅋㅋ,,,,,,,,,,,,,,,
1355,별로 무섭지 않음.. 근데 결말은  궁금하긴 하던데..!!,,,,,,,,,,,,,,,
1356,무서워서미치는줄알았음,,,,,,,,,,,,,,,
