,content
519,개인적으론 미국판이 좋았다고 생각해요. 관점이 다른 것이겠지요.
520,그 분위기에 매료되다
521,세상에서 가장 아름다운 영화
522,내 평생 기억에 남을 영화..
523,영화로 소설 느낌은 잘살린듯.. 스웨덴 배경 쥑이네ㅋ 원작소설이 대박임
524,잔잔하면서 강렬한 이미지를 남기는 영화였어요.
525,소설은 안봐서 그런지... 글쎄요;; 재밌는 포인트를 못찾겠네요
526,겉으로 보기엔 잔잔하되 강렬한 영화였다
527,차분해서 좋았음
528,흠.. 주인공이 불쌍해 보인다는..
529,그들'안으로의 Let Me In이 허용되지 않는 두 존재의 서로에게 건네는 Let Me In.
530,여백이 많아서 맘에 듭니다.
531,참 오묘한 느낌의 영화
532,인상 깊게본 영화
533,슬프고 아름다운
534,영화를 보고 원작을 읽었는데.. 최고다!!
535,아름다우면서도 잔인함 한번더 보고 싶진 않은 그런 영화
536,CG의 홍수속 영화에서 숨겨진 보물같은 영화..가슴 짠
537,좋은 작품임에는 틀림없음
538,완벽하진 않다. 하지만 대단하다. 아름답다.
539,오스카 남잔데 왜케 이쁜거야...헐
540,소나기의 뱀파이어 버전? 헐리우드판보다 담백하다 감칠맛은 떨어지지만
541,5점
542,내 기억 속 잊혀지지 않을 영화
543,본지 2년이 지났지만 잊혀지지않는 두아이...
544,묘한매력이있고 두아이의사랑과 심리를 잘다루었습니다..그래도영화는지루하면안되요
545,지난겨울스웨덴여행전에봤다면슬프고도숨막히게아름다운렛미인을곱씹어볼수있었을텐데
546,설정자체가 너무나 틀에밖혀있어서 좋았다랄까. 고전영화를 보는듯
547,영상은 예쁜데 지루하게 얘기를 풀어간다
548,영화를 볼 줄 모르면 나서지 마라....확실한 대작!!! 멋진 표현들이 흥미롭다!!!
549,평점 너무 높아. 아무리 높게 쳐줘도 확실히 5아래다
550,대박...어떻게 이런 대작이..
551,황홀하면서도 강렬하다.
552,감독이 많은걸 표현한것같다...
553,쉽게 잊혀지지 않는 영화다. 소설도 사서 봐야겠다
554,나를 안으로 들여보내달란 얘기는(렛미인) 아웃사이더들의 관계 심리학을 다룬 것이다
555,독특한 분위기만 좋았음...
556,졸라 뱀파이거가 거세한 남자라는 사실이란게 존나 짱나다...
557,미국판을 먼저봤고 스웨덴판을 보고 소설까지 사서 봤다.
558,
559,잘만들었다.
560,원작소설은 재미있는데...
561,뭔가 느낌이 멍~하다. 이상한 느낌의 영화다.
562,순수 그 자체 ...
563,꾸밈없고 현실적인
564,이미 이영화는 제시한다.. 비극적 사랑을.. 하
565,황순원의 소나기의 순수한 사랑을 그려내는 것처럼 이쁘고 잔잔하고 잔인하다
566,뱀파이어 영화중 최고! 스토리도 좋고 아역배우연기도 잘하고
567,한번보고는 전부 이해할 수 없는 영화
568,거슬리면서도 끌어당기는 묘한 매력이 있는듯. 독특한 북유럽 향취가 녹아있다.
569,한마디로 묘하다. 사랑? 동질감? 생각할수있는영화
570,푸른새벽찬공기의 따스함.
571,블루레이로 얼마 전
572,영화를 보고 소설을 봐야 더감동적일듯. 소설부터보고보니 좀 덜하다!아무튼 굿!
573,어울리지 않은 극단의 면을 완벽하게 조화시키는 마법같은 영화
574,존나감성적이고심오하고슬픈?? 내가19년동안살면서처음으로평점을달게만든영화다
575,이만큼 차갑고 아름답고 감성적인 영화는 본적이 없었다
576,많은 생각을 해봐야 알 수 있는 영화.
577,8점대는 아닌 것 같다.. 이제 영미판 렛미인을 봐야게꾼
578,소년과 소녀의 사랑 이야기. 포스터 그대로 매혹적인 영화.
579,나쁘지 않음. 엔딩이 아주 후련한게 맘에 듦
580,모든 만남과 헤어짐이 삶을 더 아름답게 하길...
581,소름끼치는 매력이 있는 영화.
582,아름답다
583,이상한 영환데 그 이상한게 굉장히 끌리는 영화....
584,뭐라 말로 표현을 잘 못하겠다. 우울한데..따뜻하고 감동적인영화
585,대단히 감성적이다
586,아.....대박...............................마무리가 또 더 대박
587,좋은영화 진짜 좋은영화
588,치명적으로 파고들고
589,이런.. 너무나 아름다운 영화를 만나버렸다.
590,헐리웃 쓰래기.....스웨덴 만세!! 이게 진짜 감성영화다......
591,엘리가 거세당한 소년이었다니..!!! 영화 분위기가 무척 맘에든다.
592,헐리우드 영화에 길든 내 눈에 통탄
593,맨날 자극적인영화만보다 오랜만에본 조용한영화
594,가슴 시린 영화 살짝 지루한 면도 있었지만 좋은 영화였다
595,(간만에 로그인) 마지막 풀장씬 최고!
596,let me in / i'm calling you
597,겨울숲 분위기 제대로 살림
598,먹이를 노리는 프로게이흡혈귀와 매월드에 눈뜬왕따소년의 슬프고도더러운 매질스토리
599,서정적인 분위기.... 가슴에 팍팍 느껴지네요
600,스웨덴의 분위기가..온통 흰 눈에 파묻혀서. 피.고요함.우울함ㅈ. 돼지처럼꽥꽥대봐
601,원작을 읽어 봅시다!! 영화가 왜 사랑이야기인지 알수있어요^^
602,북구의 설경만으로도 족할텐데
603,재미있음
604,너라면..그게 너라면... 네가 무엇이든 난 네가 좋다!..
605,재밌긔
606,영화 배경
607,처음엔이게뭔가하는느낌이었지만
608,묘한 분위기와 감성들. 정말 잔혹한 동화 한편.
609,눈물난다.. 배경도 너무 예쁜영화
610,9 좋은영화이지만 내 기분을 우울하게 만들어 일점감점
611,몇번을 보았는지 모르겠다.... 보면볼수록 더욱 빠져든다.
612,아마도 엘리는 그반지 갯수만큼 사랑을 만났겠지..
613,풍경이 너무 아름답고 여운을 남겼다는...
614,유럽의 이느낌이 참좋다. 애잔하지만 독하진 않다.
615,관점을 달리하면 애틋한 사랑.. 서로에게 조건없이 희생을 할수있는 것이 사랑아닐까
616,내 취향은 리메이크판!원작은 세련미와 연기가 조금 부족함!그래도 원작의 순수함
617,무채색 서정적인 영화.. 정글짐... 큐브.. 그들만의 대화법... 감동입니다.
618,재미는 있는데 갑작스런 이상한전개
619,몇번을 봐도 아름다운 영상미와 원작만의 느낌이 있다.
620,오랫동안 머릿속에 남는
621,서늘한 아름다움..
622,굉장히 아름다운 영화였어요ㅠ
623,진짜 짱이다
624,마지막 장면 아직도 잊을수가 없네요...
625,서정적이고 감동....
626,진짜ㅠㅠ재밌게봤음
627,beautifulllll
628,재밋다!히히
629,지루함 없지만 긴장감도없음.걍 볼만하던데
630,포스터가 되게 좋아서 봤더니 그건 미국판이었구나 재밌게봤다 살짝은 지루했지만
631,그렇게 대작은아닌것같고 긴장감은 없는편... 봐줄만하네요
632,감성적으로 크게 와 닿았던 영화
633,그럼 그 소년은 또 할아버지와 같은 인생을 살게되는건가 ㅠㅠ
634,두 어린 아이들의 잔혹한 핏빛 동화
635,숨죽이며 봤던 영화. 뱀파이어라는 설정이 색다르게 다가왔고
636,뱀파이어의 이야기가 이리도 아름다울 수가.. 스웨덴인 줄은 몰랐네.
637,숨이 막힐 정도로 처절한 영화.
638,스웨덴의 넓은 광야와 회색빛의 어두운 공허함속에서 외로움은 생생히 살아있다.
639,캬~아름다운 영상
640,저 애기들은 자신들이 뭘하고있는지는 알고 연기 하는건가!
641,최고네요....ㅜㅜ예쁜 사랑을 담아내었어요.. 여운이 가시질 않네요 ㅋㅋㅋ
642,역시 유럽 영화라 약간 지루하긴 했는데 그래도 순수한 사랑이 맘에 들었네요.
643,아름다운 영상미와 잔혹함이 뒤섞인 말 그대로 잔혹로맨스 명작임
644,이국적인 배경
645,좋은 영화를 너무 뒤늦게 봤다. 마지막에 먹먹해진 가슴을 어찌할꼬...
646,작품 속 분위기가 여운을 남겼다
647,매트릭스(더 비기닝) 후 최고의 공포스릴러 마지막의 잔혹신은 최강
648,영상이 아름답다 우울한 분위기도 그렇고 여운이 많이남는다 리메이크작도 봐야지
649,순순함과 애뜻함
650,영화가 끝났는데 창을 닫을 수 없어.... 좋다 너무 아름다운 영화가 이런 거구나
651,재밌어~ 여운이가시지 않는 영화야 ㅋㅋ
652,조금 과대평가된 기분이 있다.
653,정말 좋다 늦은 밤 헤드폰을 끼고 불을 끄고 보니정말 잔잔하고 느낌이 오는 영화강추
654,영화 속에 아름다움을 표현하기가 쉽지 않은데
655,겨울에 보면 더 좋은 영화
656,솔직히 지루한데..결말 그 후가 더 궁굼해지는 영화
657,평단의 찬사가 이해된다. 아름다운 영화다
658,잔잔함이 순수함을
659,원작도 역시 좋구나. 분위기는 좀 더 정적이고 잔잔한 느낌.
660,쓸쓸하고 외로운 분위기.  좋은 여운
661,약간지루할수있지만
662,여운쩌네 ㅋㅋ
663,외롭지않은 사랑
664,호러물 일본애니 비슷하고...뭐가 부족하고 지루한 영화이다....;;
665,저도 이거 먼저보고 이번꺼봤는데 이게 훨씬 좋던데./.?
666,스웨덴 특유의 분위기와 내용이 조화를 이룬다. 끝나고 남는 여운.. 굿!
667,영화도좋고... 꼬마여배우도 은근매력있네..ㅋ
668,이기적인 이엘리~그렇게 살지 마라..영화를 너무 많이 봤나? 좀 뻔하네.
669,진심으로 짠했던 영화. 분위기
670,아역들이 너무나 맘에 든 영화. 특히 오스칼. 너무 귀엽네.
671,결국 그 소년도 늙으면 그 할아버지가 되겠지.
672,마음으로 살인을 하는 소년과 살기위해 살인할 수 밖에 없는 소녀의 이야기
673,얼핏보면 지루해보이지만 스산하고 아름답고 훌륭했다.
674,결말를 되집어보게 하는 영화~ 괜찮은 스토리
675,요약 : 애새끼가 흡혈귀랑 만나서 흡혈귀가 다 찢어죽여
676,좀지루했는데 노인의질투와 마지막부분이 겹쳐지면서 몬가 소름돋앗음
677,극장에서 보길 참 잘했어
678,난 새드엔딩이라고 생각하지 않아
679,정말 색다른..렛미인만의 분위기. 원래라면 지루해야하는데..뭔가이상하게 그렇지않다
680,정말너무감동적이고자꾸생각나고슬픈영화에요무섭긴하지만ㅠ슬퍼요..
681,대충보다완전몰입되고 결국2~4번보고 무한 OST듣기. 이제 원작소설까지보게되다니.
682,사람의 마음을 두번 세번 계속 울려대는 이엘리의 눈물이 계속 떠오른다.
683,재미없는 흡혈귀영화...
684,스산하고 쓸쓸한 12살 아이들의 잇달은 새드 엔딩
685,찰나의 아름다움 그것이 우리가 꿈꾸는 로맨스일까
686,진짜 좋다. DVD로 소장하고 싶은 영화.오스카는 다를거라는 암시가 인상적.
687,다소 지루하긴 한데 분위기 만큼은 대박
688,해피엔딩 같은 세드엔딩 굿
689,스웨덴영화의 혹독하게 아름답고 묘하게 이끌리는..그냥 반했다..
690,왠지모를 독특함에 끌려 보다가 마지막에 가서 멍하게 홀딱 반해버린 영화
691,홀린다는 것이 이런게 아닐까
692,묘한 매력을 가진 영화. 멋진 영화네요
693,아름다운 영화
694,지루함 느껴지는게 없음
695,나쁘지 않은 영화
696,매혹적인 슬픈 사랑? 난 이엘리가 이기적으로밖에 보이지 않던데
697,좋음ㅋㅋㅋㅋㅋㅋㅋㅋ
698,좋다..그냥좋다. 아름답다. 슬프다.
699,알바쩌네-_ -연출은 좋았는데 줄거리 개막장ㅋㅋ종신계약이걸로 끝남ㅋㅋ
700,잼잇어요 ㅎ
701,최고의 영화~ 잔잔한 무서움... 사랑...눈오는밤
702,평점을 논할수없을정도에 수작이다
703,클라이막스도 없고 몬지 이건
704,책으로 먼저봤기에.. 영화는 너무 부족하다......아쉽네..
705,오랫만에 여운남은 영화 하나. 원작이 훨씬 좋다
706,정말 최고. 아련하고 싸늘하고 아름답고 슬프다. 보는 내내 공허한 느낌이 들었다.
707,최고임
708,지루했는데......... 뭔가 미련이남는.....
709,아역들얼굴이나케릭터가제대로강해..서늘하다기억에오래남을영화.
710,그닥.....
711,뱀파이어에 대한 환상을 깨트리는 영화
712,싸늘하게 차갑다 하지만 누구보다 아름다웠던 소년과 소녀의 사랑이야기...
713,독특한 영화고 볼만은 한데 딱 거기까지
714,처연하게 아름답고 아련하게 슬프다.
715,소년과 소녀의 아름다운 사랑
716,뫼비우스의띠같은 사랑
717,짱
718,아름답고 씁슬하다.
719,그저그런뱀파이어의영화가아니다너무작고예쁘고섬세한아이들의사랑얘기
720,하얗고 빨갛고 차가운..
721,뱀파이어에 관한 다른 시선. 작은 아이들의 사랑이야기.
722,난생처음 이영화보고 스웨덴어 배우고 싶다고 생각했어요. 린드크비스트는 닥존경ㅠㅠ
723,뱀파이어 소재 영화가 이렇게 서정적이고 처연할 수 있었나.
724,Good
725,잔인한 아름다움은 이런영화를 두고 하늘 말인듯...
726,걍 그럭저럭
727,넘 아름답고  볼때 시선이 끊어지지안고 시선 고정되며 봤다
728,걍 좋았다 약간 잔인한 영화치고 화면도이뻤고
729,그녀의 손가락에만 귀를 기울이면 우리의 눈은 빠져들기 더 힘들어 진다.
730,미국판을 보고나니 스웬덴판이 생각안날수가 없드라..무조건 10만점에 10점
731,도대체가 어떤 영화인지 갈피를 못잡겠다 시간도 더럽게 안가고...
732,유치한 촌극
733,미국 렛미인보고 새삼 여기에 10점주고 싶음ㅋ
734,진짜 넘 재미있음
735,색다르다........잔잔하고 괜찮은 영화
736,다 보고 다시 한번 생각해보니 무서움
737,역시 원조의 포스
738,흠
739,영화를보는내내 생각하며 보게되는 감독의 세심함을느낄수있는영화
740,내가 메마른 걸까... 조용한 분위기 외엔 기억에 남는 것이 없다
741,완벽한 소설의 영화화와 주연들의 열연...ㅠㅜ
742,개인적으로 너무 기대했는지..실망이 더컸다. 내용에 편집으로인한 이해불가 ㅠㅠ
743,천편일률적인 영화들의 홍수 속에서 오랫만에 맛볼 수 있었던 신선한 느낌의 작품.
744,정말 분위기가... 아련하면서도 아름다운 스웨덴의 그것. 헐리웃에선 결코 느낄수없는
745,영상이 상당히 뛰어나다. 공포면에서는 약하나 스토리와 영상면에서 우수작
746,분명 볼만한영화. 하지만 남는건없다. 글고 남자애보다 여자애가 더 못생겼어..
747,아무도 흉내낼수없는 그들만의 분위기
748,영화보면서 여운을 별로 못 느꼈는데 리뷰후기 생각이 달라짐
749,뱀파이어영화의 새로움.... 순수함과 애틋함에 마음 한켠이 따스해지는 영화♡ 최고!!
750,그렇게 강렬하지 않지만 끝까지 보게하는 흡입력
751,걍 재미없었음..
752,아이들 비주얼이 좋았다. 오스칼도 언젠가 버림받겠지..
753,여운이 상당히 강함..감수성의극대화...치명적인수작이다
754,이들의 사랑은 슬프고도 아릅답고 순수하구나...멋진영화네
755,재밌는데?ㅋㅋㅋ
756,연출만 잘 했다. 완성도는 꽝 ...
757,어떤 단어로도 정의할 수 없을 완벽한 환타지영화...그러나 슬픈 짝사랑남들의 얘기
758,섬뜩하고 신비로운 느낌의 영화
759,캐스팅과 배경이 너무나 탁월하다..북부의 원시적 미가 섞여서 더 공감이 감..
760,남자는 사랑을 느꼈지만
761,뭐지...이 영환...오히려 여운이 너무 강하다...
762,분위기....정말 맘에든다
763,애잔한 영화네요. 이런영화는 정말 처음이에요. 너무 좋았습니다.
764,살기위해 피가 필요한 소녀와 외로운 소년의 로맨스 모든 면에서 훌륭한 작품
765,눈밭같은 나의 가슴에 핏물처럼 스며드는 영화
766,최고였어요
767,이토록 가슴 아린 사랑을 이야기하는 뱀파이어 영화라니...
768,먹먹하다. 헐리우드식 영화에서는 절대 찾아 볼 수 없는 애절함.
769,좋았음
770,원작은 다르군요.. 묘한 여운이 남는게..잔잔한 감동을 주네요
771,뭐라 설명할 수 없는 로맨스
772,너무 잔잔한데... 헐리우드 리메이크작은 액션이 좀 난무했으면 ㅋ
773,눈과 너무 잘어울리는 영화
774,멋있다
775,잔혹하고 차가우면서도 너무나 아름다운 꽃같다.
776,딱딱하게 굳어서 칼날같이 날카로운 눈밭 같은 영화
777,이런 영화 정말 신기하다. 액션
778,소재는 신선하지만 연출이 많이 딸린다는 느낌...
779,이런 스타일 영화를 너무 좋아하는데 간만에 찐한 감동
780,★초딩들은 재미없는영화 확실한 인증!★
781,약간의 침묵과 스웨덴의 눈풍경이 주는 정적이 가슴시린 '아이들'의 영화
782,뱀바이어를 슬픈존재로 그린영화 신선했다.
783,무서운데.. 가슴 설레였던 이상한 영화.. 정말 재미있게 봤어요
784,보는내내 차가운 느낌을 줬던 영화...
785,차가운 그림에 싸늘한 소녀
786,내 삶에서 영원히 사랑할 영화
787,먹먹한 가슴을 어찌하리오. 정말 모든것이 먹먹했다.
788,재밌다.... ㅠㅠ 스토리는별로없지만 느낌이좋은.
789,이엘리에 대해 모든것을 다 알아버린 오스카지만 결국 마지막선택은 호칸의 삶
790,차갑고 서늘한.. 알수없는 이야기
791,솔직히 난 아름답진 않앗다 이유는 모르겟지만 기분이 찝찝한 영화 아름다움?모르겟다
792,대박
793,슬프면서도 아름다운것같아요  마지막에 감동적이었음....
794,포스터인물은남자아이다.소녀뱀파이어와남자아이의슬픈우정이야기
795,차갑지만 엔딩크레딧이 올라갈땐 뜨거운 눈물을 흘리게 된다...최고다!!
796,늦게 봤지만 역시 명불허전
797,스웨덴 영화를 알게 해준 작품
798,잔혹 하지만 사랑스럽다!
799,최고...
800,흠..
801,헐리웃이 흉내낼 수 없는 북구의 서늘함과 슬픈 사춘기의 우수
802,처음부터 끝까지 차가운 영화.
803,별 기대없었지만
804,박쥐를 보았을때와 비슷한 느낌이 드네요 슬프고 잔혹하고 뭔가 남기는게 있는...
805,현재내가가진언어로는 설명불가.. 완벽하다.라고 일단은.
806,누가 내인생 최고의 영화를 묻는다면
807,헐리우드에 잠식되지 않은 깔끔한 미장센
808,음 정말로 음 느낌있는 영화군
809,해석하기 나름이겟지만 진정한사랑으로 결론짓고싶다
810,잔잔하면서도 여운이 남았다. 알수없는 매력이 있는 영화
811,아 책보고 나서 봐서 그런지.. 책만한 영화는 없어
812,공포영화 그 이상.. 몰입되는 공포다... 멋지다
813,염산 아저씨가 좀 불쌍하네요 이엘리 나쁘 .ㅠ.ㅠ
814,오스카가 딱 미래에 염산할배처럼 피셔틀하겠지 ㅠㅠ 무튼 슬펐다
815,너무 가슴 시리고..가슴을 멍하게 만드는 매력있는 영화...
816,이엘리 나쁜년
817,닥치고10점 몰입도가 넘 조음
818,몰입도가 괜찮은 영화 영화같은 영화.
819,닥쳐 10점
820,나에게 환상을 심어주는 영화...그런데 오스칼도 나중에는 이엘리에게 피를 주겠지...
821,보는내내 한시도 딴생각을 할수가없었.. 훌륭합니다
822,아 그 염산 아저씨를 못있겠어ㅠㅠ
823,겨울이 그리울때마다 생각난다.
824,ost 만으로도 이미 10점 만점에 10점
825,그저 평범
826,반 아이의 괴롭힘을 당하는 소년을 구원자 뱀파이어 소녀가 도와준다는 이야기 ^^
827,내 감정이 메마른건가...기대이하였다...뭔가 특별하다기보단..그냥 그런영화
828,영화의 모든 요소들이 골고루 완성도 높게 섞인 수작.
829,드라마틱한 영화
830,본지 시간이 꽤 흘렀음에도 생각날 때마다 숨이 턱턱
831,차가운 공기에 퍼지는 노인의 마지막 숨처럼..... 여운이 많이 남는영화
832,그 소년도 시간이 지나면 소녀의 죽은남자처럼 될껄생각하니..씁쓸
833,아웃사이더
834,애잔한 영화. 개인적으로 소년의 미래를 생각하자니 씁쓸.
835,매혹적인 스토리가 돋보이는군요.
836,잔잔하고 아름다운 영화. 다른 뱀파이어 영화처럼 터무니 없지도 않고..
837,원작이 소설이라 각본은 튼튼한데 편집이 미흡하네.. 영상미는 아름다웠다.. +_+
838,이런여친있으면 무서울게 없겠다..
839,곱씹을수록 아픈 그들의 세계...
840,어린 배우들의 연기 흡입력이 감탄이 나올 정도다
841,미와 추를 구분하는것은 무엇일까 ㅠㅠ
842,탄탄하게 관객들을 압박 하는 스릴감과 배우들의 연기력에 푹 빠져버린다
843,전문가 평점믿고 봤는데...오랫만에 전문가 평점에 낚였네ㅋ그냥 평범한 영화...
844,깊은 내용의 속을 알게 되면 더욱 슬프다...
845,이제 내가 너가 될게
846,잔잔하지만 웅장하다는 느낌... ost역시 너무 훌륭..10점 만점.
847,잔혹하고 슬픈 동화 같은 사랑. 행복과 슬픔이 함께하는 해피&새드엔딩.
848,대단한 영화 ㅠㅠ
849,잔인하다기 보다 아름다움에 더 가깝다
850,갠적으로 잔잔한 매력에 많은 평점주고싶네~두 부류인듯..나빴거나 나처럼 좋았거나~
851,배우들의 진실된 연기와 나름 흥미로운 소재의 이야기에 아름다운 사랑이 더해졌다!
852,극찬할만한 사랑영화는 아님..... 남들이 다 재미있다니 덩달아 좋은말 하는듯
853,아역이 너무예뻐
854,그렇게 오스칼도 살인자로살다 이엘리에게 버려지고 죽어가겠지...
855,환상적인 이야기네요.
856,네가 누구던 상관없어
857,이상한 영화
858,아 어찌됐건 아역이 너무 예뻐 ㅡㅜ
859,약간 지루하기도 했지만 가슴아픈영화....
860,보고나서 더 설레는 영화
861,매력적인 분위기의 스웨덴 
862,처음으로 평점남기네요.. 진짜 매력적인영화!
863,잠깐 지루할 수도 있지만
864,처음으로 평점 남기는 소름돋는영화..
865,트와일라잇보다 나은것 같다. 꽤 여운이남는 영화ㅎㅎ 좋다!
866,몽환적이고
867,참혹하면서도 탐미적이다
868,분위기와 독특한 소재가 굳! 그로인해 내용과 작품자체가 너무 미화된감도...
869,뭐랄까...몽환적이고...음..그리고 여운..
870,소녀의 성기는 소녀가 아니었던 것을 보여주는 것이죠. 소년의 성기를 자른 것..
871,오호...여러가지방향으로 내용을 생각해볼수 있는 재미났던영화..화면이넘이뻤다
872,생각업이 그냥 봤는데 끝나고도 계속 그리워지는영화
873,마스터피스!!
874,딱 기대만큼인 영화..몇OO 후엔 소녀곁을 지키던 노인이 오스칼이 되는건가..?
875,끝까지 보고 엔딩크레딧 올라가고 쫌 생각하다가 갑자기 눈물이 나는 영화다
876,소녀의 성기는 그녀가 살아온 세월을 간접적으로 보여주는 것이죠.
877,지금까지 만나 온 뱀파이어이야기 중 가장 아름답고 슬픈 결말
878,잔인하고 아름다운 영화. 여운 장난 아니네..
879,이영화는 사람마다 극과극일듯
880,그래서 그 소년은 어떻게 됐을까?
881,뱀파이어에 대한 이해가 필요한 영화. 호러에 대한 이해가 필요한 영화.
882,리메이크는 보지 않을터. 힛걸이 나온다 할지라도...
883,흡혈소녀 이엘리와 인생의 여정을 떠난 소년 오스칼의 아름다운 혹은 잔혹한 동화^-^o
884,아이들의 여린 감수성으로 찾아오는 섬득한 아트호러무비
885,I wont image! 이엘리에게마지막까지헌신했던그노인은또다른오스칼이아니였을까..문득
886,조용하고 좋은영화 그냥 내스타일이다
887,지극히 내스타일의 영화 싫어하는사람도 많겠음
888,내가 정말 사랑하는 영화는 바로 이런 것!
889,대박.
890,말 필요없다 직접 눈팅해봐라 완전대박이다
891,깔끔하고 재미있게 본 영화 ~~
892,보는 내내 소름이.. 이렇게 아름다운 영화가 또 있을까
893,묘한 분위기의 전율
894,이렇게 심장에 오래남을 영화가 또있을까.
895,가장 서정적이면서 감각적인 영화.
896,뭔가 확실(?)한 듯~한 그런영화 . 좋은영화입니다
897,♡완소영화 ^^ / 에이트 심장이 없어 뮤비가 생각나는 영화 !!ㅋ
898,뱀파이어란... 그동안 너무 미화된 뱀파이어 작품만 본 듯도 싶군.
899,지극히 감성적인 뱀파이어 영화. 그래서 완소.
900,색다른 느낌이 있다
901,꾸밈없이.. 색다른.. 뱀파이어 영화..
902,감동적이긴...그저 살인을 미화했고 둘의 사랑도 전혀 감동적이지 않고.영상은 이쁘다
903,트와일라잇보다 재밌네요.ㅎㅎ
904,이게 무슨 기분이지..
905,뱀파이어라는 소재의 타 영화에선 다루지 않은 점을 색다르게 표현
906,트와일라잇과는 비교할수없는 영화인듯 아름아운영화
907,죽은아빠?인지..밤파이어소녀를 사랑하는아저씬지 모르..불쌍했고 15세라봤는데 민망
908,어른들을 위한 순수한 동화. 이 영화에서 사랑을 다시 배웁니다.
909,예술을 평할 수는 없다.
910,간만에 감동적인영화봤네요.. ㅠㅠ
911,아 기분이상하다 ㅡㅡ; 여운 장난아닌듯
912,먹먹함
913,made in sweden?
914,뱀파이어영화는 역시 트와일라잇밖에 없는듯..... 별로다
915,슬프면서 아름다운...
916,가슴이 먹먹해온다. 참 좋다.
917,잔혹함마저도 아름답다
918,이엘리가 왜 뱀파이어가 되었는지라던가.. 약간의 배경이 더있었으면 좋았으렌데..
919,자리를 뜰수가 없잖아... 뭔가 멍하고.. 가슴이 아프기도 하고..
920,아 OOO 장난 아냐
921,흠...
922,일단 사진이 아름답다. 술먹고봐서그런지 몰라도 이해안가는부분이 있다. 느낌은좋다
923,이건 진짜 백점짜리 영화다
924,보고 나니 묘한 여운이 남는다.
925,원작인 소설이 훨씬 나을것 같네
926,세상을 소외시켜 버린 자들의 색다른 사랑이야기
927,영화 끝나고 이렇게 흥분이 가라앉지 않았던 적은 처음이다.
928,다른 뱀파이어 영화와 차원이 틀리다.
929,흠 뭔가 영화 어렵다
930,뒷 이야기가 없어서 더 좋았던 영화...
931,수작
932,음산하고도 가슴 찡한 이야기. 형용할 수 없는 묘한 여운이 남는다.
933,ㅋㅋ 포스터 보고 금발 여잔줄 아랐내
934,아름다운 잔혹동화..
935,다만 노인의 사랑이야기가 가슴아프게 할뿐
936,금지되어있기에
937,장면들의 숨은 의미를 이해 하신다면 더 감성적으로 보실수 있으실듯
938,솔직히 난 별로던데.. 개인 취향인듯.. 잔잔한 영화별로 안좋아해서
939,뱀파이어공주와 약간 바보같은 인간왕자님의 동화이야기.
940,아름답기도하고 괴기스럽기도 하고 슬프기도 하고... 많은 느낌들이 든다.
941,진짜 좋았음
942,오스칼의 슬픔과 여자아이의 슬픔...
943,굿굿
944,숨이 멎는듯 지켜봤고 마지막엔 같이 숨이 멎었었다. 아릅답고 슬픈 이야기.
945,남은건 잔혹한 현실이기에 오스칼의 외로움이 느껴진다
946,뱀파이어 영화를 이렇게 만들 수도 있다는 사실
947,스웨덴 식 뱀파이어.. 정중동.. 감동 감동.. ㅠ.ㅠ
948,보고나서 가슴이 먹먹해져요. 최고
949,너무 늦게 모래에 있는 보석을 찾았네요...
950,너무 독특한 영화. 잔인한 내용이지만 너무 아름답게 만들어버린 감독
951,너무재미있었습니다. ㅠㅠ
952,아이와 어른의 대립 구조를 느끼며 보실 때 순수함이 보이죠..
953,하얀색의 순수함과 검은색의 순수함
954,재미는 하나도없습니다 러닝타임길어 좀 지루하구요;;예술영화느낌입니다
955,은근히몰입되는
956,여운이 길게 남는영화인듯 싶다. 주어진상황에서 서로에게만 최선을 다하는 둘
957,굿
958,잔인하지만 눈물나게 아름다운 사랑이야기
959,관객까지 사랑이라 생각하게하는 흡혈귀의 생존방식.참신하다.
960,학창시절  무시하고 괴롭힌 애들한테 미안하다.. 내목숨이야 어찌되든 사과하고 싶다
961,소장 가치가 있는 영화
962,외로운 뱀파이어 소녀의 슬픈 사랑이야기. 기괴하고 잔혹하지만 눈물이 난다.
963,정말 감동적인 영화 꼭 꼭모두들 봣으면 좋겠다
964,시리도록 아름다운. 차가운 눈을 닮은 영화. 정말인지 10점이 아깝지않다.
965,순수하고 애틋한..그런 영화였어요. 연기력도 좋구용
966,눈 내리는 날의 기억. 소박하고 따뜻하고 절실하게.
967,흥미는 별로
968,이엘리는 오스칼의 또 다른 자아이며
969,소름끼치도록 아름답고 충격적인 영화. 이런게 영화가 줄 수 있는 미학이 아닐까?
970,신선하네요. 연기가 너무 좋네요
971,뱀파이어 영화임에도 불구하고 현실적이고
972,좋은영화내요 때묻지않은 사랑.. 이룰수없는 현실..
973,무섭기도하고 슬프기도하고 아름답기도하고.... 뭔가 많이 느끼게 해주네요
974,오래된 뱀파이어 영화 그 굴레를 벗어난 신선한 피의 공급!
975,오스카 또한 그 남자처럼 되겠지?
976,거의 끝부분에서 반전을 미리 느끼긴 했지만 그래도 최고!(잔잔해요)
977,시종일관 엘리는 발이 무척이나 시리겠다고 생각했음.ㅋㅋ
978,오스칼의미래가이엘리옆에아빠같은남자...
979,순수하지만 잔인한
980,눈밭위의 피처럼 번져가는 강한 여운
981,본업애 충실한 뱀파이어.
982,잔혹동화
