,content
173,임창정 애드립을 찾아보세요
174,왜 우리가 찾는 ‘재미’는 늘 현재가 아닌 과거에 있는가. 재밌으면 되는데 그걸 못하는 요즘 한국영화와 참 비교되는 재미진 영화. 강추!!!
175,다시 보니 이런 대배우가 조연으로 나왔는..그때 볼 당시는 몰랐는데
176,
177,
178,
179,좀 전에 케이블에서 하길래 또 봤는데 진짜 웃김. 그럼 니가 94야? 이 부분 임창정 씨랑 주현 씨의 애드립이라던데 진짜 미친 애드립이지. 저런 스미골 같은... 그래서 어쩔래? ㅋㅋㅋ 완전 빵터지는 영화. 진짜 시...
180,
181,방구석1열 보고 다시 봤네요 ...역시 명작ㅋㅋㅋㅋ 개인적으로 “니가 94야?” 이거랑 마지막에 “소풍왔어?” 이거 웃겨 죽는줄.. ㅋㅋㅋ
182,기대 안했는데 재밌었음. 마지막 쿵쿵따 빼고는 좋았음. 스토리도 재미짐
183,최고입니다.!!!!
184,
185,
186,벽이 살려달라는데요?
187,
188,
189,애들 풀면 3일이면 잡어 잡히면 너 순대 만들어
190,
191,다시 보고싶은 영화! 소풍가고 싶은 영화!
192,
193,재밌다 신선하고 웃겼다
194,정말너무웃기고통쾌하다!
195,우뢰매와 영구와 땡칠이를 잊게 한 최고의 영화. 단연코 한국 최고 영화로 인정. 현실적인 스토리는 돈만 있으면 누구나 한다. 그러나 이런 아이디어는 일반적인 사람이 하기 힘들다. 고로 작품성 갑인 영화재
196,창정이형 연기 스타일에 최적화퇸  킬링타임영화
197,
198,너무너무재밌어요 너무너무너무너무 재밌어용
199,Great !!!!
200,정말 어렷을적 학교다닐때 비디오로 보여준 최고의 코믹영화 이영화비디오로 처음봤을때로 돌아가고싶다 그때는 강박장애란 병없었는데 제길
201,명품주조연 여기다있어 ㅋㅋ 대단했네 섹즉이랑 쇼박
202,진짜 명작이다ㅋㅋㅋ 코미디  호러
203,
204,진짜 미치도록 웃었던 기억이 있는 영화ㅋㅋㅋ
205,진짜 너무 꿀잼인 영화ㅋㅋㅋ 귀신을 응원하는 별일이 다있네ㅋㅋ
206,귀신한텐 한이란게 있어야 된다구 ㅋㅋㅋ
207,재미있는데 8점가야지
208,재밌음 한국코미디 앞서간영화
209,국내 유일무이한 코미디 마스터피스
210,일반적인 코믹한 영화가 아니라서 더 좋다
211,스토리 라인이 좋네용 추천!
212,7.99에서 8점대 기원하며 10점찍고 갑니다. 한국형 블랙코미디+임창정식 코미디의 진수
213,우리나라 역사상 가장 뛰어난 코미디 영화. 시대를 잘못 끼고 나와서 너무 아쉽다.
214,
215,진짜 우리나라 코미디에서 이 정도 수준 보기 힘들다. 개웃기네 ㅋㅋㅋ
216,너무 시대를 앞서간 코미디임
217,벽 깼을 때 권오중 나온거 아직도 생각나요 진짜 이건 그 이상의 공포 영화..
218,이거 10번 정도 본듯;; 시대를 너무 앞서갔다는 말밖에 안나옴
219,이런 영화가 7점대라니
220,내가 본 최고의 병맛영화~ 임창정이라면 일단 믿고 봐~
221,개성이 넘치다 못해 미쳐버린 캐릭터들
222,마냥 코믹영화는아님 아쉽지만 시대를 앞서감
223,니가그럼 94야???  ㅋㅋㅋ
224,
225,"야이, xx새.꺄 니가 94 야?! 그럼?! 이멘트는 성불한 스님도 웃게 한다."
226,가자 8점으로
227,막판 권오중 비주얼은 역대급이었다 ㅋㅋㅋ
228,다소 유치하긴 하지만 한국코미디영화로서는 최고라고 보여진다 ㅋㅋㅋㅋ
229,한국 코미디 영화중에 이 영화를 뛰어넘는 코미디영화는 아직 안 나온듯 몇번을 다시 봐도 재밌네ㅋㅋ
230,공포영화는 아니고 코믹영화
231,코미디 물론 이거니와 병맛을 넘어서 창정이형 최고의정점 찍은 꼭다시보고싶은 영화
232,개봉당시 극장에서 배꼽잡고 웃고 소르라치게 놀랐던 기억이
233,공포영화라기 보다는 코믹 영화이다.그것도 아주 재밌는.임창정 주연 영화 중 단연 으뜸이 아닐까 싶다.우현의 코믹연기에 배잡고 웃었다.대략 다섯번 가량 본 것 같은데 볼 때 마다 웃게 되는 영화이다.
234,생각보다 재밋네.. 임창정 이녀석 천재네..
235,이게바로 내가 좋아하는 개그 극한직업은좀...
236,한국 코미디 영화 중 최고다 진짜
237,ㅋ.ㅋㅋㅋ4ㄱ ㅋㅋㅋ
238,시골 범죄자들 vs 조폭 ㅎㄷㄷ
239,귀신이산다와 같은년도 개봉인데 관객수가 더 적은게 이해안됨지금 가끔 티비서뵈도 재밌음 불사신 권오중 ㅋㅋ
240,저는 재밌게 봤네요 감독님 영화 또 나오길!
241,국내 최고의코미디영화 평점올려주기위해 10점준다
242,하이고 다시봐도 웃기네 ㅋㅋ
243,한국영화에 이런 진주가 있었구나.
244,뒤늦게 봤는데 미친 ㅋㅋ.ㅋㅋㅋ 이걸 늦게보다니
245,진짜 시대를 앞서간 코미디영화 ㅋㅋㅋㅋ
246,훈훈하이 잼있는 블랙코미디 ㅋㅋ 근데 임은경은  정말 이뿌네
247,스토리보다는 코믹 연기!
248,그럼 94야? OO ㅋㅋ
249,최고예요 창정 오라방 보고  또 봐도  넘  재밌어요권오중씨  고생하셨습니다^^
250,너무 재밌어요 웃기고 ㅋㅋㅋㅋ
251,한국 코미디 영화에서 다섯손가락 안에 들어간다. 94드립은 정말 전설의 대본이다
252,오랜만에 다시 보다가 배꼽잡았네요
253,[ S6 V6 D7 A8 ]　병맛 호러 코미디? 초중반 몰아치는 웃음만으로 이 영화는 가치가 있다.
254,진짜 꼭 봐야할 한국영화
255,한국 영화사에 길이 남을 명작이다. 다시 봐도 존잼ㅋㅋㅋ
256,이걸와이제봤지..명작인데..평식형님 이거보세요
257,8점 주려고 10점 줌. 각본의 짜임새가 좋은데 연출이 쬐끔 아쉽다
258,총알 없어요!!! ㅋㅋㅋ이 영화를 지금 봤네
259,의리들이 아주 으리으리해..ㅋㅋ
260,코믹호러 쟝르에 길이길이 빛날 영화임!!
261,볼때마다웃겨...대본도 짜임새있고.개웃긴데...진짜코미디영화중짱
262,무심결에 빵터지는 영화. 킬링타임 영화
263,평점이 왜이렇지 명작인데 8.5이 적당합니다
264,내 인생 최고의 영화!! 웃다가 눈물난다 ㅋㅋ
265,임창정 코미디 말이 필요없다
266,상황설정
267,10점짜리ㅓ코미디영화
268,한국영화중에 몇안되는 약빨고 만든 영화
269,연출 대사 배우들 모든게 완벽했다
270,이 각이 안돼 이 각이ㅋㅋㅋ
271,이 좋은 영화를 20OOO인 지금에서야 보게된 것이 너무 화가 나네요. 초호화 캐스팅에 정말  너무 웃기고 세련되었어요. 한국 코믹호러의 레전드로 남을 것 같습니다. 왜 네이버 다운로드에 없는거죠? 이런건 널리 알려...
272,ㅋㅋㅋ그냥재밌음 그냥좋다
273,몇번을 봐도 웃기다 나중에 또 봐야징
274,ㄱ ㅐ꿀잼  이것도  만점에  쩜오점만  뺌
275,평점올리고 싶다 임창정 특유 개그 굿
276,임창정영화의 정수 ㅋㅋㅋ
277,임창정이기에 ..ㅋㅋㅋ임창정아니였으면 개망작일텐데 임창정이 살려냄
278,코미디와 호러의 조합인데 기대 이상으로 재밌고 무섭다. 지금은 대배우가 된 몇몇 배우들의 조연 연기가 눈길을 사로잡는데
279,ㅋㅋㅋㅋ너무 재밋다...
280,지금봐도 전혀 꿀리지않는 영화
281,예전엔 몰라는데 다시보니 재밌어요ㅋㅋ
282,깨알! 족발 알레르기ㅋㅋ
283,한국영화중 가장 재밌는듯
284,조연주연할것없이꿀잼
285,이 영화는 우리나라 유일의 블록버스터다. 지금 다시 못 모은다. 닥치고 경배들여라...
286,B급 오락물로 최고!!!~~~~아무 생각없이 봐도 재미난게 이런 영화지!!!
287,벽... 못... 살려줘.
288,10년도 훨씬 전에 봤던 영화인데 다시봐도 재밌네요. 임은경씨 너무 예뻤네요
289,다시봐도 재미있어요~~
290,정말  재미있게  봤던 영화네요 ㅋ
291,니가 쿠사야 ? 시바러마?
292,아 내 스타일이야...
293,평점 넘 짜게 준다들~  이거 나왔을때 비디오로 보고 정말 재밌게 봤는데 오랜만에 봤는데 또 보는 묘미가 있네~ 임창정 캐릭터 진짜 매력있다
294,이건 걸작중의 걸적인데 왜 평점이 이리 낮지..
295,실전연기 임창정~~ㅋㅋ
296,적어도 8점대는 나오는 정말 웃끼는 영화
297,엔딩만 빼면 흠잡을 수 없다
298,지금 다시 보니까 ...이 영화를 진지하게 만들면 '곡성'이 되는 것 같다.
299,임창정본다고 몇번이나 리플레이해본영화
300,괜찮은 영화 입니다..
301,진짜 재밌다 ㅋㅋ임창정네 조폭도 사람 많이 죽였을텐데 뭔가 미화같아서 살짝 아쉽긴 하지만 맘 속으로는 응원했다
302,권오중이 멱살잡고 캐리함 ㅋㅋ 창정이형은 의외로 코믹분량 별로없던데
303,재밌고 전형적인 한국코미디영화
304,10년도  지난영화가 볼만하네ㅋㅋ 임창정이다 역시
305,입창정 개드립하나하나가 예술ㅋㅋ장르가코미디인만큼 이건 8점대는 나와줘야한다ㅋㅋ
306,지금 다시봐도 너무 웃기고 무섭기도하고 ㅋㅋㅋ 임창정 연기가 진짜 찰지고 너무 재밌고 좋음 ㅠㅠ 많은 사람들이 볼수있게 OCN이나 티비에서 해주길 ㅠㅠㅠㅠ 진짜 걸작임 !
307,이게왜 7점대지 ㅋㅋㅋ 내가봤을때 대한민국 코미디 넘버원 영화다 그리고 사람들이 잘 모르는 어깨동무도 웃기고 ㅋ 그나저나 임은경 진짜 이쁨
308,웃겨 ㅋㅋㅋㅋ 그 옛날 시실리지만 지금 봐도 재밌다
309,기대 이상으로 재밌게 잘봤습니다ㅋㅋ
310,스토리도 있고 본연에 충실하다. 요새 임창정류 코믹영화를 많이 찾는데 마음편히 볼만하다  근래 영화는 가벼운 영화도 얼굴이 찌푸러지는게 많아서
311,임창정의 재능과 한계를 보여준 영화
312,다 필요없고 멋진 영화.. 뭔 긴말이 필요해...
313,한국 코미디영화중 최고임 ㅋㅋㅋ
