,content
1893,난 끝재미없는 영화와 싸워야했다 -_-;대략 높은 점수준이들 에휴~떽끼!
1894,징그러워 ㅠㅠ
1895,기대가 큰만큼 실망도 컸다. 잔인하기만 하다
1896,아 놔 무서워 -_ㅠ... 잔인해 ...
1897,공포영화가 이 정도면 재밌는거죠 ㅋ 데스워터보다 백배남 ㅋㅋ
1898,공포영화의 최고가 아닐까한다. 지식과 흥미
1899,괜찮았지만 책을읽어보면 더 재미있게 만들수있었는데 아쉽다.
1900,나름 재밋게 봤는데... 왜쓰레기라는거지? 좀질질끄는거같지만..나름괜찮음
1901,정말 정민씨 연기만 남은 영화
1902,OOO! 일만사천원 아깝다는 생각뿐! [절대보지 말것/후회막급]
1903,왜 관객소리가 더 무섭지 ..ㄷㄷ
1904,볼만했지만
1905,낚였다..
1906,한국 공포영화중 최고! 중반부터 이어지는 긴장감 굿~
1907,괜찮은 영화
1908,식칼 하나 들고 설치는 여자가 무섭디?
1909,평점 1점씩만 더 쏘시면... 괜찮은 영화들 많이 나올것 같은데...
1910,짜증.....돈아까워......
1911,호러도 아니고~ 코미디도 아니고~
1912,그냥그런 공포영화. 허약한 반전과 결말. 남는게 없는 공포영화
1913,예상이 다 들어맞았서 그런지 긴장감 부족
1914,긴장감이 부족했다. 그리고 억지스러운 결말이었다.
1915,결말을 아예 알려주고 시작.. 연기는 굿...
1916,영화는 잘 봤는데 같은 여자가 봐도 오바하면서 소리지르는 여자들 짱나
1917,트랜스포머에 밀리면 안되는데!!!!!
1918,공포영화치곤 꽤 괜찮은 영화
1919,초반은 지루하고 후반은 결말이 어떠할 것이라는 걸 뻔하게 알게된다는..
1920,우선 주인공 캐스팅을 잘못했다. 오히려 박해일이 어울렸을듯
1921,재밌었음 소재도 좋고 반전도 괜찮고 연기도 좋고 배역도 좋고....
1922,황정민하고 너무 안어울려-_-내용 이걸 콱 싸이코패스 그냥 병이여잉
1923,소재 괜찮은데..여러 영화를 합쳐놓은 듯 눈에 익은 장면들이 많았다.
1924,무섭지않았다. 더 재밌게 만들 수 있었을 스토린데 아쉽다.
1925,오랜만에 볼만한 한국영화 나왔다
1926,돈아깝지 않은 공포영화
1927,재미있다. 이것이 공포다!! 연기굿!!
1928,정말 재밌었는데??;;; 반전 포인트 하며 연기력 하며..
1929,난 왜 무서웠지-_-?
1930,처음엔 지겹다가 /./... 나중엔 억지스러운 코메디였음.
1931,정말정말정말정말 재미없다 -_- 0점은 왜 없는거냐
1932,최고의 공포! 장르에 충실한 영화
1933,재미없음
1934,많은 아쉬움을 안고 있는 영화...ㅡㅡ
1935,반전 노 공포 ㅡㅡ;; ㅋ 졸라 무섭더라 공포영화를 잘못봐서 ㅋ
1936,진짜 재미없다
1937,양호
1938,알바생이 내 평점 지웠네.이거 재미없다.진짜 후회한다.
1939,조낸무서움쩐다.ㅋㅋㅋ근데 막판코미디...
1940,연기 굿.나름 공포. 다만 남자가 너무 약해ㅋ 나도 모르게 소리지름.
1941,남자친구랑... 진짜 무섭게봤음
1942,중간이랑 끝부분에 약간 미약한 부분이 잇었지만 그럭저럭
1943,볼만은한데 왜 난 웃기냔말이다...영화보는내내 난 킥킥대고있었다;;
1944,배우의목소리만잘알면범인을알수있다.그런데...너무무서워...
1945,볼만하긴한데 좀 허무하다.
1946,솔직히 별루다..짜임새가 영 어설퍼.. 소름은 끼치더라...
1947,나이거정말재밋게봤음 ㅋㅋㅋㅋㅋㅋ
1948,잘봤습니다  이정도면됐지
1949,아씨..귀랑 눈만가리다보니 끝났다. 팔만아프더라. 캐잔인!!!
1950,프란체스카가 생각나버렸어. 지상최고의 미친X이구만..;;
1951,초신선해 ㅋㅋㅋ 재밌게 봣음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1952,이게 바로코메디영화다 반전은 뻔한것이였으며. 남자주인공의공격 키공격 예술
1953,반전은 예상할 수 있었지만
1954,반전영화가 아니고. 그냥 공포물인데..
1955,이게 영화냐. 아... 정말 최악의 영화. 절대 보지 마시길 -_-;;
1956,진짜 재미없었다. 최악이야. 진짜. 기대하고봣엇는데...이건 뭐
1957,빈약한 스토리전개
1958,남친이랑 껴안고 소리지르면서 봤다
1959,최악이다.. 무엇보다도 그 음향.. 귀 찢어지는줄 아라따..
1960,진짜 알포인트 이후 최고 ㄷㄷㄷ 난 무서웠어 ㅠㅠ
1961,아놔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃느라 죽을뻔
1962,그냥 보는동안 놀랐다고 평점을 많이 주는건가? 차라리 b급 호러가 낫겠따
1963,내가본 최고의 스릴러 영화 영화보는내내 긴장했다
1964,한국공포중 손에꼽힌다고생각한다. 초반의지루함과 설득력부족만 빼면 ^^
1965,재미있었다
1966,그래도 444보단개안타
1967,빰빰! 뻥~ 귀가 찢어지는 통증. 볼륨만 키운다고 무서운게 아니란다
1968,심리적인무서움.귀신나오는것보다더무섭다.
1969,완전 웃김 코메디영화가 아닌데 미친다
1970,귀신 나오는 내용 없는 영화가 아니라 사람이 무서운 현실성 높은 이야기.
1971,뭔가.. 뭔가가 빠진 영화
1972,비오는 날 혼자 가서 스릴있게 본 영화!!
1973,잔인하기만한..;;
1974,연기는 다 좋았는데 내용이 실망스러웠다 예상되는 공포장면들
1975,낚였다
1976,친구 꼬셔서 억지로 봤는데 미안했다.....
1977,정말 허술함의 극치를 달리는영화 공포가 어이상실에 묻혔다
1978,뭐이래;;보통공포영화보고나면짜릿하고스릴있는데그것도없어;
1979,출발은 좋았으나 가면갈수록 허술한 스토리구성과 어이없음의연속...
1980,완전낚임.이유없이죽고죽이는일본산공포물이백배났다.후반부는완전코미디
1981,개무섭다고 해서 봣지만 뭐그닥 잔인한걸로 따지면 쏘우에도 꿀리지 않을듯
1982,흥미진진~귀신보다더한싸이코패스
1983,마지막 CG 처리와 병원에서의 일대일 맞장은 웃음유발
1984,난 그닥;;;혼자가서 봤는데..음향만;;;
1985,캐 무서웠던 영화ㅋㅋ
1986,처음엔좀지루하고중간즈음에는어이없구마지막은허무하고..돈아깝다..
1987,영화지만 실제일어날수가 있기에 소름끼침
1988,정말 처음부터 딱 반만 볼만했다 이후엔 헛웃음 나오는 스토리장치와 편집
1989,살인마에 대한 정신적 접근...
1990,너무나도 잔인했던 영화
1991,이게 무섭냐? 어이가 없다..
1992,긴장감이 많이 넘치고
1993,역시 사람이 귀신보다 무섭다
1994,그냥.. 디비디로볼만한영화. 돈이아까웠다.. 처음부터범인이누군지알겠더라
1995,재밌습니다~ 알 포인트 다음으로 인정하는 한국공포 영화
1996,웃긴ㄷ ㅔ-_-;
1997,444보다 낫더라~ 한국영화 많이 발전했네~~굿!!
1998,압박감
1999,아이건무서운것도없꼬다음내용다보이고 칼들고설쳐대고 아.실망
2000,텍사스살인사건의 영향
2001,한국 공포를 어느순간부터 기대안하게 됐다
2002,꽤나 무서웠다. 하지만 무서운'장면'보다는 무서운 '음향'이 많다.
2003,공들인것같으나
2004,공포물을 즐겨보지만 이건 너무오래 찝찝하고 우울한 기분이 지속된다
2005,공포감을 정말 잘 조성한 영화..예측되는 스토리였지만 재밌었다
2006,뻔한 반전
2007,사람이 제일 무서운 것 같다. 우리나라 호러물이 이렇게 무서울 줄이야..
2008,아직도 집에 혼자 있으면 무섭다 ㅜ
2009,이것만은 분명한 사실! 우리나라공포영화들과는 차원이 다르다
2010,잔인하고
2011,잔인하다고 욕하지마 ㅋ
2012,반전의 연속
2013,잔인하지만 긴장감 넘치고 재미있게 봤습니다.
2014,강력음향 잔혹장면들but연극적인연기(동작
2015,잔인하다 잔인해...
2016,이게모니;;
2017,한국영화들은 평점높아서 보러가면 꼭 피본다..ㅠㅠ
2018,최고의 음향!! 정말 멋졌따!!
2019,반전도 재미있고 그리고 너무 무서워.. 잔혹해서
2020,죽인다!! 반전 + 공포 => 반전 후 전 더 떨면서 봤어요
2021,기대없이 보다간 큰코다침~완전 공포~
2022,최고의 공포물이다.
2023,오지랍의최후.강신일은모냐.40분만의결말이40분을끌고간다.완비추
2024,반전이 예상할수 있는 정도여서..그래도 요즘 나오는 공포중에 좀 나은듯...
2025,공포영화에서 '공포'를 읽을 수 없다. 유선과 강신일의 열연에 박수를!
2026,꽤 반전도 잇고 소재도 괜찬은 영화
2027,어설픈 전기톱살인사건의 패러디 하지만 황정민 연기 최고~
2028,끝날듯 하면서 이어지는 묘한 반전...
2029,우리나라공포영화중제일낫다 처음으로놀래고얼굴가린영화
2030,잔인
2031,아쉬움이 많이남는 영화
2032,올해 내가 보았던 국내영화중 가장 나았다...
2033,무서워무서워무서워
2034,졸라무서움
2035,재미있소
2036,약간 아쉬운면도 있었지만 보험과 사이코패스
2037,스릴러물 좋아하지만 재밌고 무서운게 없었다. 내가 본 최고의 스릴러 영화!
2038,소리때문에 몇번을깜짝놀랬는지
2039,누가 싸이코패스인지 금방 앎.. 삼류영화... 황정민때문에 5점 준다.
2040,기대안하고 봣는데 너무 무서워 ㅜㅜ소리만들어도 무서움-ㅅ-
2041,음향효과
2042,눈가리고 볼정도로  완전무서웠다!강추강추!!올여름이영화로충분!
2043,무서웠다!
2044,스릴러라는 문구 없애 그냥 호러잔아
2045,내가 10점준 이유는 조금은 비현실적인 결말을 연기력으로 커버했기때문
2046,"중간중간사람들이웃었다""어의없고잔인장면이웃껴서"""
2047,정말 무섭워요^^;; 친구랑 눈감고 봤음ㅋ
2048,생각보다 별로 기대를 너무 한 탓일까 사람보단 귀신이 아직 더 무섭네..
2049,무섭구 재밌던데...귀막고봤음ㅜㅜ
2050,절름발이 하나 처리 못하나????
2051,쪼금 부족했지만 
2052,관절꺽는 귀신이 나오지 않는다는 이유만으로도 충분히 신선한 공포
2053,스릴은 있으나 나도 뭔가 아쉽다.
2054,스릴은 있으나 뭔가 아쉽다
2055,잔인하다고해서 봤는대   장면이 조금밖에안나와서.. 지루했음
2056,소리 너무 많이 질러서 목 아픔 ㅠㅠ
2057,쩐다
2058,너무무서워..근데 우리나라여서 새로운.
2059,재밌음ㅇㅇ
2060,재미있다. 원작소설을 먼저 읽었는데 한국적인 검은 집으로 훌륭히 재현
2061,이런사이코패스영화너무흔하다.잔인하지도않다.
2062,좋은 연기력
2063,정말 많은것을 생각할 수 있게 해준 영화
2064,이건 공포영화가 아니다
2065,공포심을 마구 느끼게 해주는 영화
2066,원작과 결말이 다르지만..
2067,신이화 역에 섬뜩했던 영화
2068,평점40
2069,탄탄한 스토리
2070,공포영화 보면서 오랜만에 소름 돋음....
2071,한국공포영화중 단연 독보적인 작품
2072,배우들 연기가 아까웠다
2073,정말정말 재밌고공포스런영화 단지 끝부분이 조금애매~
2074,왕복 3시간의 거리를 자전거로 어떻게 다니지?
2075,그집 지하 너무 살벌해 ㅠ.ㅠ
2076,유선 연기력에 박수를. 스토리 좋았다.
2077,강신일이란 명배우를 이렇게밖에 활용 못하겠더냐..
2078,황정민 모두의 연기가 좋았지만 마지막 범인 나오는 거 때문에 1점
2079,반전.
2080,반전 강박증에 걸린 스릴러를 가장한 슬레셔무비
2081,완전 짱.ㅋㅋㅋㅋㅋㅋ 대박 내 스타일영화 ㅋ
2082,너무잼있다!! 한국 공포영화중 최고 긴장감 대박!!
2083,싸이코패스가 보고 따라할거같은 영화
2084,그럭저럭 재밌게 봤지만.. 영화 끝난 후에 불쾌함은 몰까
2085,영화지만 끝에 너무 비현실성. 결말 차라리 범인등장을 한번더 하지말지
2086,나름 졸라 무섭게 봤음..
2087,나는 별로 ㅡㅡ;;; 트랜스포머 나 볼껄;;;
2088,괜찮았는데
2089,주온이나 링 같은거 웃으면서 봤는데 검은집 짜증나게 무섭다
2090,무섭기만한게 아닌영화
2091,예상했던 반전과 결말
2092,공포영화를 보러왔다면 나가라. 이건 인간에 대해 얘기하는 영화다.
2093,이건뭐 너무심하잖아ㅡㅡ;;말하기두귀찮다 한마디루 캐쓰레기
2094,할말 없음...장화홍련이나 한번 더봐야지...암튼 비추
2095,식상한 헐리웃 스릴러에서 탈피한 한국형 코믹스릴러
2096,신선한 공포를 기대했으나 보통의 3류 공포영화와 같아져버린.
2097,돈아깝지 않은 영화 ..몇가지 의문점을 뺀다면;;그래도 정말 재밌었음!!
2098,반전을 위한 영화는 아닌듯~ 사이코패스..실로 주변에 존재할까..으으~~
2099,내돈 내고 안본게 그나마 다행. 억지스럽고 잔인하기만 했다.
2100,외국공포물 많이 접해본 사람들은 식상 한국영화의 발전 가능성이.~~
2101,26년 살면서 이렇게 무서운영화 첨봐따;; 으.. 싸이코패스
2102,약하다 ~반전도~범인이여자라는게뻔히보였다~답답했다
2103,반전 좋던데 ㅡ
2104,황정민 좋아죽겠습니다!
2105,황정민 군대는 갔다왔는지 모르겠다!!
2106,어
2107,재밌더구만
2108,소설속의 박진감이 전혀 고려되지 않음_ 소설이 백배 재미있음!!
2109,정말 무서웠는댕(같이 본친구도 무섭다 함)..... 우리만 그른가..;;
2110,아놔~ 황정민을 믿었건만! 고만고만한 한국호러물!
2111,코미디로써는 괜찮은 영화ㅋ
2112,돈 아깝다는 생각밖에 안드는 영화
2113,무섭다.영화관 나오면서별로란 느낌이 들었지만 그건 나의 변덕의 산물일뿐.
2114,진짜 짜증나는.. 작가 잘못. 내용전개에 관객이 납득하지 못할만큼 억지.
2115,왕실망 연출은 그따귀로 설정도 억지 유선만 연기잘함
2116,억지스러운설정 공포라기보다 헐리웃짝퉁스릴러영화
2117,굿~ㅎㅎ
2118,확 무섭지도 않고 확 빠져들지도 못하는 그저 그런정도..그냥 찝찝함..
2119,영화를 본 후 매운음식이 땡기더라~ 어찌나 속이 매슥거리던지~
2120,최고다!!
2121,역시 황정민이다
2122,공포보다는 스릴러에 가까운것 같음
2123,본지 일주일이지났지만 아직도무서움...
2124,처음엔 지루했으나 후반부가면서.. 긴장감에 심장이 두근두근 재밌던데..ㅎ
2125,완젼무서웠음!!
2126,신이화 불사신 중간이후부터 완전 건성 전개 진짜 보면서 민망했던건 처음
2127,와 진짜 장난아니다 초딩영화야??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2128,초반의 긴장감
2129,초반은 지루한 감이 있었지만 보는동안 긴장의 연속이었다 연기력에 박수를
2130,소설을 읽었지만
2131,괜히 봤다는 생각 듭니다.
2132,최근외국영화보다 훨씬낫다~올만에괜찮은거 본거같당~ㅋ
2133,황정민 실제로 봐서 넘 좋았다~넘 무서웠음..ㅋ잔인하기도..
2134,친구랑 너무 무서워서 영화 반밖에 못 봤다..눈가리고 귀가리고 보느라..ㅜㅜ
2135,간만에 정말 괜찬은영화 봤어요 볼거리만있는 스파이더맨이나 해적보단 나아요
2136,전 정말 재밋던데...
2137,우리나라 영화의 한계를 극명하게 보여준 영화 저질영화
2138,범인은 누구인가요? 유선? 김서형?원작으로 봐서 한국이름이생소...
2139,정말 최악의 영화입니다....황정민때문에 2점주는거....
2140,일본 원작이라;;;;;;
2141,웬만해선이런거안쓰는데.. 뭐이런영화가다있어! 돈아까워! 0없어서 1준다!
2142,도데체 무서운거 언제나오나 지켜보다 끝났음....;;;;;
2143,뻔한 내용
2144,캐스팅
2145,귀신영화 아닌 리얼리티가 좋았음.
2146,고만고만한 공포물들 보다 훨~씬 낫더라~~
2147,이런영화를 만들고도 스크린쿼터 운운하냐 ㄴㄱㅁ
2148,공포와 반전효과를 위해 장애인을 이용하다니
2149,너무 무서워.. 엽기적인 공포.. 검은집 포스터는 꼭 지석진 같애..
2150,보고 나서 더 섬뜩한 영화
2151,CG랑 결말만 빼면 좋을텐데ㅠ 나름괜찮은 영화!
2152,엄청 무섭고 놀랍던데~~
2153,소설을 농락하냐?   거기다 웬 다 보이는 설정연기..  짜증이다.
2154,눈을굴리면누을입을놀리면입을 
2155,잔혹함의 극단 지금 주변 사람들을 잘 살펴보라 그들 중에도...
2156,재밌게본영화 돈은안아까운영화 사람이정말무섭다
2157,징그러워 죽는 줄 알았네.. 눈 찌르는 건 정말 우웩
2158,결말이 좀 어이없었지만 정말 귀신보다 사람이 더 무섭다 싶었따니깐
2159,남자가 남자다워야 남자지.. 식칼든 여자가 그리도 무섭든??
2160,실망이 크네여... 싸이코패스에 대해 더 공부하셔야 할 듯
2161,조조할인으로 싸게봤3... 나름 아침부터 재밌었음
2162,무서워무서워내내소리치고동생은울고ㅠ솔직히난무섭게본거같음~나절대알바아님~
2163,대박이다..우리나라도 이런 스토리있는 영화가~
2164,아무말필요없다 진짜 덜덜덜이다 우리나라도 이정도 스릴있는 영화를 만들수있다니
2165,난 짜임새있고 분석적인 영화이길 바랬는데
2166,짜증나는 영화네요.
2167,스릴 작살 .. 작렬 ...와 ..나 진짜 나가고 싶던데 ..
2168,감히 평가하자면.. 한국판 텍사스 전기톱 살인사건 그 이상~
2169,보는내내 파들파들 떨었다.쫌 뻔하긴 했지만 그래도 무서웠고 끔찍했다.!
2170,난 무서웠는데? 긴장늦출시간 거의없음! 참고로 무서운거 좋아한 사람임
2171,어느 순간 덜덜 떨리고 있는 제 손을 발견했습니다. 너무나 무서웠습니다.
2172,정말 재미없다.
2173,황정민 답답하고 짜증나는 캐릭터. 잔인하지만 재미없음.
2174,유선 열쇠 꼽히고 나서 정말 코메디였다. 그래도 무섭긴 무섭다.ㅜㅜ
2175,진짜 최고 무섭다. 싸이코패쓰라는 씁쓸한 인간형의 등장....
2176,앞은지루했고
2177,"보면서 말했다. ""이런 삼류영화에 황정민이 출연하다니..."""
2178,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ무서워서 좋았는데 ㅋㅋㅋ
2179,이게 고어물이지 무슨;
2180,여름이니까 공포물은 봐둬야하는거 아닌가하는 촌시련 선입견에 기냥 본 영화
2181,영화보고 죽을뻔ㅠㅠ 뭐이렇게 무서워-_-진짜영화관에서도망나오고싶었어ㅠ
2182,한국 공포영화에서 보기드문 신선함
2183,어릴때 그렇게 똑같이 그네타는그림 그린 적 있었는데..
2184,솔직히 난 무서웠다.ㅋㅋ 긴장감.. -_-;
2185,난 괜찮았는데? 알포인트 이후로 국내공포영화 재미있게 본건 처음
2186,내용도 괜찮고 정말 무서웠던 영화
2187,정말 너무너무 재미없게 봤습니다...정말 실망 최악이었습니다
2188,너무 무서워>.< 긴장감에 덜덜덜
2189,신선함은 그다지. 뻔한 복선. 그치만 정말 무서웠다..
2190,초중반에진실을알아내서..좀시시했음...좀더미궁속으로..
2191,만점주긴 좀 아깝지만 볼만했다. 긴장감있게...미저리생각나네
2192,완벽한시나리오는 아니지만 이번여름에 볼공포영화로추천!
2193,올여름처음보는공폰데..다소무난했음.더강한걸원했는데..
2194,잔인하지만 않으면 괜챃은 영환데..
2195,황정민 피부관리쫌 해야겠든데..
2196,영화계의 OOO~
2197,지금까지 본 공포영화 중 최고..! 무서웠음.;;
2198,원래는6점. 외화낭비한 괘씸죄-3점
2199,반전이후부터 아예 볼수가 없었음..너무 무서워서ㅠ
2200,재미있게 봤어요~ 정말 보고나서 힘 다빠졌음 오랜만에 느끼는 스릴~
2201,반전하고는..싸이코패스?참나 평범한살인마이야기입니다.반전이참재미없네요
2202,왜 평점이 낮지;난 너무 무서웠지만 공포영화로 최고라고 생각
2203,개안은데~한번믿고 다들보세요~!
2204,어설픈 반전 같은거 안넣어 더 좋았다. 막판 옥상신은 오버라고생각..
2205,끔찍해서 토하는줄 알았다. ㅠㅠ 엉성한 편집이지만
2206,말도 안돼... 진짜 최고 잼있었음 무서워 ㄷㄷㄷ...
2207,반전이 너무빠르지 않았나요...스토리는 좀그래두 연기하나는 죽이던데..
2208,유선의 서늘한 눈빛
2209,아니...대체심장이어케 돼셨나??안무서워??니네가 싸이코패스다..
2210,시나리오도 어색
2211,아놔 -_ - 존나 재미없다 진짜 비추 -_ - 역시한국영화는 ...
2212,안무섭던데..황정민땜에 봤는데..실망.
2213,힘이딸려 소화기로 제압하려다 디지게 얻어맞은 남자의 장면이 압권
2214,스토리는빈약했지만
2215,재밌었는데 끝부분 짜증난다 너무 끌어..
2216,아짱나..첨엔 잠오고..스토리빈약 나중엔 예상가능한스토리.스릴러물아님
2217,기대 안하고 봐서 ㅇㅋ~ 근데 정말 끈질기네요 ㅋㅋ 보신분은 이해 하리라 믿음~ ㅋㅋ
2218,영화 보는 내내 웃었다
2219,뻐~언한스토리...
2220,진짜 무서움
2221,황정민의 연기력이 돋보였던 영화!
2222,진짜찐짜무서웠음-.-보고나와서도소림돋았어요..
2223,반전이 조금 허접했지만 나름 괜찮았음
2224,배우들 연기 때문에 볼만했던...전개가 빠른 반면 줄거리가 엉성...
2225,드러내는주제없이잔인하기만한듯
2226,공포 영화 많이 본 사람이라면 다소 실망할 듯...
2227,난 너무 무섭던데.. 나름 잘만들었다고 생각함.
2228,나름 기대했지만 글쎄.. 그저그런 90년대 싸이코영화수준..
2229,황정민 그가 있었기에 가능했다... 공포물 !!!
2230,진짜 재미없고 짜증남. 불쾌하고 드러운 영화.
2231,보험금을 타서 어디다 쓰려고 했을까?
2232,흐름도빠르고 적당히무섭게 순간순간깜짝놀라고 오~잼있다~
2233,공포감 최고! 다양한 캐릭을 소화하는 황정민짱.! 유선씨는 이뻐요~~
2234,잔인하지만... 내용과 연기력이 돋보인 멋진 작품이었습니다
2235,처음엔 무섭다가 나중에 계속 범인이 쫓아다니니까 질리긴 하드라...ㅋ
2236,공포감 쩔어요~ 너무재밌게봤는데 (최근한국영화중엔 최고!!)
2237,황정민 출연이라 기대했는데...내용에 대해...실망.
2238,코미디 영화라면 10점 준다. 검은집
2239,이거 혹평은 다 알바다 ㅠㅠ 속아서봤다..젠장
2240,그다지 재미가 없었습니다. 내용도 유추가능 그리고 처음에 너무 지루해
2241,ㅋㅋㅋㅋㅋ 정말강추 반전도 꽤섞여있고 잔인하지만 스릴만점입니다
2242,윽 넘 무서웠어요 잔인해
2243,간만에 무서운 영화... 그래도 반전(?)이 괜찮군.
2244,너무 잔인한.. 유럽식 스릴러보다 훨씬 스릴 있는 스릴러에요
2245,별루임
2246,별로...
2247,증말 살떨렸다.. 유선 연기 잘하는고만.. ^^;;
2248,책 읽고 봤는데 아 진짜 재미없고
2249,심리전은 없고 어설픈반전만있는 그저 뻔한스토리
2250,범인도 빨리 밝혀지고 반전도 약하네...끝으로 갈수록 어설퍼..ㅋ
2251,완전만족
2252,재미있었지만 조연들의 연기가 아쉬움.
2253,관객을 촌뜨기로 생각하는듯한 영화
2254,짱 완전무서움 강추!
2255,싸이코패스영화를 기대하면 실망
2256,완전 무서웠다.....
2257,싸이코패스 캐스팅이 에러라구우~~~~~~~
2258,한국 스릴러 영화중 가장 좋았던듯 연기자들 연기 너무 잘함 완전 무서웠음 덜덜덜
2259,보는내내 발을 동동구르며봤다무서워 ㅜㅋㅋ
2260,사이코패스의 연기가 아쉽네..
2261,반전도있고 재밌게봤음!
2262,3분에2를 눈감고보고후유증시달리고 있음;;
2263,그나마 극장에서 sound때문에 놀라기라도 하지 비디오로보면 영-_-;
2264,반전이 예측된다는 건 중요하지 않다. 그 뒤부터가 진짜.
2265,요즘 본 영화중에 젤 재밌게 봤음.. 역시 황정민이야!유선도 연기잘했음.
2266,짜임새 있어 좋았다. 잔인한 장면은 외면했으나 그소리가..으..
2267,볼만했음~ 긴장감도있고
2268,소설에충실한것은좋았으나잔인하기만잔인하다진짜싸이코패스의의미를못보여준영화
2269,우리나라서 만든 공포물중 최고~역쉬 황정민.유선 이란배우 발견~^^.
2270,극장에서 소리질르게한 유일한 영화..무서버 ㅠㅠ
2271,최고!눈가리고 본 영화 처음ㅠㅠ텍사스버금!데이트용!
2272,유선의 연기가 빛나는 영화
2273,한국판쏘우에여
2274,그다지 저는 별루였습니다....
2275,집에와서 '술먹고' 자기 전에 씁니다. 무섭습니다. 낼 일해야 하는데.
2276,나름 괜찮은 영화. 공포보다 약간의 스릴러. 보험사기의 진수
2277,재미있고
2278,두뇌없는스릴러..공감. 소리와 잔인함으로 놀래킨다
2279,재미는있다... 하지만 내용이 약간 지루하게 흘러가는 경향이 있다.
2280,그냥괜찮았는데내용은
2281,보는 내내 황정민때메 답답시러 죽는줄 아랐네...재미는 있었음...
2282,말이필요없다..한국공포영화도 살아나는구나..
2283,고대하던 공포
2284,차타고2시간거리라며...자전거타고 황정민집까지 ㅎㄷㄷ..
2285,엉성한 CG 빼고는 괜찮았던듯
2286,여자눈찔릴때 완전 폭소!!오랜만에 웃어봤음
2287,오래간만에 영화다운 한국영화 봤다!!! 꼭 보자..
2288,보는 내내 긴장감이 느껴지는 영화. 무섭다..하지만 너무 잔인해...
2289,아. 우리 나라 영화 아닌줄 알았어..
2290,공포감과 캐릭터는 10점 허나 중반이후의 진부함이 옥의 티
2291,실제로 우리 주변에 있을 수가 있는 일이라 더 무서웠던거 같다!!
2292,유선 연기 최하점주구요. 소재는 좋았던거 같고
2293,음양효과와 카메라효과 제대로 진짜 깜짝놀랄(?)작품
2294,무셔
2295,잔인하기만 한 영화...
2296,황정민캐릭이 답답하긴했지만..오랜만에 재미있게 본 공포영화
2297,귀신나오는것보다무섭다.윽!! 근데 황정민캐릭터좀답답했으요.저는ㅋ
2298,끔찍한 소리와 영상의 만남.. good~!! 상당히 멋진 공포영화에요!
2299,솔직히 역대 한국 공포영화 중에서 젤 무섭다ㅡㅡ; 완벽하진 않지만 볼 만한 영화.
2300,배우들의 연기가 좋았어요...굿~~
2301,적당한 긴장
2302,배우분의 연기대단~!! 특히
2303,책은 모르고..양들의 침묵 어쩌고 하길래 기대했는데 실망....
2304,어릴적봤던 전설의고향 이후로 제일 무서웠음.잼 나던데--
2305,주인공 아
2306,원작의 긴장
2307,깜짝.. 깜짝.. ㅋㅋㅋ 푸하핫~ -이영화에서 반전은 장르다-
2308,범인.. 예측 가능 ㅋㅋ.. 개인적으로 공포는... ㅜㅜ
2309,평범해 보이는 사람들 중에 사이코패스가 섞여있다는 상상만 해봐도 아찔하다
2310,스릴러도 아니고 공포도 아니고 그냥 놀랄뿐이다
2311,부족하나 충분히 재미있었다.
2312,간만에 본 괜찮은 공포영화 역시 황정민씨 영화보는 눈이 있으시네여..^^
2313,반전이없는것이 반전인 이영화에 놀랐다..
2314,역시 황정민~! 유선의 재발견!! 역시 사람이 제일 무섭다~!
2315,그나마볼만했다 공포중에선ㅋㅋ
2316,아.. 너무 재밋었어요.. 정말 갈수록 숨통을 조이는..
2317,무서운걸 못보는 사람이라서 그런지.. 완전무서웠음- ㅠ
2318,완죤 터미네이터식 공포 스릴러
2319,쥰나 무서웠습니다 - ㅂ  -....덜덜덜........
2320,막연히 귀신나오는 공포영화보다는 낫다~ 좀 잔인해서 그렇지. 재밌던데.ㅎ
2321,공포영화에 따뜻함을 억지로 구겨박아버린 느낌.. ㅡㅡㅋ
2322,오랜만에 즐겁게 본 영화 엔딩이 너무 너무 아쉬은것만 빼면..
2323,괜찮았다
2324,이건 공포도 스릴러도 미스터리도 아냐.. 그냥.. 지루한 드라마..
2325,한국에서 이런 공포영화가 제작될줄은. 억지스러워지는 후반부만 빼면 대만족
2326,알바를 동원하지 않고서야 평점7점대가  절대 나올 수 없는 영화
2327,누가 한국의 공표영화가 무섭지않다고했나
2328,별루
2329,후반부의 억지 설정에 실망
2330,볼만은 했는데 후반부가 너무 어설퍼....그래도 이정도면 감사하지..
2331,알바가 왤케 많나요- 연기는 좋았지만 헛점이 많은 스토리 ^-^ 저예산?
2332,탄탄한스토리가대박.의외로유선씨에게놀람.잔인.끝날때까지긴장감대박
2333,스토리가 탄탄. 연기력도 뛰어나고. 좀 잔인해서 눈가리고 본장면도있지만.
2334,비평가들이란-스스로 창조하지않으면서 남의창작물에 악평을 서슴지않는다
2335,연기력 5 구성 3
2336,간만에 괜찮은 공포영화 하지만 잔인한 장면이 많아 관객수가 걱정
