,content
295,시드 엑스맨 가야겠네.. 교수님께 분노조절 좀 배워야할듯 ㅋㅋ 조토끼 영화 역시 굿! 중간은 그냥저냥이지만 결말 맘에드네요..모든건 돌고 도는듯
296,몇번을 봐도 결말이 너무 극적
297,결말이 솔직히 아깝긴 합니다만극장에서 3번 봐도 질리지 않았습니다.
298,지루하지 않은 전개로 흥미진진하게 몰입해서 봄.
299,글쎄다 본건데 좋은 영화는 아니었던거 같다
300,그후의 내용이 궁금해진다
301,미래는 과거로부터 시작되는 것. 미래를 바꾸고 싶다면 다름아닌 자기 자신부터 바꿔라. 자신과 다른 자신을 두 눈으로 내려보는 심정은 어떨까.. 세븐처럼 마지막 장면이 인상 깊다.
302,조셉이 아닌줄 알았음....너무 많이 닮았다 했더니 약간의 분장이 있었군ㅡㅡ
303,흥미로운 소재로 재미있게 볼만은한데
304,에밀리 블런트 때문에 봤는데 엄청 재밌었네요. 브루스 윌리스 노익장 끝내줌
305,깔끔한 연출과 깔끔한 반전.
306,에밀리 블런트 이뻐서 10점
307,살짝 지루할 수 있으나
308,평행우주의 골격에다 터미네이터와 더원
309,액션도 스릴 넘쳤고 소재도 충분히 신선했다.
310,러닝타임이 길수록 점점 몰입도가 떨어져야 정상인데
311,1번보고는 엉?했는데 2번보고 아! 한 영화
312,내 마음에 쏙 드는 영화다.
313,솔직히 10점은 아닌데 지금 평점이 7점대라 10점 줬음
314,최고다 조셉고든레빗 멋있다
315,재밌게  잘 보았습니다.
316,결말이 진짜 마음에 들면서도 여운이 많이 남음 ㅠㅠ
317,예상가는 결말로 진행이 되어 실망스러운 뻔했는데 ..생각 못한 선택을 했내요. 다만 
318,평점이 왜이리 낮은지 모르겠는데 난 재밌게봤다!
319,별다른 기대없이 본다면 나름 훌륭한 수작이 될것이다. 조셉과 브루스의 조합
320,액션도 좋고 줄거리도 좋네요.
321,인타임이 연상되는 작품. 그래서 그런지 소재를 제대로 써먹지 못한데다가 억지로 짜맞춰진 스토리가 너무 아쉽다.
322,최연소 사자후의 위엄 조셉과 브루스의 캐미도 좋았다.
323,시간여행 영화중 가장 흥미로운 영화
324,나라면 저럴 수 있을까?
