,content
2255,이 영화 끝을 피판하고 싶은 사람은 원작소설을 읽어라
2256,마지막이 아쉽지만 그건 원작자를 탓해야 할것
2257,스필버그 이게 뭐니 이게~ 속상하게~
2258,처음에는 뭔가 있어보였으나 뒤로갈수록 시시해지는 그런영화.
2259,어이없는 외계인같으니라구..
2260,원작을 제대로 살린 스필버그 특유의 연출력...굿!
2261,박진감넘치나 허무
2262,볼만하던데........
2263,결말이 좀 아쉽다...
2264,그냥저냥조금괜찬앗음
2265,영화보는 내내 흥미진진...하지만 뒷통수를 후려갈기는 엔딩
2266,이 멋진 공상과학영화는 오직 스필버그의 손에서 탄생되었다
2267,내가 알던 스필버그 감독이 아닌 것 같다.
2268,돈 많이 든 것 같다. 그것뿐.
2269,완전실망 보지마세요 정말 답답함니다
2270,별로 인 것 같으면서도 괜찮은 영화..
2271,인간의 무력함
2272,번쩍거린다고 다 영화는 아니지요. 용가리랑 비슷하고.. 후회됨
2273,이 영화 절대 보지마세요...ㅋ딸이랑 아들안나오는게 나을듯
2274,결말도 문제가 있지만 스토리의 개연성도 부족하네요
2275,왜 ㅁㅅㅁ때문인지 좀 더 자세하게 보여줬어야 하는 거 아닌가?
2276,생각보다 괜찮았다.
2277,스틸버그 감독도 나무에서 떨어질때도 있다
2278,용두사미일세.스펙타클한 전개를 다 말아먹은 결말이 아쉬웠다.
2279,스필버그 변화가 필요해
2280,별로....................
2281,결말 장난쳥~?
2282,매우 재미없고 부족한 영화였었음. 기대만 컸었죠..
2283,일은 무지 크게 벌려 노코~억지로 덮어버리면 어떻하냐구요~
2284,5% 부족한영화..
2285,그러저럭 볼만했습니다 그러나 원작의 공포는 느끼기가...
2286,무서웠다...뻔하지만 않았다면 10점이었을텐데..
2287,스필버그팬이라 뭐든 잼있게 봅니다. 이것역시 괜찮았음.
2288,정말 충격적이고 공포스러웠다...있는그대로 나타낸영화
2289,스필버그의 졸작
2290,그나마 판타스틱4보다는 낮지.왜이렇게 스토리가 지루한거야.쩝
2291,인디펜던스데이와 비교되는 스펙타클 걸작. 과연 스필버그!
2292,엔딩이 너무 허무. 그것만 아니면 재미있는 영화였는데..
2293,뜨거운가족애를그리기위해sf는수단이엇다고햇기때문에대체로만족
2294,스릴은 만점 허나 스토리는 부족
2295,스필버그의 가장 크고 가장 작은 영화
2296,5점 스토리가 완전 최하 고전 뻔한스토리 화려한 그래픽은 Good
2297,굿
2298,최고라고 생각한다.
2299,전 재미없는 영화는 꼭 리플남깁니다
2300,난 잼있게 봤는걸~~~
2301,스티븐 스필버그 작 맞아? 그의 상상력... 한계에 다다랐나?
2302,결말은
2303,재밌었다^^^^^^^^^^^^^^*
2304,허무...그 자체를 보여준 영화
2305,원작의 끝이 구리니 영화도 그렇구먼..음나
2306,마지막이 너무 허무합니다..
2307,스티븐 스필버그에  낚였다. -_-; 그래도 중간중간 스릴은 있네
2308,결말이 별로다  내용도없고
2309,결말 해설이라도 좀 더 해줬음 좋겠거늘-_-;;
2310,영화관에서의 그 웅장함과 긴장감이란..
2311,최악의 영화
2312,좀 이해안가는부분이 있지만 원작이 그렇다니..
2313,내용
2314,스토리 전개 부족! 하지만 스릴만점 ㅋㅋ
2315,영화관에서 보면 긴장감 짱이었는데...ㅎㅎ
2316,난 킹콩보다 더재밌게봤다. 역시 스필버그였다!!
2317,상당이 재밌었던 영화;
2318,타이타닉이라는 영화다음으로 최고였다.
2319,스릴넘치고! 전율과 손에 땀이 납니다!!(제취향)
2320,어이 상실 스필버그 톰크루즈랑 다코다패닝없엇음 ㅗ
2321,결말 때문에 3점 깍고
2322,엉뚱하게도
2323,스필버그...라는 네임벨류... 에 미치기엔 힘든작품..
2324,스필버그 감독님! 실망입니다.
2325,스필버그면 최고의 영화만 만들어야 되냐? 난 정말 재밌었다...
2326,현실적인영화..하지만 너무나도 큰 스케일을 감당하지못한 영화
2327,첨엔꿀리다가주인공혼자다잡아죽이는허접영화보단나은데
2328,스토리가... 중요하다고 생각합니다. 개연성 부족. 엉성함.
2329,차라리 건담이 나오지 최악의 스필버그작
2330,현실과 환상을 넘나드는 초대형 블럭버스터! 흥미있네~
2331,삼발이...피빨아들이던 장면이 쪼금 결말은 조금...암튼실감^^;
2332,나 혼자만 소리지르고 있더만.
2333,난 괜찮던데 왜그러지 ㅡㅡ;
2334,스티븐 스필버그 명성에 먹칠을 한영화
2335,아무것도 할수없는게 슬프다 그리고 끝부분이 조금 ;
2336,기대만큼은 아니었지만 크게 실망스럽지도 않았다.
2337,재미 있었습니다. 끝부분말 빼고..
2338,스토리가 너무 엉성합니다. 보면.
2339,CG만 웅장하면 좋은 영화냐?
2340,결말이 조금 허무하지만 볼만하네~~
2341,재미없다는분들..인정할껀인정합시다..
2342,보는내내 완전 스릴
2343,그렇게 졸작은 아닌데...괜찮고...어쨌든 재밌게 봤소!!!
2344,끝은 허무..그러나 그 전에 스릴과 액션은 인정!
2345,허무시리즈 맞다.
2346,악평보고 망설이다 봤는데
2347,다 수류탄갖고 자폭하면 다죽일수 있을텐데 ㅡㅡㅋ
2348,결말 전 까지만 재밌다
2349,나름 무섭다
2350,전개상 좋았으나 결말이 너무 허무했다..
2351,인간에게 경종을 울리는 듯한 내용도 좋고 결말도 괜찮네요
2352,원작소설도 못읽어본 사람들이 왜이렇게 많나. 낄낄.
2353,7개국에서 박스오피스 1위했다고는 믿겨지지 않는영화.
2354,SF영화로는 조금모자란.. 재앙영화로는 볼만한..
2355,원작다큐멘터리!!
2356,스필버그 매너리즘? 자기작품 짜집기 재탕일뿐.
2357,기대이하 오락용영화
2358,중간까지최고 그에 비해서 결말이아쉽다.
2359,2번이나 봤는데도 도저히 8점이상은 못주겠다..스필버그의 한계.
2360,옛날 소설의 결말은 현대의 입맛에 맞지 않는듯
2361,비디오로 조그만 티비로 봤음에도 완전몰입ㅎㅎ
2362,기껏 재밌게보다가 결말... 아~ 이게 모야~!!!
2363,재밌음但소설을영화로만들때의전형적한계
2364,스필버그 영화중 가장 허무
2365,우리가  생각하는 산소를 호흡하고 밀도도 알맞은 적당한 외계인
2366,오늘 집에서 DVD로 봤는데 진짜 재밌던데요..ㅋ
2367,뭐냐 내용이... 솔직히 특수효과와 외계인나와서 봤음...
2368,우리가 이해 하지 못했던 것은 스페셜에디션에 나온다
2369,도대체 이거 점수가 왜 낮을까? 정말 재밌는데...
2370,스토리 정말 별루다..
2371,특수효과는 10점 스토리는 -4점. 다코다패닝 +1점♡
2372,재미있었다 ㅋㅋ
2373,재밌게봤다...
2374,특수효과는 10점 스토리는 -4점. 대체로 아쉬웠다는..
2375,스필버그 특유의 볼거리와 스릴감.
2376,특수효과 때문에 6점줌....
2377,그럭저럭 볼만한 영화. 너무 큰 기대를 갖고 보지 말기를
2378,아...마무리....
2379,결말도사랑스러워
2380,모든사람들이 생각하듯.. 결말이 아쉬운영화
2381,너무 원작에 충실했나? 마지막 결말이 아쉽다..
2382,모든 긴장감이 결말에서...관객을 우롱하는 영화!
2383,원작을 보면 이해할수있당..ㅋㅋ
2384,역시 톰 크루즈.. 그의 모습은 언제나 너무 멋지다.
2385,엉성한 캐릭터 설정이 영화를 조잡스럽게 만듦. 배우들 다실망
2386,스티븐씨 실망이심~
2387,허무한결말...
2388,볼만했음 하지만 10점은 조금아까움..
2389,원작에 엄청나게 충실했다.결말도 요즘 헐리우드랑 다르고
2390,너무 재밌다. 조금 아쉬워서 9점 ㅎㅎ
2391,용두사미
2392,뉴에이지성향이 너무 짙은 영화.. 갑자스런 마물이 허무함..
2393,마지막 정말 허전했지만 처음부터 너무 끌리는 바람에. ..
2394,진짜 감동이여따
2395,정말 재밌다.보는내내 긴장했고 내가 마치 주인공이 된듯..
2396,스토리라인은 빈약.볼거리 요소는 최고..이영화의 keyP는부성애
2397,난 재밌기만하던데.
2398,인디펜던스 데이가 10년전 영화인데.. 18세기 스토리라니..
2399,끝이 좀 허무하긴했지만 
2400,정말재미있었지만 징그러웠는장면도있고 결말이 정말 허무하네요
2401,긴장감과 스릴은 있는데 끝이 넘 허무하네요
2402,안봤다간 후회할뻔 했다. 재미만 있구만.
2403,난 정말 재밌었는데
2404,여러사람의 시각으로 보여졌었으면...
2405,원작에 충실한 수작이라 생각됩니다.
2406,이도저도 아니고 긴장감과 가족애만...
2407,인간에게는 자연이라는 보호자가 있다.
2408,헛점찾기놀이최고!사상최고머리나쁜외계인
2409,나는 재밌기만 하더라.
2410,아쉽네.
2411,팀 로빈슨 왜 나온겨?
2412,-3점 끝부분이 좀 처리가 잘 못된듯.. 너무쉽게..
2413,재미따.!!!!!!!!!!!!!!
2414,이거 욀케재밋냐? 저걸 실제로따지냐? 바보들 ㅋㅋ
2415,죽는사람에 환호하다 지구를 인간이 못구했다고 욕하면 안된다.
2416,그래픽 좋았다...아들이 왜케청개구리고 딸은 괴성을 질러대는지
2417,무슨 80년대 SF영화보는것 같았음ㅡㅡ;;졸려죽는줄알았음
2418,자식새끼들 왜케 말 안듣는지.. 짜증~ 볼거리는 많으니8점!!
2419,원작을 영화화한거니 완벽하진 않지만 이정도면 대단한거죠.
2420,고민하지말고 꼭 보시길...거대 로봇 죽인다...역시 스필버그
2421,난 보면서 내내긴장하면 봤는데.. 정말 잼있어요
2422,난 인디펜던스데이보다 우주전쟁이 더 좋다
2423,볼거리는 많았지만 관객에게 전하려는 메세지가 너무 약했다.
2424,이건 아니잔아 ~ ~ ~ 끝까지 이럴려 ?? 아우 ~ ~ ㅋ
2425,우린 이영화가 SF 영화라는데 주목해야 한다!
2426,어줍잖은 평론가들 말만 믿고 안봤는데... 대단한 영화네요...
2427,비주얼은 '와! 대단하다'
2428,정말 이상하군 이런 훌륭한 영화를 
2429,스필버그  래파토리의 정점. 변화가 필요하다. But 재미는 인정
2430,이 영화는 소설 '우주전쟁'을 영화화한거네요.
2431,뭔가아쉬운...
2432,스필버그 톰크루즈 최최악... 이거 영화 맞어?
2433,불친절한스필버그가되어 오만으로 만들어진 이야기.
2434,초중반은 아주 흥미진진했으나 후반가서 약간 허전해서 아쉽다
2435,역시 스필버그다.이 영화가 주는 교훈은 뜻깊었다.미생물이라...
2436,재미잇게 봣지만... 마지막 앤딩이 별로였다
2437,결말이 조낸 허무했지만..빼고는 끝끼지 손에 땀을쥐게했다.
2438,마지막이허무해서하지만영화보는내내눈을때지못할만큼재미있었다
2439,특수효과 실감나고
2440,별이야기가 없나는게 아쉬움...
2441,역시 스필버그도 인간이었다...
2442,가장 강한 내성을 지닌 지구의 파괴자는 바로 인간!
2443,짜증스런 딸과
2444,1점도 많은듯 ;;;;
2445,너무 서둘러 끝내는 것 같긴 했지만 보는 내내 가슴 졸였다
2446,이영화를 봤었는데 정말 실감나고 연기력이 대단.ㅜㅜ
2447,재밌게 봤지만 끝이 허무함 -_-투모로우보다 심하다...
2448,역시 스필버그다. 인간의 심리와 행동을 제대로 비판했구나.
2449,팀버튼의 화성침공보다 더하다
2450,뛰어난 카메라위치와 영화배우들의 연기력; 뭐 볼만
2451,실망이다 -_-.. 씨지만 냅다 부었다
2452,스필버그가 전하려 했던 메세지는 뭐였을까?
2453,외계인과 전쟁의 중심엔 미국밖에 없나.늘 자아도취에 빠진 미국
2454,톰크루즈+스필버그도 인간이다...ㅜ.ㅜ... 알면서 실망한다....
2455,볼만한데....
2456,괜찮지만 감독이 스필버그란 이름만 듣고 기대했다면 실망!
2457,원작 소설을 꼬마였을 때 봤지만..ㅡㅡ;공포분위기 최고!
2458,소설을 망쳐놨다
2459,절대끝이허무한게아니다 반전일뿐 대략미국이세계를지킬필요업다
2460,스릴있고 정말재밌었다 아쉬운점도 있지만 가족이랑보면좋을듯
2461,정말 괜찮았다
2462,탐 아들 놈은 결국 자기 혼자 살겠다고 도망 간거 였군!! ㅡㅡ;
2463,스토리 시작된줄도 모르고 어느새 끝나버린...완전 실망
2464,기대 이하. 넘 싱거워
2465,10개주는사람들은....어느별에서 오셨소...
2466,정말 최악의 영화 스필버그에 제대로 실망 수준이하의 영화
2467,그래도 평점 8점까지는 끌어올리고 싶다는...
2468,진짜 뭔가 부족한 느낌이 팍팍든다.....좀 실망감이 큰 영화....
2469,정말돈아깝고시간아깝고 속도 울렁내취양이 아닌가봐
2470,스티븐 스필버그...  날 실망시키지 않는군...
2471,보세요 재미는 잇네요 근데 엔딩이조금허접한 ㅎㅎ
2472,장르를 SF재난영화로 하면 배신감 안느낄듯.해결한게없잖아
2473,자이로드롭 탄기분보는내내 긴장감 끝나구나서 허무
2474,다코다패닝 귀여웠고 다 재미었지만 마지막장면이 어이없다.
2475,말이 SF지 재난영화 같음 -_-;
2476,소설을 재밌게봤었는데 스케일은 소설에 비해 축소된 느낌이든다
2477,시간이 아깝다는 생각만 들었다. 톰 크루즈도 찍기 싫었을듯
2478,뛰어난 상상력과 긴장감... 역시 스필버그
2479,트위스터가 더 재미있다.
2480,재밌었다
2481,스릴 넘치는 장면과 화려한 특수효과가 볼만한 영화
2482,영화의 기술적이고 스케일은 굳
2483,별 특색이 없는 스티븐 스필버그의 기대는 이 영화로 무너졌다.
2484,다시 만들어도 이만큼일 것이다.
2485,재미없다는얘기못듣고봤으면 한 3점 줄래나?
2486,영화볼만함 다코다패닝 스크림때문에.짜증남
2487,영상과 스케일을 감안해서 4점!이거빼면 1점도주기아까운영화
2488,마지막결말이 허무하다고 영화가 재미없는건 아니다.
2489,생각해보면 아찔한....
2490,뭐가 이리 엉성하나. 스펙타클 졸작
2491,역대최고의 SF 사이코 무비..이걸 스토리라고 ㅋ 어이없음 --ㅋ
2492,기대 이하!!
2493,역대최고의 SF. 인간이 만들 수 있는 수준을 넘어섰다+_+
2494,클라이막스 이후 급히 내려와서 마지막이 조금 아쉽네요
2495,왠만한 cg로는 기대에 차지않는다.. 박진감
2496,약간먼가아쉬움--
2497,박진감+감동+영상+... So Good.
2498,스필버그 영화 하청주다. 다음번엔 제대로 할듯
2499,정말이지 마무리만은 원작에 출실할 필요는 없었다.
2500,그래픽은 괜찮았지만
2501,사운드와 스케일의 승리...내용 몰라~~~
2502,막판의 어색함만 잘 처리했었더라면
2503,잼 있구만
2504,먼가 빠진 기분
2505,내용이다는아니다~보는내내땀났다무서워외계인..흥미진진 ㅋ
2506,내가 본영화 중 최고의 영화였다.>_<
2507,그래도 조마조마하니 볼만하긴 했음^^
2508,마지막이 아쉬운게 아니라 원작에 충실한것임
2509,마지막이 아쉬울 따름..
2510,연출은 좋았지만 모순덩어리다.
2511,끝마무리가 부실하네요. 그래도 볼만은 합니다.
2512,원작에 충실한 영화 . 하지만 3시간이였으면 명작이였을 영화
2513,원작에 충실할 필요는 없었다
2514,막판에 픽~픽~쓰러지는 외계인들..안타까웠음..ㅡㅡ!
2515,진짜 재밌게 보고있었는데.... 마지막에 어쩜그래 ㅠㅠ
2516,중후반까지 최고로 달리다가 막판에 왜이래?
2517,10점주기 아깝지않은 오락물. 정말로.
2518,내가 생각해도 점수많이 준것 같다. 1점 점수 엄청 주는것 아냐?
2519,로비의 어이없는 행동
2520,20년전 읽었던 원작의 공포와 감동
2521,대체 멀 보여준건지..마지막에 김이 팍새네
2522,결말때문에5점.. 남들은다죽어가는데지가족들만산건모야??
2523,볼땐 재밌다.. 허나
2524,사운드도안좋고 기껏해야 17인치에서뭐가재밌겠니 찌질이들아
2525,기대가 컸던것일까...? 형편없었다.
2526,잘 만든 영화지만 감정이입 잘 안됨.
2527,단테스피크를 본 느낌이랑 비슷하군.. 물론 그게 더 나았지만..
2528,영화의 기대감이 너무컸음...
2529,이게모삼
2530,스필버그니까 만들수 잇는영화...하지만 ..
2531,모든 영화는 어차피 판타지. 흥분요소가 좀 더 있었으면.
2532,스펙택클한 영상과 인간의 존재의미를 생각하게 하는 영화
2533,극장에서 봐야 진정한 재미를 느낄 수 있다.
2534,내용도 있고
2535,쓸때없이 스케일만 벌려놓고 별 내용없는 영화
2536,스필버그 자네 너무 많은걸 보여주려 하고있어..오바야
2537,잠시동안 패닉상태...
2538,쓰레기여서 만점을 주기도 열받는 졸작
2539,가치 있음...^^
2540,아 애새끼 소리 존나 질러대네.
2541,재밌었지만
2542,OO 로비 그녀석 존니 답답하네
2543,9.11테러이후공포에떠는미국시민들에게용기와의지를주기위한영화
2544,마지막허무등으로 -1점 다들외계인이왜죽었는지모르는눈치...
2545,네이버평점보고안볼려해따가봤는데 진짜 재밌었다
2546,끝이 좀 허무한거 말고는 시간가는줄 모르게 봤다
2547,씌.발 다신 네이버영화평점 안믿는다.잼있구만.눈깔뼌나.
2548,오랫만에 재미있게 봤다.
2549,마지막 부분이 주라기 공원을 보는듯하다 생각이 드는건 웬일
2550,재미있었다. 눈을 떼지 못하고 본 영화....
2551,탐크루즈영화중제일싱거움.영화에 클라이막스가 없는게 제일짜증
2552,존나 황당허무 그 자체다.. OO.. 패닝때문에 3점준다.
2553,인간이 제일 무서운 존재이다.
2554,CG로 눈요기
2555,허무하기는했지만정말스릴있고재밌는가족간의정이넘치는영화였다
2556,우주전쟁 마지막이 허무하다고하지만 ;; 난 완벽하다고봄
2557,볼거리
2558,정말 최고의 sf작이었습니다
2559,결과만 치중한다면 별로지만 과정의 아버지의 자식사랑?멋짐
2560,광고땜에 봤는데 돈만 날렸다.
2561,^^ 제목으로보면 좀 재미없을꺼 같지만 정말 볼만합니다.!!
2562,영화본후 영화관밖은 폐허로 남아있는줄 알았다.
2563,정말 재밋엇슴니다~~ 기억에남을만한영화예요 ㅎㅎ
2564,니들이 그렇게 연출해봐!! 가능한가!!
2565,기대를 너무해서 그런가...
2566,너무너무 재밌었다.. 스티븐스필버그 정말 짱이예요!!!
2567,어릴적다들이미소설을읽었겠지만알고봐도잼있는최고의영화.
2568,기대했지만~ 별루였다 ㅠ.ㅠ 그래두 보셈
2569,기대했었는데..
2570,형님..... 돌아오세요...ㅡㅜ
2571,당췌 마지막 내용을 이해할수 없음.. 돈이 없었나??
2572,한마디로 허접 그자체 스필버그.헝그리정신을 탑재하라
2573,애들 말 진짜 안들음 ㅡㅡ;;;
2574,보는 내내 긴장했지만..아무것도 없음..쩝
2575,역시 마지막이 좀 그렇다.
2576,영웅적인 요소는 없었지만 현실적인 시점에서 잘 그린 영화
2577,최고의 영화로 남을 것이다.. 영웅없는 SF 그러나 흥미만점..
2578,정말 ㅋㅋ 중간에????!소리때문에ㅡ_ㅡ그렇긴했어도재미있엇다
2579,가족 소재는 여전하지만 조금은 실망스러운 영화
2580,스펙타클한 영화 스케일만을 생각한다면...
2581,일을너무크게벌렸더니수습이안되더라
2582,끝이 너무 이상하지만 내용은 괜찮음.
2583,썅 톰 아들이 최강이고 외계인은 에이즈걸리고 머냐
2584,스팩터클짱
2585,그러저럭 허나 짜임새가 부족한듯하다.
2586,사람들이 하도 별로라길래
2587,톰크루즈와 다코타패닝의 연기만으로도 전혀 아깝지않다
2588,끝은 허무하지않지만..빨리끝내려했다.
2589,잼따 긴장감과스릴이 좋다그런데왜 비디오로안나오지또보고 싶다
2590,잼.
2591,외계인들이 그럼 감기걸려서 죽은건가...ㅡㅡ;;
2592,스필버그가 끝에가서 영화만들기 싫었나봐...
2593,d
2594,긴장감과 스릴 모두 좋았으나 마지막은 아쉬움이 남는
2595,긴장감과 가족애 모두 느낄수 있었다.
2596,숨을 죽이고... 영화속.. 그 사람들과 동화됨을 느겼다
2597,절대적인 힘이 허무하게 소멸한것은 권리가 없음을 말한다.
2598,결말의 하무함은 어쩔수 없지만 2시간이 절대 지루하지 않다
2599,최고!!! 인생에 몇 안될듯한 영화 Good
2600,집중해서 봤으니 10점
2601,나는 이런 스케일이 큰영화가 재밌다. 허무맹랑 해도^^
2602,20년전소설읽었던~처음부터긴장감~짱~마무리설정괜찮음^^아쉬움
2603,아빠=영웅되는 위기를 다룬 가족영화~위기라는것이 좀 방대했음
2604,마지막 30분을 통째로 편집한 듯한 영화
2605,첨단영화산업의 극치
2606,재밌게 봤다.
2607,박은주-그의상상력
2608,액션
2609,막대한 물량공세-
2610,괜찮았다.
2611,와우! 공포+액션+영상 최고! 또 보고 싶다. 역시 스필버그
2612,긴장감이란...공포영화보다 더했으면 더했지...ㅡㅡ
2613,한마디로 엄마찾아 삼만리.... 쯧!!!
2614,난감했다
2615,난이런긴장감이정말좋더라..
2616,공포영화도 아닌데 등골이 오싹
2617,ㅋㅋ 우리도 있었으면 한다..ㅋㅋ
2618,보는 순간 허탈해져 나오는 영화.. 생각하기도 싫다!
2619,ㅋㅋ 우리도 이런날이 있을수 있다라..그럴 수도 있겠지..
2620,중반까진 흥미진진 재밌었음.하지만 끝엔...뭔가부족한듯.
2621,외계인이란 소재를 색다르게 묘사했다. 그러나...
2622,우리도 이런 날이 있을수 있다
2623,시대는 확실한 과거라는점 알고 보시길..초리얼대작
2624,이런 날이 올지도 모릅니다.
2625,스필버그영화라봤는데 보는내내 하품만했음 졸라짜증나는영화
2626,절대 볼 가치도 없는 영화!
2627,역시 거장이라는 찬사가 아깝지 않다..
2628,정말 재밌는 영환데 마지막 미생물 부분이 아쉽네요
2629,SF 형식만 빌었을 뿐
2630,재미있는데스토리엉성~스필버그영화라고믿고싶지않음
2631,애들이 너무 속쌕이네. 애들먼저 죽이고 도망가지.
2632,솔직히.. 결말이 너무 허무하다!
2633,결말부분은 좀 아쉽다.
2634,지구인 학살이라는 제목이 더 잘 어울리는 영화...
2635,정말 재미있는 영화..
2636,1953년작 우주전쟁의 리메이크작으로 내용이 넘 없다.
2637,1점도 후하다
2638,스필버그 명성에 먹칠 한 영화.
2639,점수는 사람숫자. 미친아들과 미친딸
2640,스필버그  따라올자가엄죠~~
2641,6점이하 이해안감 역시 스필버그 최고^^
2642,보니까재미잇고떨림도있었던되게재미잇는영화저스트채트윈좀멋짐
2643,정말 스릴 넘치게 잘봤었던 영화  ㅎㅎ
2644,최고라 해도 과언이 아닌영화!! 어처구니 없이 평점이 낮군!!
2645,가족들이 슈퍼히어로?
2646,전 마지막쯤에 내용이 더 남은줄 알았어요..아시죠? 이런 허무함
2647,갈수록 재밌다가 마지막에 어이없이 살아나는 아들땜시..
2648,10점 주는 사람들 이해 안감. 광고보고 기대를 너무 했나 ;
2649,결말부분이 이상하지만. 영화내용상 어쩔수 없을듯해서...
2650,용두사미를 가르쳐주는 영화 결말좀 바꾸지
2651,이게영화냐....1점도아깝다 안본사람 보지마세여
2652,스필버그가 훌륭한감독이란걸 이영화를 통해 확실히 알았다
2653,너무 극적이지만 그래도
2654,다소 아쉬운점이 많긴 했지만
2655,졸작즐
2656,결말이 허무하다지만 충분히 그럴싸하다 작다고 무시하지말자!!
2657,가장 위대한 결말(가장 사실적인 결말이다!!)
2658,말이 필요 없다. 보라~! 생각하라~!
2659,#NAME?
2660,평이 안좋아 기대안했었는데 충분히10점받을 자격있다고 본다
2661,작은것에 멸망할수잇다는 엄청난교훈 좋다
2662,기대를 많이 한 것인가? 결국 무엇인가 허무하다!
2663,오버스런톰
2664,톰크루즈말고 나머지 짜증나는 등장인물 다 죽이고 싶다.
2665,실망이었어요..
2666,기대때문인듯 굳!!
2667,마지막엔 그게 뭐야!!그치만 톰형이랑 버그아저씨 괜찮았어
2668,미국 은근한 풍자?! 왜 외계인이 살아난거야?? 쫌 황당
2669,재밋지는 않았지만 그속에서 말하려는게 무엇인지는 알겠어요
2670,영화 보는 내내 긴장감이 돌았어요. 톰 크루즈 진짜 멋있었어요
2671,보는내내지질이도말안듣는두남매땜에짜증왕빵
2672,톰 크루즈가 나온다면야...
2673,잘 만들어진 재난영화 그러나.스필버그에게 너무 기대한 탓일까?
2674,지겹지도 않고 정말 재미있게 봣어요^-^
2675,멋진영화였다
2676,마지막이 좀 그렇지만 재미있었다
2677,스필버그는 항상 새로운 그림을 보여준다
2678,이보다 더 완벽한 결말이 있을까요.?  역시 스필버그입니다..
2679,정말 재미 잇었음^^
2680,마지막이 좀...
2681,톰씨 도망다니는 바램에 액션장면 다 지나가 답답하
2682,허무한건 영화를 제대로 이해못한 것. 이해했다면 대단한 영화.
2683,시작부터 끝까지 허무하고
2684,흠.. 무언가 굉장한게 있긴한데.. 2% 부족한 느낌?
2685,계속 살아남는게 좀 신기하기도 하고 ㅋㅋ 그래도 뜻깊은영화
2686,보는내내 긴장감 감동도 있고 최고 엔딩이 조금아쉽다.
2687,이만하면 조지 웰스에 대한 경의를 충분히 보였음
2688,재밌었는데 끝이 너무 허무한 것 같다..
2689,가족영화라서 무적! 그것땜에 좋은 영화에서 별로인 영화로 전락
2690,초반의 긴장감을 유지하지 못했지만 극장에서 봐야할 영화
2691,마지막 반전이 충격적으로 다가오는 따듯한 가족영화
2692,신명나게 부수지만 가족영화..
2693,긴장감있고좋긴한데..먼가기억에남을만한영화는아님
2694,별루...
2695,잼잇게보다가 마지막 어이업음
2696,초
2697,스필버그 특유의 탄탄한 스토리가 무너져서 아쉽다
2698,투모로우보단 재밌게 봤음. ㅋㅋ 마지막에 허무...
2699,난 재밌던데;; 왜 다들 별로라 그러지-ㅇ-
2700,쓰레기 거지영화
2701,조금 불친절 하지만 초중반의 전개만으로도 충분히 가치있는영화
2702,톰크루즈는 아버지일뿐...
2703,조사도 안해보고 침략하냐?
2704,볼만은 했지만 결말이 짜증났던영화
2705,주먹을 꽈~악 쥐게 만드는 영화
2706,이걸 영화라고..쩝  극장가서 안본게 다행
2707,확실한 볼거리~~
2708,볼만했어요..^^ 개인적으로 이정도면 잘만들었다 생각합니다..
2709,톰크루즈만 도망가다 끝나네여 정말허무합니다
2710,주인공은 죽지 않더라...
2711,진부한 휴머니즘
2712,스필버그도 옛말.. 돈 아깝다 이걸 영화라고 만들었나?
2713,중간에 끝나버린 느낌 공감... 암것도 없다...허무..
2714,난 별루
2715,영화가 중간에서 갑자기 끝나버린 느낌.
2716,결말에서 -1점 나머지는 솔직히 괜찮았다.
2717,긴장감과 압박감
2718,지대로 공포감을 조성시켰다..그러나 원작과 다른 결말은 어때!
2719,우주인이 너무 쉽게 죽는거 아냐 이거~ 그래픽은 볼만함.
2720,돈만 쳐바른 최악의 영화...왜 영점은 없는거야~1점두아깝다
2721,이해안가는 결말과 외계인들의 행동에대한 설명부족땜에 ^^
2722,마지막이 살짝 허무한 ;;
2723,눈은그런대로 즐겁고.. 문어로봇
2724,원작에 충실하지도 그렇다고 리메이크에 성공하지도 못한 영화.
2725,허무개그성 영화...-_-. 바보같은 외계인..
2726,끝에 '어랏?' 이라는 소리가 저절로 나온다
2727,볼만하구만 1점 짜리 영화는 DMZ같은 영화지
2728,평점1보다 높게준사람 정신차리길 
2729,스필버그의 작품이기에 넘 실망감이 크다
2730,엔딩빼면 만족
2731,국내에선 절대못만듬..비교하지도마라..잼있구만
2732,그래픽 멋있음
2733,원작에 충실한 스필버그의 명작.. 원작에 충실한거다 원작에!!!
2734,별로 ... '_';;
2735,역시 언제나 결말이 아쉬운 영화다.. 스티븐스필버그.
2736,충분히 납득할만한 결말..하지만 허무하다..
2737,결말만빼면다괜찮습니다.긴장감높고특수효과도볼만하고.
2738,공포영화보다 긴장감 100배. 현실적이긴 하지만 아쉬운 결말.
2739,기대없이보면...굳!!! 아일랜드가 조금 나은듯...
2740,영화평땜에 기대를 안하고 봤는데
2741,정말 스릴 있고 재미있었고요..  좋아요
2742,재미있게봤습니다. 친구들도재밌다는군요ㅋㅋ
2743,돈이 아깝다..차라리 아일랜드 볼걸 그랬다. 너무 뻔한 내용.
2744,예상했던 결말중 하나였다.. -_-;; 왠지모를 찝찝함
2745,정말 우주전쟁 일어날까봐 무섭던데..다코다패닝 굿!
2746,재미있었는데 끝이 황당했다...
2747,정말 재미없다..
2748,극장에서볼만한영화
2749,..'ㅁ'재밌었어요.
2750,돈아까운영화
2751,재밌음ㅋㅋㅋㅋㅋㅋㅋ
