,content
5910,흥미롭지만 보는내내 피곤함을 느꼈다. 특히 카메라
5911,ㅠ.ㅠ 명작탄생
5912,정말 재미있음 잔인한거 별로 없던데;
5913,디스트릭트10 기대하고 있겠습니다 ! 3년후의 크리스토퍼 무척 기대됨 ㅋㅋㅋ
5914,돈 아깝다는 생각은 안드나 잔인한거 싫어하는분은 비추 전 귀막구 중간중간 눈감고;;
5915,조조보고하루를 이영화때문에 일을할수가없었다. 나약하고 욕심많고폭력적인인간들
5916,3년 후엔 케리건의 역습? ㅋ
5917,3년을 어떻게 기다려ㅡㅡㅋㅋ
5918,완벽한 CG(진짜갚음)
5919,최고의 영화다! 휴우~
5920,3년후 꼭 비커스를 도와주러 왔으면 좋겠다. 외계인군대는 데려오지말고..^^;
5921,약간은 슬픈.......스토리와 볼거리가 가득한 영화
5922,3년후에 2탄 나왔으면 좋겠다..
5923,먼가 아쉬운 영화
5924,죽여버려!라고 변신한 비커스를 응원햇음..
5925,디스트릭트 10을 기다리며
5926,나는 여태본 SF중에 최고인듯
5927,올해본 sf중 최고..
5928,스토리로 승부하는 영화에요 .. 외계인을 응원하게될껄료 보시면 ㅎㅎ
5929,진짜재미나네요 ..영화보고나서도 우와우와~만했네요.말이필요없음.꼭보세요
5930,슬픈영화
5931,잼있게 봤어요^^
5932,상상력의 극치!!
5933,장면 하나하나가 생생하게 정말 영화가 아니라 실제상황 보는듯 했네요 강추
5934,오늘 봤는데 괜찮네요! 화면울렁증땜에 좀 고생했지만 재밌게 잘봤습니다
5935,첨엔 이게머야생각햇는데 볼수록 빠져들게되는영화더라구여 ㅎ
5936,어떻게 이런 상상을 하고 영화를 만들었을까.. 보는 내내 감탄했습니다. 강추~~
5937,터미네이터보다잼있내에
5938,마지막에 꽃만드는 장면이 기억에 남네요 ~
5939,숨박히게 전개되는 스토리.  메시지도 인상적이고 최고의 영화! 상상력의 극치~!!
5940,잼 없음 보지마세요
5941,그래픽으로 승부하는 영화가 아니라 스토리로 승부하는 영화. 최고의 SF
5942,주제와 설정이 신선하다!!!
5943,표하게 빠져드는 영화 갈수록 심오해지지만 반전이 있었더라면 하는 아쉬운 영화
5944,페이크다큐!
5945,평점알바들 3~4일만에 거의다가 9
5946,대박
5947,외계인에서 소외된 인간들이 보였다. 이영화 넘 슬픔.
5948,꼬마 외계인 사탕 던지는거 생각할수록 웃기다.. ㅋㅋ
5949,정말 감독이 말하고자 하는 내용이 팍팍 전해지네요~ 잼있게 잘봤어요~
5950,사람의 이기심이어디까지일까ㅠㅠ 넘 슬퍼지고 생각하게 만드는 좋은 영화였어요~
5951,퍼펙트
5952,정말 최고의 영화다. 새로운 시도 탄탄한 스토리.. 최고
5953,최고
5954,시작은 맨인블랙 마무리는 트랜스포모
5955,이거보면서 일제시대때 일본애들이 한 짓이 생각나 열받은건 나혼자뿐인가?
5956,기대한것 이상의 흔치 않은 영화~!! 난 은근 감동도 늦꼈음..크리스토퍼ㅜ
5957,비록 영화의 상대는 허구일지라도 인간의 잔인성에 대한 강한 메시지...이런게 영화!
5958,지금까지 본 외계인 영화 중 관람 후 가장 생각할 거리가 많이 남는 영화..
5959,연출 최고네요- 직접들어와서 평점주긴 처음.ㅋㅋㅋ 기대하고 봤는데도 그 이상이네요
5960,깔끔한 느낌
5961,볼만해요
5962,소우의 몰입감과 환상적인 스토리......소름끼친다 아직도 손이 떨린다
5963,몰입감 최고!!! 완전 멋진 영화입니다.
5964,스토리 연출 뛰어남 재밋는 영화
5965,별1개주기가 아까움
5966,처음부터끝까지 피튀기는영화 토할뻔함 나가는사람한둘이아니였음..
5967,SF메니압니다. 네이버 평점에 속은거 생각하면 빵점 주고 싶습니다.
5968,슬퍼요ㅠㅠ
5969,대박~!!!!!!!!!!!!!!!!!!!!!!
5970,스토리진짜탄탄하고
5971,스토리도 탄탄하고 표현기법도 새로운
5972,잘만든영화
5973,기대없이봤는데 너무재밌게잘봤어요 !진짜대박.....
5974,대단하다.
5975,꼭봐야됨 대단한영화
5976,정말 간만에 걸작을 찍을만한 감독이 나온듯.. 감독이 정말 놀라운 사람이라는 것밖에
5977,헐리우드sf랑 비교되는 수작!
5978,기대이상임. 놀랍습니다.
5979,개념있는 SF
5980,스토리 전개가 빨라서 좋았음
5981,무한한 인간의 탐욕과 그 악마성...
5982,너무 감동적이다 진정한 SF
5983,아 정말 내가본영화중에 최고의 영화
5984,색다른 sf영화지만 마무리가 좀 뭐하네
5985,인간이 제일 잔인한 동물이다 아..
5986,새로운 느낌과 방식의 sf영화네요...좀 잔인하지만. 오랜만에 재매있는 영화 봤네요
5987,sf속에 사회비판이 담겨 있다 새로워서 조금 거부감이 드는걸까?
5988,아 이건진짜....뭐라고 표현할까 굉장히 신선하고 멍때림...굿
5989,트랜스포머가 쓰레기처럼느껴졌어요
5990,약간 잔인한거 빼면...최고.~ 오락과 의미의 조화가 잘된듯... 머가 쓰레기라는 거지?
5991,1점준 것들은 트랜스포머 생각하고 봤나?? 이렇게 잘만든 영화를 1점을주다니..
5992,평점 1점주는애들은뭐지..ㅋ.ㅋ 직접보ㄴ면 판단할수잇을거임 뭔가...생각하게되는
5993,그닦... SF영화이길레.. 나름 액션을기대했는데 단지 저랑은안맞는영화였네여
5994,올해 본 영화중에 가장 재미있었던것 같습니다^^ 2편도 나올까요? ㅠㅠㅠ 보고싶소
5995,쓰레기 영화 사들여서 한국인들 정신 황폐화시키는 영화. 1점도 아까운 영화.
5996,크리스토퍼기다릴자전용. 아.빨리와~ㅠㅠ
5997,1점 주는 애들은 전부 알바네
5998,신선한 소재 화면도 굿
5999,1점주기도 아까운영화 짜증 지대 ㅋㅋ 알바들한테 속지마시길 
6000,↓평점에속다니-.-?ㅋㅋㅋ평점대로인거같은데 ㅋㅋㅋ이영화진짜독특함.
6001,다큐멘터리영화
6002,솔직히 재미있는 영화는 아닙니다. 지루하기만 할뿐...평점에 속아서 영화봤네요....
6003,1점짜리
6004,집중안될듯하면서....몰입되는 영화.......
6005,진짜 최고
6006,재미있게보고왔습니다
6007,평점이 무슨 의미?직접보고 느끼는 것만이 이 영화의 가치를 평가할 수 있다.
6008,대박~
6009,에스에프의 종말론인듯 재밌음 ㅋㅋ
6010,기대를 많이 해서 인지 약간 지루했다는... 그래도 볼만한 SF
6011,SF의 관점을 바꿧다는 것 하나만으로 10점짜리 영화
6012,신선하고
6013,홍보하던 그대로  신개념SF  맞군 !!      정말 재미있네
6014,good!!!!!!!!!!!!
6015,카프카가 현대의 작가였다면 이런 시나리오를 쓰지 않았을까...?
6016,속편의 여운을 남기고 아쉽게 끝이 났네요. 재미 짱임.
6017,주제의식은 차치하더라도....참신하다 그리고 재미있다
6018,완전 짱이에여 ㅎㅎㅎ
6019,최고. 일단 보시라. 말이필요없음. 놓치기 아까운 영화.
6020,삶에 대해 우리 인간에 대해 많은 걸 느끼게 되는 영화
6021,최고
6022,초반에 약간 지루하고 좀 가다보면 재밌음 ㅋㅋㅋ
6023,웬만하면 이런곳에 글 안쓰는데
6024,걸작이 될 기회를 놓친 종반부의 허섭한 액션
6025,말이필요없음 ..
6026,우와 또 대박영화가 시작인가?? 이런 영화 몇년간 기다렷는데~
6027,재밌게본영화~~징그러운장면도있지만..중반부터 눈을땔수없는..ㅋㅋ와우~*
6028,최고의 영화
6029,평점1주는 人이 알바! 영화는 보지도 않았으면서 헛지꺼리하고 다닌다ㅎ 볼만합니다
6030,잘 만들어진 fake 다큐.
6031,이거 평점 깍는놈들 한국경쟁영화사들 알바입니다..
6032,첨엔별로였는데 계속빠져들게 되는이상한 SF영화
6033,인간의 이중성이 그대로 드러난 영화인듯
6034,정말 이런영화가 있다는게 너무 좋네요~꼭 후속편이 나오길!!!
6035,재미없단 사람들은 정말이지 세상보는 올바른 시각을 못가진 사람들 ㅋㅋㅋ
6036,토나온다.ㅠ
6037,웰메이드.
6038,알바도배?ㅋㅋㅋ 우선 영화보고 그런 말씀하시길...
6039,평점 6점대가 맞을듯!!! 알바 도배로 올린 평점임. 속지마시오
6040,어지러운 촬영 저예산 대표영화  어지럼병 생기며 영화초반부터 돈아까워 혼났음
6041,남들이 다 하는 걸 버리고 과감히 남들보다 잘 만든 영화. 올해 최고의 수작인듯!
6042,정말몸으로고생한게느껴지는영화인간사회의일들이..외계인에비유된느낌?
6043,유명배우가 없으니 정말 댜큐같은 느낌...외계인보다 무서운건 결국 인간이네요.
6044,정말 잼있습니다.. 외계인 꼬마 너무 귀여워요ㅎㅎ
6045,최곤데요 풍자적이고 ㅠ.ㅜ감동적이예요. 연기도 잘하고....
6046,최고 아니면 최약이라고 평가할 가능성이 높겠네요. 저는 단연 최고로 평가합니다.
6047,알바끼리 싸우나? 왜이렇게 극과극이지? 재밌게는 봤지만 만점주긴 아까운 영화
6048,컬트적인 요소가 강한 영화!허나 감히 범접 할 수 없는  CG.그리고 스토리..
6049,정말 색다르고..재미를 느꼇구..3년후에 온다고 했는데 꼭 돌아오기를...
6050,굉장히 신선했어요!! 남아공 시대적 배경을 같이 생각하면 더 좋은 영화!!
6051,이게 영화다... 초딩이나 타영화사관련자 깝치지마라..
6052,재미있소.
6053,올 최고의 영화*순수한 진리-허락없이 남의물건 건들면 큰일난다
6054,3년 후에 온다는 외계인 크리스토퍼가 벌써부터 기다려진다... 꼭 돌아오길 바란다!
6055,작품성 보단 화려함만 찾는 찌질이들 보단 작품성까지 추구하는 진짜 영화인들께 추천
6056,깔끔.신선.스릴.긴장.재미.절제.여운.
6057,Sci-Fi 무비 스피릿의 진정한 계승자. 트랜스포머로 버린 입맛 여기서 되찾네.
6058,우월한 외계인들이 수용소에 갇히는게 좀 그렇지만 대박 잼납니다.추천
6059,우리나라에 p2p가 없다면..정말 대박났을영화~~트랜스포머보다 백배낫다
6060,상큼
6061,여러분 정말 재미없어요ㅠㅠㅠㅠㅠㅠㅠㅠ 정말로 보지마세요
6062,매우 재밌었음
6063,재밌긴 한데 너무 잔인해요 ㅠㅠ
6064,보는내내 짜증나는 스토리- 매우 억지스러운 줄거리에 3류SF느낌. 아내가 짜증냄
6065,완전..별로........;;;;; 너무 기대를 해서 그런지.......... 별 재미없음.. 지루함..
6066,기대안하고봤는데진짜굿~ SF영화보다보면중간에약간지루한곳도있는데
6067,난 재밋는데 여친은 별로레...
6068,최근본영화중 제일 낫다...
6069,로그인해서 평점쓰게하는 영화 로봇나오는2~5분이 영화에 전부
6070,쵝오쵝오~!! 첨남겨보는 영화평^^ 전 이런스탈 영화 좋아하는데 오훗
6071,어떻게 이 영화에 10점이외의 점수를 줄수있단말인가 ㅋㅋ
6072,보는 내내 어지러웠다. 인간의 추악함은 어디가 끝인가.
6073,올해 꼭 봐야할 영화!!
6074,한번 꼭 볼만한 영화같아요^^
6075,요즘 어이없게 천만넘는해에 의미있는 영화가 나온듯
6076,빠른 전개
6077,색다른 영화. 볼만한 영화
6078,의미도있고 스토리 무난하긴하지만 전체적으로 평하자면 그저그런영화 ㅡㅡ;
6079,보는내내 가슴이 두근거렸다
6080,외계인이
6081,다큐인척해도 사람이 피떡이 되는걸 별로야
6082,조조 4천에서 5천으로 올랐던데....ㅠ 근데 절때 돈이 아깝지안다. 최고였다!
6083,"영화보다가 ""진짜 잼있다"" 라고  튀어나오긴 처음이다..  후속이 기대된다 ㅠ"
6084,징그러워서 쫌깨름직...
6085,스케일에 문제가 있었지만 엄청난 영화임엔 틀림없다.
6086,내용 신선
6087,왠지 다른영화랑 틀린 느낌을 받은 영화
6088,인간이 제일 악하다.. 3년후가 기대된다는...
6089,잔인하지만
6090,밑에말처럼 징그러운거 싫어하시면 좀 나름 재미있게 봤어여~보면서 두근두근 했따는
6091,징그러운거 싫어하시면 한번 생각해보시는게 좋을듯 하지만 난 참고 봤다 ㅋ
6092,아 꺼져ㅋㅋㅋ
6093,재미는 없다
6094,인간의 상상력의 대한 경외심 그리고 인간의 추악함
6095,완전재밌어요 ~ 또보고싶네 ㅋㅋㅋ
6096,인간의 잔인함을 다시한번 깨닫게 되는.. 실제로 일어난듯한 착각이 드는 최고의 영화
6097,영화사에 길이 남을 듯!
6098,완전 좋음
6099,디스트릭트10이 정말 기대된다..
6100,남아프리카공화국 이라는 나라를 모르면 볼생각 말어~!!!!
6101,솔까평점좋아서봤는데..진심별로;징그럽고허무하고..다들너무극찬이신듯^^;
6102,주의 : 예고편 보고 극장을 찾을경우 실망할 수 있음
6103,난 이영화가 뭐가 재밌냐고 생각했는데 보고나니 이유를 알겠다 왜 재미있는지..
6104,생각할거리&눈요기그나마저예산영화라니!!인간이상대적약자에게얼마만큼잔인해왔는지
6105,소재만 좋고 ~ 20대가 많아서 그런가
6106,아
6107,재밌기만하구만 - -
6108,올해 예상치 못한 작품. 멋진 영화
6109,충분히 9점짜리 영화였다
6110,관객들은 최고 혹은 최악으로 갈린다! 난 최고였다~
6111,트랜스포머를 기대한다면 no!
6112,솔직히 이런소재 싫어 하시는분은 싫어 할듯..하지만 난 잼나게 보았다!!
6113,난 거짓말 안한다.
6114,끝이 2편도 나올꺼같은 분위기... 암튼 최고다
6115,어떻게 이런 상상을 했을까
6116,어디선가 일어나고 있는.. 관객과 새롭게 소통하는 촬영기법.
6117,이 영화 재미없다는 사람은 그냥 트랜스포머나 봐라.
6118,디스트릭트10이 나오겠지?
6119,진짜 최고의 영화다 다른영화 알바들에 의해 점수가 깍이는게 싫다.
6120,ㅋㅋㅋㅋ 재밌어요 진짜 ㅋㅋㅋ 평점처음인데 암튼 신선하고 맘에듬
6121,야... 처음엔 별로 였는데 정말 괜찮은 영화네요..
6122,난 정말 잼있게 봤다
6123,솔칙히재미는별루...내용은신선..
6124,정말 최고.. 후속편 나왔으면 좋겠다 ㅠㅠ
6125,최고다
6126,디스트릭트 10을 기대해본다
6127,재밋음ㅋㅋㅋ18세라잔인할줄알앗는데생각보단별로
6128,할말이 없음 정말 최고 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
6129,정말 재미있게 봤음. 영화가 끝나고 많은 생각도 갖게 함
6130,인간보다 외계인
6131,옴팡기대했는데씨알만큼만실망함.그래도 이정도면 9점대정도된다고생각.2편빨랑보구파
6132,저의2009최고의영화예요 여운이 많이 남네요..
6133,의외로매우철학적
6134,이영화를 보면 인간의 본성을 알수 있는것 같습니다.
6135,아직도입이다물어지지않아
6136,올해는 그 어느 때 보다 sf가 많이 나왔는데... 너무나도 색다르다.  훌륭한연출!!!
6137,나 이제 SF 사랑할래......감동좔좔
6138,"21c ""타자성""에 관한 트렌디한 접근! ""선악구도""나 ""인종문제""로만 해독하지 말기"
6139,와우 트랜스포머랑 비슷하지만 몇수 위인 영화 ㅋㅋ 다른말이 필요없다 한번 보셈
6140,인간의 탐욕을 그린영화
6141,잘 만들었네
6142,꽤볼만하고 시사하는바가큰영화
6143,돈아깝고시간아까운영화
6144,오늘 진주(디스트릭트9)와 쓰레기(정승필)을 동시에 경험하다!
6145,아이디어가 너므 참신한 영화-돈이 아깝지 않은 영화!!
6146,자본주의와 소수 무시에 대한 강한 메시지가 담긴 색다른 SF영화. SF영화 추천작품
6147,SF영화의 혁명... 단순한 오락영화가 아닌 철학이 있는 영화
6148,오랜만에 본 영화다운 영화
6149,SC외전?저그에 먹힌 토스.왜 지구에 왔는가?속편의 테란vs프로토스 전쟁도기대중^^
6150,..................보는내내 너무힘들었다 후..주인공 후..진짜 이덧글 짤리겠네요..
6151,진짜 신개념 SF !
6152,영화초반부터 오X마려웠는데 중반부터 그런걸 잊게 하더라
6153,큰 기대하면 분명히 후회할 영화.. 내용없이 영화를 끌어가려하니 힘에 붙히는 영화
6154,상상을 자극하는 내용이 아주 맘에들었다. 이런게 극장용
6155,내가 뽑은 최고의 SF영화중 하나이다. 외계인도 리얼했고 최고였다.
6156,완전 강추에요!꼭한번씩 보세요!2탄이기다려집니다!!!ㅠ ㅠ
6157,음.. 외계인 종류 영화 좋아하시는 분들이라면 정말 최곱니다~
6158,별내용이없엇던것같다...그리고 죽이는장면밖에안나온다우웩
6159,몰입도 200%
6160,좀 역겹고
6161,재미있더라 독특하고
6162,이것이 진정한 SF영화다.
6163,인간의 욕망과 외계인의 무질서함?하여튼 외계인의 무기는최고^^잼남
6164,당신이 평상시 보고
6165,올해 SF영화 최고인거 같네요.. 2편나올것 같은데 정말 기대됩니다.
6166,사람이라는게 .. 얼마나 추잡한지
6167,내가 본 최고의 SF영화....SF영화가 줄수없는 감동이라는 단어를 이 영화는 보여준다
6168,하 그저 최고 말이필여읍었음
6169,괜찮네.....
6170,징그럽고 상식을 벗어난 영화 정서에 안좋음
6171,이런영화 못보겠더라...전에 이런비슷한 영화도 짜증만 나던데
6172,신인 감독이 이정도 하다니 대단하다. - District 10 속편도 기대하겠다
6173,겉으론 보이지 않는 추악한 단면을 적나라하게 보여준다. 찝찝하고 뜨끔하다.
6174,간만에 제대로 된 SF를 만났다
6175,외계인이 좀 리얼하고 조금 무서웠지만 그래도 전 잼있게 봤어요~ㅋㅋ
6176,최악...
6177,마지막에만 살짝여운..블레이드2니퍼족이랑 터미네이터 잠복하는등 여러가지영화 짬뽕
6178,현실감있는 외계인영화. 트렌스포머같은 영화기대하신다면 비추.
6179,대박영화!!!
6180,신선한 영화
6181,주인공마지막에 불쌍해 ㅠㅠ 그래두 잼있넹
6182,2탄기다려진다
6183,화성인들은 좋아할 영화
6184,기존 SF의 공식을 깨면서 공상을 현실로 만든 수작! 꼭 보세요 후회안할겁니다.
6185,여운이 많이 남는 영화같음 근데 15세였음 좀 대박났을텐데..
6186,허허 재밋네요
6187,대박이다.... 트랜스포머2 터미레이터4 보다 더 잼있다 강력추천이다.!
6188,진짜 이런영화첨봐요ㅠ 점점 재밌어져요ㅎ 스토리도 신경써서 만든거같아요 굿 히히
6189,영화도 최고!! 주인공 연기력(현제 외계인으로변해있을수도..)최고 더이상멀바래
6190,재미는 있는데 점수가 너무 높네요. 좀 낮추려고..
6191,이런영화를 안놓치고 극장에서 본것만으로 행복하다.
6192,아 난 트포2가 올해 최고의 영화일줄 알았어 근데 아니야
6193,간만에 몰입해서 감명깊게 봤다. 셤기간인데 이런...ㅎ
6194,천재다 스토리 진짜 맘에든다. 2편 기대기대
6195,와 진짜 재밌네... 후반갈수록 눈을뗼수가 없었음... 추천!
6196,이영화 봤는데 나도 이런장르를 좋아하지만 평점이 너무 좋은데요 알바 많이 풀은듯.
6197,이건 정말 멋집니다 멋져요 스토리는 뭐 트랜스포머보단 좋슴다
6198,익숙한 소재로 전혀 익숙하지 않은 신선함을 느끼게한다...
6199,징그럽고 약간 정신없어요.. 그래도 지루함 없이 본 영화~ 재밌게 잘 봤어요~
6200,감히 최고다. 이런영화가 없었다
6201,개인적으로 마지막에 인상깊엇음
6202,그냥 볼만하네 다크나이트보다 대단할줄알았는데 ;;;;;;;;;
6203,막장드라마같이 막장스토리로 재미만을추구하는 영화
6204,생각 할 수록 괜찮은 영화
6205,신개념SF 맞네요. 좀 비위상하기도하고 나름 괜찬
6206,오래간만에 재미있는 SF영화를 봤습니다. 강추.. 그동안 식상한 SF는 가라~~~~~
6207,평점땜에 넘 기대를했나 여친은 재미없어함 난 그럭저럭 트랜스포머 능가는 좀 아님
6208,의미 심장한 메시지를 담고 있는 영화.3년후 기다려진다. 엔딩크레디트가 얄미운 걸작
6209,영화사에 길이 남을 영화
6210,평점이라는걸 첨  써봐영~
6211,오락성은 기대보다 그닥.. 영화 내적인 의미는 생각 이상..
6212,난 잘 모르겠다
6213,여러가지 생각과 여운을 남겨줄 뿐 아니라 재미도 있는 보기 드문 수작!!
6214,ㅈㄴ 재미있음.. 안보고 평점주지마라.. 여운이 남겨지는 그런.. 영화
6215,보고 또 보고 싶다고 생각하는 영화 대박임!! 또 보러 갈거야!!
6216,영화값오르고 첨으로 후회없다
6217,간만에 잼있는 영화 봤네요 ㅋㅋ 외계인 첨엔 비호감 보면볼수록 호감 ㅋㅋ
6218,정말 신선하고 좋았다
6219,빨리2편나와라!
6220,정말오랫만에 영화값안아깝다고 생각한 영화임 ㅋㅋㅋ 추천 !!!
6221,진짜 의외의 재미네... 아무튼 추천!!! 근데 후속작 나와야할텐데...
6222,이건 분명히 인간에 대한 그리고 사랑에 관한 영화다..
6223,의미있는영화였다.
6224,나참후한사람인데.이건정말과한평점이다.저리띨한외계인첨이네.다큐식스토리좀지루함.
6225,별생각없이 봤는데.. 의외의 재미~ 신기~
6226,쩔어~ ㅋㅋㅋ 화끈해 팍팍터지는거
6227,시도는 좋으나 5% 아쉬움. 후속이 나와 커버해주지 않으면 정말 별로인 영화 ㅋ
6228,영화 괜찮다~!! 단 사람마다 느낌은 다를듯.......
6229,난 왜 SF만 보면 잠이 오지 ㅠㅠ
6230,사고의전환이야
6231,아무기대 없이 봤는데 의외의 발견이네요 !
6232,내겐 올해 최고 영화 였음 ㅠㅠ
6233,우리가 생각햇던  피터잭슨이 만든영화들과 다르다.. ㅋㅋㅋㅋ
6234,트랜스포머같은 초딩 영화와는 차원이 달라...
6235,CG가화면에녹아든건좋은데스코리가영...그잘난외계인들모가모질라서수용생활?착해서?
6236,더럽고 불쾌한 영화...
6237,인간이 제일 추악하다는 사실! 디스트릭트9>>>넘사벽>>>트랜스포머......울뻔했다 T.T
6238,마지막 장면의 찡한 여운에 아직까지 가슴이 먹먹...
6239,좀 짱인듯
6240,최고의 영화!
6241,2009년 가장 감명깊게 본 영화네요
6242,그러군 왜 남아공배경인지 알겠다..인종차별을 비꼬는영화 좋아..
6243,대박이다...................
6244,인간을 되돌아보게 하는 sf를 뛰어넘는 이야기
6245,잼있음.. ㅎㅎ
6246,삼류 한국영화가 판을 치는 요즘 그나마 볼만한 영화 하지만 좀 잔인해 필요이상으로
6247,재미있음
6248,인간과 외계인간 균형감각 좋았음. 자칫 넘칠 수 있는 결말이지만 적절하게 스톱. 굿.
6249,상상할수 없었던 외계인영화~
6250,참신한 외계인 영화. 영화 몰입도 잘 되고 재밌어요~
6251,기존에 알고 있던 틀을 깨는 매우 신선한 2009년 최고의 영화!
6252,외계인이라 식상할줄 알았는데.. 새로운 소재의 영화
6253,너무너무정말 찡하고 재밌었던 영화!전 이거보고울었는데 운사람없나요?ㅠㅠ
6254,3년후 2012년 외계인이 자기 친구들 데려와서 지구멸망?ㅋ
6255,역시. 인간은 쓰레기인가..
6256,독특한 아이디어와 약간 다큐같은 영화...
6257,자꾸자꾸 생각나는영화  생각을 하면 소름이 돋는다  인간의 추악함...
6258,나쁘진 않았는데 솔직히 별로였음. 느낌이 그닥 오지 않았던 영화
6259,3번을 봤다....이런 영화는 진짜 처음입니다.
6260,3년후라는거 보니.. 2탄 나오겠군요^^ 나오면 당연 보러갈거임..ㅋ
6261,멋진 영화입니다. 나름 저렴한 제작비인데도 블록버스터 못지 않네요.
6262,이 영화 보고 다시 생각해본 것이 정말 많았다 강추
6263,기대이상으로 재밌고 신선했던 영화!! 굿굿굿
6264,와....최고의 sf영화다!
6265,보고나서는 멍했는데 계속 생각나게 하는걸 보면 좋은 영화인듯
6266,닐 브롬콈프감독 다시봤다. 상상력과 내용 모두 좋은 듯. 재미있게 봤음
6267,완전전전전전엄청엄청청청청너무무무무무무 기대해서 그냥 볼만했던 영화가 됐네요
6268,112분이 모자라다.... 와.. 3년후를 기다린다..
6269,오랜만에 신선하게봤다
6270,캬...SF영화정말로좋아하는데..이번영화는 정말 최고네요+ㅂ+d
6271,명작
6272,내용도 신선하고 볼꺼리도 많았음..ㅋㅋ 3년후 기대 된다..ㅋ
6273,근 10년동안 최고의 sf
6274,3년후가 걱정이다...
6275,잔인합니다....하지만 시나리오는 올해 개봉 영화중 가장 와 닿는것 같네요....추천!
6276,인간을 무참히 비난은 하는데 그 인간이 왜 모선은 그냥 둔거지?
6277,쓰레기영화
6278,근래 본 영화중 최강! 디스트릭트10을 기다려요!!
6279,정말 대단한 작품인듯.. 몇년만에 전율이..
6280,끝은감동으로끝나네요^^추천한표요ㅎ
6281,정말 5천년만에 제대로된 SF!!!^0^
6282,실망 시키지 않는 영화중 1개군 ㅋ
6283,평단과 관객에게 왜 만점받은 영화인지 보고나니 이해가..
6284,소름돋는연기네요
6285,보는 내내 순에 땀을 쥐게 하면서 가슴아픈 사랑이야기
6286,최고다..외게영화중 가장사실적이고 현실적인 영화
6287,말이 필요없다. 극장가서 꼭 봐라.
6288,어떻게 그 뻔하디 뻔한 SF스릴러에 이토록 놀라운 메세지를 넣을 수 있는지
6289,이 좋은 상상력을 이렇게 밖에 표현하지 못하나 안타깝다.
6290,정말 재밌게봤다. 영화 스토리에 만점
6291,역시 가장 더러운건 인간... 신선하고 재밌다 ㅋㅋ
6292,재미있게 봤는데
6293,정말 제대로 된 영화 하나 나왓다! 재미와/작품성까지 눈의 즐거움은 옵션
6294,재미있네요
6295,아~ 2편 언제 나옵니까? ..........ㄷㄷㄷ
6296,가장 무서운건 인간이다....
6297,3년후가 궁금해집니다.
6298,누가외계인이고누가인간인가.인간적인건무엇인가.보는내내미간을찌푸리게한기막힌영화
6299,내가 지금까지 본 영화 중 최고의 역작! 별 다섯개 만점에 여섯개! 상상초월~
6300,최고 . . 마지막장면이 너무 강하게 남아서 슬프기도하고 생각할것도많음
6301,끝이 좀 찜찜하지만 볼것도 많고 수준높은 내용에 정말 잘만든 영화네요.
6302,다큐스타일
6303,배트맨 다크나이트 이후의 최고 명작이다. 후속편이 미치도록 기다려진다!!
6304,최고.
6305,이런 영화를 만들다니... 올해의 영화다 정말!
6306,기대안하고봤는데재밌게잘봤네요~추천해요!
6307,역시 인간들이란......인간의 무서움...근데 왜 왔을까?
6308,완전미쳤구만..  소재참 신선했다 그냥잼있더라 ㅋㅋ
6309,마지막 장명 잊을수가 없어요ㅜㅜ
6310,외계인판 화성탈출
6311,재밌어요. 외계인아들귀여움 ㅋㅋ
6312,인간과외계인 그리고  인간의 이기심
6313,오랜만에 본 최고의 영화!!!많은 것을 생각하게 해주는...
6314,볼만함... 그냥......무기가 짱임
6315,올해 개봉작중 최고였다. 결말이 참 씁쓸했음..ㅠ
6316,잼있을 뿐만 아니라 인간의 이기심에 대해 다시한번 생각해 보는 영화였습니다.
6317,사람이 터지는 무기가 압권
6318,속편을 만들기 위해 후반부에서 질질 끄는 느낌이 드네요. 왕짜증남
6319,화면은 정교하고 스토리는 탄탄하고 나름 구석구석 귀여운 면 ㅇ_ㅇ 재밌었다 !
6320,상상 그 이상!! ㄷㄷㄷㄷㄷ
6321,스토리
6322,짱 !!!!!!!!!!!!!!!진짜 !!!!!!!!!!!
6323,재미고 뭐고 빨리 2편 보고싶다ㅋㅋ
6324,초반의 역한 장면
6325,멀미나; 내장벌레알생고기사람토하는거쓰레기더미진득한검은색의점액....좀비영화
6326,한번 더 볼까 합니다.
6327,감독의 상상력은 대단하다. 3년뒤에 외계인 함장이 꼭 돌아와주길 바라며...
6328,SF의 진화같은 소리 하고 앉아있네...
6329,허무할수도있지만
6330,정말이지.. 신선한 영화였다 그 신선함 만으로도 별 5개는 충분하다
6331,심오함의 포장을 쓴 유아용 외계인 영화..논리 없지만 오락성은 있었다.
6332,보는내내 정말 외계인이 있는줄 알았다..진짜 잘만들었다라는 말밖에..
6333,왜 이렇게 평점이 높은거지?...  뭐 기냥 그런데
6334,진짜좋았음................비현실적이면서도 현실적인.......묘한영화.....
6335,몹시 기대를 하고 봤는데요. 액션씬이 너무 짧아서 아쉬워요.
6336,낚이지 마세여...최악!!!
6337,브라보~
6338,이 영화를 보면서 많은게 느껴지네요..아깝지 않아요!
6339,용산참사가 생각나는 건 나뿐인가?
6340,이거 정말 재미나고 심오한 영화엥요 ㅋㅋ 돈이 안아깝네요 ㅋ 강추!!!!
6341,볼만합니다! 숨겨진 뜻을 알고보니 더욱 그래요!
