"","word","freq"
"507","여주",145
"508","한지",145
"509","김치",144
"510","수상",144
"511","행동",144
"512","불편",143
"513","예술가",143
"514","평생",143
"515","한국영화중",143
"516","등장",142
"517","선사",142
"518","진부",142
"519","코믹영화",142
"520","편견",142
"521","가을",141
"522","무언가",141
"523","어색",141
"524","엽기적",141
"525","라디오",140
"526","베스트",140
"527","아카데미",140
"528","정서",140
"529","기가",139
"530","아이디어",139
"531","역시나",139
"532","이정",139
"533","러닝",138
"534","리뷰",138
"535","브래",138
"536","영이",138
"537","이래",138
"538","출연",138
"539","노잼",137
"540","버드",137
"541","바보",136
"542","스크린",136
"543","여름",136
"544","전달",136
"545","풍경",136
"546","학창",136
"547","10년",135
"548","누나",135
"549","멋진영",135
"550","유명",135
"551","한국말",135
"552","할아버지",135
"553","기자",134
"554","년도",134
"555","보영",134
"556","다섯",133
"557","막판",133
"558","우울",133
"559","1000",132
"560","소화",132
"561","스트립",132
"562","재미있음",132
"563","조합",132
"564","주위",132
"565","테이크",132
"566","10점만점",131
"567","15",131
"568","조아",131
"569","9점대",130
"570","여성",130
"571","연주",130
"572","원작",130
"573","웨이",130
"574","진의",130
"575","리얼",129
"576","위로",129
"577","의사",129
"578","직업",128
"579","40",127
"580","과장",127
"581","발견",127
"582","억지웃음",127
"583","예승",127
"584","공항",126
"585","교훈적",126
"586","발상",126
"587","설명",126
"588","억지감동",126
"589","학창시절",126
"590","방식",125
"591","이때",125
"592","작위적",125
"593","중의",125
"594","진행",125
"595","특이",125
"596","마라",124
"597","맛깔",124
"598","여자친구",124
"599","포스터",124
"600","내생",123
"601","베테랑",123
"602","정도로",123
"603","준익",123
"604","헌의",123
"605","기회",122
"606","로그인",122
"607","스트레스",122
"608","마리",121
"609","환상적",121
"610","20대",120
"611","국민",120
"612","디샤넬",120
"613","수록",120
"614","이드",120
"615","인지",120
"616","일품",120
"617","차이",120
"618","냄새",119
"619","댄싱",119
"620","비교",119
"621","성인",119
"622","참신",119
"623","맘마",118
"624","미아",118
"625","비디오",118
"626","샌드위치",118
"627","연극",118
"628","이건",118
"629","인상",118
"630","재치",118
"631","카메라",118
"632","흐름",118
"633","겨울",117
"634","공부",117
"635","넷플릭스",117
"636","러닝타임",117
"637","무시",117
"638","서로",117
"639","윤하",117
"640","입장",117
"641","굿굿굿",116
"642","깨달음",116
"643","능력",116
"644","보시길",116
"645","센스",116
"646","와이프",116
"647","위트",116
"648","동경",115
"649","여배우",115
"650","예스맨",115
"651","완성도",115
"652","유발",115
"653","유해진씨",115
"654","향수",115
"655","결론",114
"656","기법",114
"657","러브",114
"658","보신",114
"659","후회안",114
"660","거품",113
"661","교육현실",113
"662","윤여정",113
"663","작가",113
"664","휴먼",113
"665","100점",112
"666","500",112
"667","ㄷㄷ",112
"668","본영",112
"669","생쥐",112
"670","무비",111
"671","바람",111
"672","배우분",111
"673","재밌",111
"674","잼있음",111
"675","댓글",110
"676","충격",110
"677","웃음코드",109
"678","명품",108
"679","슈렉",108
"680","하면",108
"681","5점",107
"682","경의",107
"683","마지막장면",107
"684","바다",107
"685","유해진",107
"686","장애",107
"687","한국어",107
"688","휴머니즘",107
"689","5번",106
"690","레미",106
"691","반성",106
"692","한지민",106
"693","6점",105
"694","라이",105
"695","의문",105
"696","자식",105
"697","전율",105
"698","코믹연기",105
"699","특선",105
"700","편집",105
"701","만남",104
"702","시선",104
"703","의심",104
"704","입가",104
"705","90",103
"706","반복",103
"707","사랑이야기",103
"708","신분",103
"709","이별",103
"710","화씨",103
"711","다양",102
"712","대중",102
"713","미녀",102
"714","변화",102
"715","샤넬",102
"716","소문",102
"717","ㅇㅇ",102
"718","아내",102
"719","아름다움",102
"720","이브닝",102
"721","재밋네",102
"722","중이",102
"723","채널",102
"724","청춘",102
"725","한참",102
"726","황금",102
"727","힐링영화",102
"728","수도",101
"729","어제",101
"730","자극적",101
"731","카프리",101
"732","해지",101
"733","목소리",100
"734","엄정화씨",100
"735","지네",100
"736","개그코드",99
"737","굳굳",99
"738","맘마미아",99
"739","미안",99
"740","아픔",99
"741","얼마",99
"742","의외",99
"743","출연진",99
"744","노브레인",98
"745","댄싱퀸",98
"746","로코",98
"747","압권",98
"748","인기",98
"749","좋앗",98
"750","지상주의",98
"751","동생",97
"752","드럼",97
"753","디즈니",97
"754","메이드",97
"755","오빠",97
"756","의도",97
"757","최고최고",97
"758","터미널",97
"759","하면서",97
"760","한국인",97
"761","1위",96
"762","극장가",96
"763","등등",96
"764","본인",96
"765","세월",96
"766","이젠",96
"767","콧물",95
"768","12",94
"769","기적",94
"770","리우드",94
"771","반영",94
"772","안됨",94
"773","개꿀",93
"774","존경",93
"775","주의",93
"776","짜임새",93
"777","그래픽",92
"778","영화자체",92
"779","오락",92
"780","현대",92
"781","미국식",91
"782","박보영",91
"783","사랑이",91
"784","성동",91
"785","안본",91
"786","홍보",91
"787","말로",90
"788","성장",90
"789","조윤",90
"790","토끼",90
"791","20년",89
"792","니퍼로렌스",89
"793","롱테이크",89
"794","실력",89
"795","심리",89
"796","암살",89
"797","열연",89
"798","오바",89
"799","외국",89
"800","커플",89
"801","가벼운",88
"802","감동적임",88
"803","경이",88
"804","극복",88
"805","럭키",88
"806","명절",88
"807","주기",88
"808","진리",88
"809","혜성",88
"810","무대",87
"811","백만",87
"812","신이",87
"813","울음",87
"814","크레딧",87
"815","보통",86
"816","본지",86
"817","예고",86
"818","왜케",86
"819","인연",86
"820","짱짱",86
"821","포기",86
"822","화가",86
"823","80",85
"824","디카프리오",85
"825","브레인",85
"826","역대급",85
"827","도움",84
"828","문화",84
"829","새벽",84
"830","계기",83
"831","등장인물",83
"832","방법",83
"833","보세요",83
"834","사건",83
"835","아역",83
"836","재발견",83
"837","호불호",83
"838","광고",82
"839","기준",82
"840","단어",82
"841","도전",82
"842","소라",82
"843","이자",82
"844","인사",82
"845","일본",82
"846","정치인",82
"847","11",81
"848","가짜",81
"849","노인",81
"850","돈주고",81
"851","멸망",81
"852","베리",81
"853","보라",81
"854","본적",81
"855","스티븐",81
"856","어린이",81
"857","영화인",81
"858","잔인",81
"859","재난영화",81
"860","동의",80
"861","듯이",80
"862","라인",80
"863","마이클키",80
"864","스캔들",80
"865","이병헌의",80
"866","프로",80
"867","회사",80
"868","50",79
"869","내고",79
"870","눈빛",79
"871","니콜",79
"872","막장",79
"873","삼류",79
"874","상영관",79
"875","실패",79
"876","아담스",79
"877","의지",79
"878","ㅉㅉ",79
"879","평소",79
"880","한계",79
"881","2000",78
"882","가요",78
"883","단점",78
"884","대부분",78
"885","설날",78
"886","신파극",78
"887","안감",78
"888","애기",78
"889","은근",78
"890","자살",78
"891","재능",78
"892","주진",78
"893","프리",78
"894","개성",77
"895","것중",77
"896","과속",77
"897","관점",77
"898","마이",77
"899","묘사",77
"900","발전",77
"901","인간적",77
"902","자리",77
"903","정의",77
"904","정화",77
"905","형님",77
"906","걱정",76
"907","공명",76
"908","국내",76
"909","라따뚜이",76
"910","배역",76
"911","본거",76
"912","상업",76
"913","안보신분",76
"914","오드리",76
"915","콤비",76
"916","개꿀잼",75
"917","고등",75
"918","대화",75
"919","도시",75
"920","불허",75
"921","영화계",75
"922","조하",75
"923","해석",75
"924","70",74
"925","구들",74
"926","마담",74
"927","명배우",74
"928","무지",74
"929","미디어",74
"930","발리",74
"931","보셈",74
"932","전반적",74
"933","충격적",74
"934","패밀리",74
"935","평범",74
"936","감명",73
"937","방의",73
"938","성격",73
"939","영어",73
"940","외모지상주의",73
"941","유일",73
"942","이면서",73
"943","청소년",73
"944","1600만",72
"945","가정",72
"946","갈등",72
"947","강추강추",72
"948","고등학생",72
"949","공포",72
"950","당장",72
"951","대체",72
"952","동물",72
"953","ㄹㅇ",72
"954","명대사",72
"955","무한",72
"956","불가",72
"957","이지만",72
"958","전체",72
"959","코로나",72
"960","가수",71
"961","거짓말",71
"962","견우",71
"963","극중",71
"964","능청",71
"965","디테일",71
"966","따뚜이",71
"967","미모",71
"968","미화",71
"969","사의",71
"970","소원",71
"971","아줌마",71
"972","연속",71
"973","울림",71
"974","응원",71
"975","조작",71
"976","타인",71
"977","하기",71
